# stan_version_major = 2
# stan_version_minor = 32
# stan_version_patch = 2
# model = BAO_model
# start_datetime = 2023-07-24 11:00:41 UTC
# method = sample (Default)
#   sample
#     num_samples = 2500
#     num_warmup = 1500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = /tmp/tmpt8n0_g6b/crbmzz6f.json
# init = /tmp/tmpt8n0_g6b/r26x0pm_.json
# random
#   seed = 97092
# output
#   file = /home/undercover/teaching/internships/ia/2022-23/Code/output/fQ-Lfree/BAO/BAO-20230724120041.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.32.2
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,h,Om,rf,c,lambda,theta.1,theta.2,theta.3,deriv_0,S.1.1,S.2.1,S.3.1,S.4.1,S.5.1,S.6.1,S.1.2,S.2.2,S.3.2,S.4.2,S.5.2,S.6.2,E,intofEinv,Dv,dv.1,dv.2,dv.3,dv.4,dv.5,dv.6
# Adaptation terminated
# Step size = 0.344748
# Diagonal elements of inverse mass matrix:
# 0.00111733, 0.00395018
-2.12212,0.790609,0.344748,2,7,0,4.28768,0.735875,0.332502,147.78,299792,0.387113,0.735875,0.332502,0.387113,0.371094,1.16107,1.24391,1.34672,1.37225,1.49009,2.39765,0.298698,0.398613,0.499112,0.521181,0.612127,1.03138,2.39765,1.03138,3572.57,1262.68,1663.28,2051.35,2134.39,2467.78,3807.79
-2.69094,0.76387,0.344748,3,9,0,3.70759,0.745338,0.383998,147.78,299792,0.366978,0.745338,0.383998,0.366978,0.442242,1.18972,1.28538,1.40253,1.43139,1.56368,2.55812,0.2952,0.392297,0.489168,0.510342,0.597262,0.992946,2.55812,0.992946,3365.57,1280.77,1677.68,2058.03,2138.93,2462.22,3744.7
-2.84677,0.997187,0.344748,2,7,0,3.89721,0.738675,0.318582,147.78,299792,0.39241,0.738675,0.318582,0.39241,0.352536,1.15342,1.23272,1.33151,1.35609,1.46982,2.35247,0.299642,0.400343,0.501873,0.5242,0.616317,1.04266,2.35247,1.04266,3607.75,1252.11,1651.98,2040.61,2123.92,2458.91,3811.15
-2.59205,0.893798,0.344748,3,11,0,3.52106,0.759043,0.381419,147.78,299792,0.368008,0.759043,0.381419,0.368008,0.438585,1.18827,1.2833,1.39975,1.42846,1.56005,2.55031,0.295375,0.39261,0.489656,0.510872,0.597983,0.994757,2.55031,0.994757,3312.19,1268.17,1661.62,2038.85,2119.1,2439.89,3713.17
-2.36243,0.996693,0.344748,3,7,0,2.64626,0.746072,0.374815,147.78,299792,0.370633,0.746072,0.374815,0.370633,0.429265,1.18458,1.27798,1.39264,1.42093,1.55073,2.53022,0.295824,0.393413,0.490909,0.512236,0.599841,0.999447,2.53022,0.999447,3389.28,1275.95,1672.98,2054.14,2135.29,2459.82,3749.89
-2.07971,0.999191,0.344748,3,11,0,2.38139,0.736202,0.341784,147.78,299792,0.383548,0.736202,0.341784,0.383548,0.383627,1.1662,1.25138,1.35684,1.38299,1.50353,2.42733,0.298068,0.397465,0.497288,0.519189,0.609374,1.02408,2.42733,1.02408,3539.57,1267.6,1668.01,2055.1,2137.82,2469.66,3799.89
-2.5936,0.992242,0.344748,3,11,0,3.02815,0.759203,0.388817,147.78,299792,0.365049,0.759203,0.388817,0.365049,0.449102,1.19242,1.28925,1.4077,1.43687,1.57045,2.57263,0.294873,0.391713,0.48826,0.509354,0.595921,0.989592,2.57263,0.989592,3290.45,1271.3,1664.45,2040.84,2120.85,2440.5,3707.19
-3.08498,0.883855,0.344748,3,15,0,3.9958,0.721618,0.339051,147.78,299792,0.3846,0.721618,0.339051,0.3846,0.379923,1.16468,1.24918,1.35386,1.37983,1.49958,2.41863,0.298253,0.397803,0.497824,0.519774,0.610181,1.02621,2.41863,1.02621,3620.45,1278.64,1683.06,2074.25,2157.89,2493.46,3839.66
-3.04234,0.944767,0.344748,2,7,0,4.98732,0.759538,0.362401,147.78,299792,0.375529,0.759538,0.362401,0.375529,0.411922,1.17764,1.26798,1.37923,1.40672,1.5331,2.49204,0.296667,0.394929,0.493286,0.514824,0.603376,1.00847,2.49204,1.00847,3366.22,1258.84,1652.74,2031.85,2112.67,2436.25,3726.34
-4.03704,0.98625,0.344748,3,11,0,4.63239,0.764298,0.446925,147.78,299792,0.341125,0.764298,0.446925,0.341125,0.534569,1.22525,1.33588,1.46936,1.50199,1.65043,2.74173,0.290943,0.38479,0.477617,0.497811,0.580397,0.951935,2.74173,0.951935,3118.19,1289.25,1678.29,2047.03,2125.01,2435.27,3651.74
-2.45249,0.99768,0.344748,3,15,0,4.25982,0.723549,0.329942,147.78,299792,0.388092,0.723549,0.329942,0.388092,0.367659,1.15966,1.24185,1.34393,1.36929,1.48638,2.3894,0.298872,0.398931,0.499618,0.521733,0.612892,1.03342,2.3894,1.03342,3642.42,1271.76,1675.71,2067.28,2151.09,2487.68,3841.59
-3.52056,0.775762,0.344748,2,3,0,4.18049,0.718272,0.337723,147.78,299792,0.385111,0.718272,0.337723,0.385111,0.378128,1.16395,1.24811,1.35242,1.3783,1.49766,2.41439,0.298343,0.397967,0.498084,0.520058,0.610575,1.02725,2.41439,1.02725,3641.9,1280.83,1686.18,2078.41,2162.28,2498.83,3849.49
-3.58669,0.961393,0.344748,2,3,0,3.88063,0.741163,0.313323,147.78,299792,0.394396,0.741163,0.313323,0.394396,0.345599,1.15054,1.2285,1.32575,1.34997,1.46212,2.33518,0.299999,0.400999,0.502925,0.52535,0.617919,1.04704,2.33518,1.04704,3614.57,1246.8,1645.97,2034.42,2117.76,2453.03,3808.76
-3.08929,1,0.344748,2,3,0,3.76203,0.741457,0.319879,147.78,299792,0.39192,0.741457,0.319879,0.39192,0.354253,1.15413,1.23376,1.33293,1.3576,1.47171,2.35671,0.299555,0.400182,0.501615,0.523917,0.615923,1.0416,2.35671,1.0416,3589.6,1250.58,1649.71,2037.51,2120.63,2454.79,3803.13
-4.86773,0.626402,0.344748,2,7,0,6.194,0.704995,0.321651,147.78,299792,0.391248,0.704995,0.321651,0.391248,0.356603,1.1551,1.23519,1.33486,1.35966,1.4743,2.3625,0.299434,0.399961,0.501262,0.523531,0.615387,1.04014,2.3625,1.04014,3768.65,1283.15,1692.33,2089.73,2174.88,2517.16,3897.49
-2.77979,1,0.344748,1,1,0,4.03016,0.710741,0.30425,147.78,299792,0.397803,0.710741,0.30425,0.397803,0.333725,1.1456,1.22123,1.3158,1.33939,1.44878,2.30506,0.300614,0.402132,0.504748,0.527347,0.620709,1.05473,2.30506,1.05473,3804.16,1266.93,1674.32,2071.66,2157.01,2500.76,3895.13
-2.77979,0.545008,0.344748,1,1,0,3.78146,0.710741,0.30425,147.78,299792,0.397803,0.710741,0.30425,0.397803,0.333725,1.1456,1.22123,1.3158,1.33939,1.44878,2.30506,0.300614,0.402132,0.504748,0.527347,0.620709,1.05473,2.30506,1.05473,3804.16,1266.93,1674.32,2071.66,2157.01,2500.76,3895.13
-2.32091,0.801859,0.344748,3,11,0,4.6636,0.743401,0.369065,147.78,299792,0.372907,0.743401,0.369065,0.372907,0.421203,1.18136,1.27335,1.38643,1.41436,1.54258,2.51261,0.296214,0.394114,0.492007,0.513431,0.601471,1.00359,2.51261,1.00359,3418.81,1275.49,1673.4,2055.84,2137.31,2463.3,3760.91
-2.72968,0.845411,0.344748,2,5,0,3.71541,0.761923,0.392281,147.78,299792,0.363657,0.761923,0.392281,0.363657,0.454055,1.19437,1.29204,1.41142,1.4408,1.5753,2.58302,0.294638,0.391294,0.487609,0.508647,0.594963,0.987204,2.58302,0.987204,3269.04,1270.55,1662.87,2038.22,2117.99,2436.56,3698.06
-2.90036,0.944138,0.344748,3,7,0,3.22124,0.746246,0.390864,147.78,299792,0.364227,0.746246,0.390864,0.364227,0.452027,1.19357,1.2909,1.4099,1.43919,1.57332,2.57877,0.294734,0.391466,0.487875,0.508936,0.595354,0.988179,2.57877,0.988179,3341.74,1283.03,1679.44,2058.82,2139.45,2461.51,3737.23
-2.46184,0.998934,0.344748,2,3,0,2.99039,0.754975,0.386027,147.78,299792,0.366167,0.754975,0.386027,0.366167,0.445127,1.19086,1.28701,1.40471,1.4337,1.56653,2.56424,0.295062,0.392051,0.488785,0.509925,0.596696,0.991529,2.56424,0.991529,3316.81,1273.59,1667.92,2045.65,2125.97,2446.92,3719.53
-2.46184,0.471203,0.344748,1,3,0,5.51677,0.754975,0.386027,147.78,299792,0.366167,0.754975,0.386027,0.366167,0.445127,1.19086,1.28701,1.40471,1.4337,1.56653,2.56424,0.295062,0.392051,0.488785,0.509925,0.596696,0.991529,2.56424,0.991529,3316.81,1273.59,1667.92,2045.65,2125.97,2446.92,3719.53
-2.71955,0.977202,0.344748,2,3,0,2.75434,0.754792,0.398851,147.78,299792,0.361006,0.754792,0.398851,0.361006,0.463498,1.19807,1.29733,1.41845,1.44823,1.58447,2.6026,0.294192,0.390502,0.486381,0.507313,0.593156,0.982729,2.6026,0.982729,3281.67,1279.23,1673.1,2049.48,2129.42,2448.48,3710.28
-2.15835,0.992379,0.344748,4,15,0,3.69123,0.73843,0.335043,147.78,299792,0.38614,0.73843,0.335043,0.38614,0.374513,1.16247,1.24595,1.34949,1.3752,1.49378,2.40581,0.298525,0.398299,0.498611,0.520634,0.61137,1.02936,2.40581,1.02936,3551.54,1261.97,1661.86,2049.02,2131.84,2464.26,3799.36
-2.21327,0.980942,0.344748,1,1,0,2.24137,0.739672,0.334991,147.78,299792,0.38616,0.739672,0.334991,0.38616,0.374442,1.16244,1.24591,1.34944,1.37514,1.4937,2.40565,0.298529,0.398305,0.498622,0.520645,0.611386,1.0294,2.40565,1.0294,3545.76,1260.89,1660.45,2047.3,2130.05,2462.2,3796.25
-2.21633,0.883271,0.344748,2,7,0,2.94606,0.748036,0.357712,147.78,299792,0.377364,0.748036,0.357712,0.377364,0.405432,1.17503,1.2642,1.37415,1.40134,1.52641,2.47747,0.296985,0.395504,0.49419,0.515809,0.604726,1.01195,2.47747,1.01195,3432.54,1266,1663,2045.45,2127.03,2453.78,3758.05
-3.2795,0.769231,0.344748,3,11,0,4.50063,0.718428,0.285282,147.78,299792,0.404847,0.718428,0.285282,0.404847,0.309287,1.13533,1.20606,1.29495,1.3172,1.42068,2.24085,0.301896,0.404512,0.5086,0.531571,0.626645,1.07147,2.24085,1.07147,3839.13,1247.09,1651.82,2048.52,2133.97,2478.97,3888.46
-2.56819,1,0.344748,1,1,0,2.93727,0.714747,0.295712,147.78,299792,0.400987,0.714747,0.295712,0.400987,0.32266,1.14096,1.21439,1.30642,1.32941,1.43616,2.27637,0.301192,0.403202,0.506475,0.52924,0.623363,1.06216,2.27637,1.06216,3816.46,1257.64,1663.72,2060.65,2146.02,2490.21,3890.7
-2.0898,0.998361,0.344748,3,11,0,3.14975,0.740932,0.347938,147.78,299792,0.381168,0.740932,0.347938,0.381168,0.392007,1.1696,1.25633,1.36354,1.39009,1.51239,2.44682,0.297649,0.396706,0.496086,0.517877,0.607567,1.01933,2.44682,1.01933,3496.77,1266.91,1665.97,2051.22,2133.5,2463.32,3783.23
-2.99898,0.855978,0.344748,2,7,0,4.55456,0.75695,0.410423,147.78,299792,0.356298,0.75695,0.410423,0.356298,0.480289,1.20459,1.30663,1.43079,1.46128,1.60054,2.63676,0.293408,0.389113,0.484236,0.504984,0.590011,0.975009,2.63676,0.975009,3241.03,1282.12,1674.92,2049.49,2128.96,2445.88,3696.35
-5.914,0.560358,0.344748,1,3,0,6.43084,0.739826,0.422176,147.78,299792,0.351467,0.739826,0.422176,0.351467,0.497549,1.21123,1.31606,1.44328,1.47446,1.61673,2.671,0.292613,0.387711,0.48208,0.502645,0.586865,0.967374,2.671,0.967374,3284.56,1301.23,1697.91,2075.42,2155.42,2474.22,3729.38
-2.20802,0.923675,0.344748,2,5,0,5.9445,0.748422,0.361315,147.78,299792,0.375954,0.748422,0.361315,0.375954,0.410417,1.17704,1.26711,1.37805,1.40548,1.53155,2.48867,0.296741,0.395062,0.493495,0.515052,0.603688,1.00927,2.48867,1.00927,3419.56,1267.48,1664.29,2046.27,2127.72,2453.83,3754.35
-3.68068,0.609009,0.344748,2,3,0,4.27582,0.733488,0.376766,147.78,299792,0.369859,0.733488,0.376766,0.369859,0.432012,1.18567,1.27955,1.39474,1.42316,1.55349,2.53618,0.295691,0.393175,0.490538,0.511832,0.59929,0.998053,2.53618,0.998053,3441.53,1287.61,1687.92,2072.08,2153.85,2480.81,3779.97
-2.29593,0.636505,0.344748,2,5,0,5.00881,0.725851,0.311877,147.78,299792,0.394941,0.725851,0.311877,0.394941,0.343699,1.14975,1.22734,1.32416,1.34829,1.45999,2.3304,0.300097,0.401179,0.503214,0.525667,0.618362,1.04825,2.3304,1.04825,3696.19,1258.78,1662.07,2054.67,2138.9,2477.88,3849.25
-4.26469,0.389395,0.344748,1,1,0,4.29791,0.730567,0.291109,147.78,299792,0.402694,0.730567,0.291109,0.402694,0.31674,1.13847,1.21071,1.30136,1.32403,1.42934,2.26076,0.301503,0.403779,0.507411,0.530266,0.624806,1.06623,2.26076,1.06623,3751.95,1240.96,1642.56,2035.57,2120.16,2461.39,3852.28
-2.51713,1,0.344748,1,1,0,3.67243,0.730149,0.311093,147.78,299792,0.395236,0.730149,0.311093,0.395236,0.342669,1.14933,1.22671,1.3233,1.34737,1.45884,2.32781,0.30015,0.401277,0.503372,0.525839,0.618602,1.04891,2.32781,1.04891,3677.35,1254.63,1656.73,2048.26,2132.28,2470.39,3838.65
-2.51713,0.695236,0.344748,1,1,0,3.06662,0.730149,0.311093,147.78,299792,0.395236,0.730149,0.311093,0.395236,0.342669,1.14933,1.22671,1.3233,1.34737,1.45884,2.32781,0.30015,0.401277,0.503372,0.525839,0.618602,1.04891,2.32781,1.04891,3677.35,1254.63,1656.73,2048.26,2132.28,2470.39,3838.65
-2.26768,1,0.344748,2,7,0,2.86268,0.743575,0.367085,147.78,299792,0.373688,0.743575,0.367085,0.373688,0.418439,1.18026,1.27175,1.38429,1.41209,1.53977,2.50651,0.296349,0.394356,0.492386,0.513844,0.602036,1.00503,2.50651,1.00503,3424.05,1274.38,1672.31,2054.91,2136.44,2462.7,3761.99
-2.14239,0.997876,0.344748,4,15,0,2.40043,0.74305,0.346916,147.78,299792,0.381564,0.74305,0.346916,0.381564,0.390612,1.16904,1.25551,1.36242,1.38892,1.51092,2.4436,0.297719,0.396832,0.496285,0.518094,0.607866,1.02012,2.4436,1.02012,3490.12,1264.58,1663.1,2047.91,2130.1,2459.62,3778.68
-2.07471,0.976541,0.344748,2,3,0,2.26758,0.737267,0.342239,147.78,299792,0.383372,0.737267,0.342239,0.383372,0.384245,1.16645,1.25175,1.35734,1.38352,1.50418,2.42878,0.298037,0.397409,0.497199,0.519091,0.60924,1.02372,2.42878,1.02372,3532.94,1266.94,1667.06,2053.83,2136.48,2468.02,3796.84
-2.83285,0.755188,0.344748,2,7,0,4.29658,0.763584,0.398955,147.78,299792,0.360963,0.763584,0.398955,0.360963,0.463649,1.19812,1.29741,1.41856,1.44835,1.58462,2.60291,0.294185,0.39049,0.486362,0.507292,0.593127,0.982658,2.60291,0.982658,3243.59,1271.99,1663.61,2037.84,2117.32,2434.55,3689.08
-3.55595,0.792526,0.344748,2,3,0,4.21935,0.767885,0.378354,147.78,299792,0.369228,0.767885,0.378354,0.369228,0.434252,1.18656,1.28083,1.39645,1.42497,1.55573,2.54101,0.295583,0.392982,0.490236,0.511504,0.598843,0.996924,2.54101,0.996924,3282.8,1259.57,1650.89,2026.29,2106.19,2425.61,3694.33
-5.38731,0.960837,0.344748,3,15,0,9.68672,0.787034,0.480757,147.78,299792,0.326597,0.787034,0.480757,0.326597,0.586657,1.24446,1.3628,1.50457,1.53908,1.69562,2.83558,0.288675,0.380865,0.471684,0.491399,0.571886,0.932113,2.83558,0.932113,2952.61,1281.08,1662.52,2022.25,2098.13,2399.48,3575.14
-5.92073,0.981337,0.344748,2,3,0,6.05814,0.77447,0.502168,147.78,299792,0.317156,0.77447,0.502168,0.317156,0.620496,1.25663,1.37973,1.52656,1.56222,1.7237,2.8934,0.28725,0.378425,0.46803,0.487456,0.566689,0.920266,2.8934,0.920266,2955.09,1297.11,1680.2,2040.45,2116.33,2417.35,3588.48
-6.41977,0.856625,0.344748,2,5,0,8.03827,0.760739,0.485353,147.78,299792,0.324587,0.760739,0.485353,0.324587,0.593864,1.24707,1.36645,1.50931,1.54407,1.70168,2.84809,0.288369,0.380338,0.470893,0.490545,0.570758,0.929526,2.84809,0.929526,3044.55,1304.03,1691.62,2056.92,2133.95,2439.79,3632.24
-4.18828,1,0.344748,2,3,0,6.12064,0.776316,0.454165,147.78,299792,0.338055,0.776316,0.454165,0.338055,0.545572,1.22935,1.34166,1.47694,1.50998,1.66018,2.76208,0.290456,0.383943,0.476331,0.49642,0.578544,0.947573,2.76208,0.947573,3053,1281.73,1667.37,2032.48,2109.65,2416.56,3618.5
-2.20289,0.864093,0.344748,3,11,0,5.25767,0.748339,0.364063,147.78,299792,0.374876,0.748339,0.364063,0.374876,0.414231,1.17857,1.26932,1.38103,1.40863,1.53547,2.49719,0.296554,0.394726,0.492966,0.514476,0.602899,1.00724,2.49719,1.00724,3411.48,1268.91,1665.66,2047.38,2128.75,2454.45,3752.47
-2.35433,0.993788,0.344748,3,7,0,2.3809,0.753561,0.375174,147.78,299792,0.370491,0.753561,0.375174,0.370491,0.42977,1.18478,1.27827,1.39303,1.42134,1.55123,2.53132,0.295799,0.393369,0.490841,0.512162,0.59974,0.99919,2.53132,0.99919,3354.54,1269.85,1664.92,2044.17,2124.91,2447.79,3731.2
-4.04399,0.911366,0.344748,4,15,0,4.08981,0.759124,0.439271,147.78,299792,0.344348,0.759124,0.439271,0.344348,0.523022,1.22091,1.32976,1.46133,1.49351,1.64007,2.72005,0.291459,0.385689,0.478986,0.499293,0.582375,0.95662,2.72005,0.95662,3158.08,1290.97,1681.74,2052.58,2131.05,2443.41,3669.64
-4.10183,0.969221,0.344748,2,7,0,4.87199,0.752196,0.426859,147.78,299792,0.349528,0.752196,0.426859,0.349528,0.504482,1.21388,1.31982,1.44823,1.47969,1.62315,2.68453,0.292297,0.387156,0.481227,0.501721,0.585626,0.964388,2.68453,0.964388,3218.47,1292.38,1685.59,2059.49,2138.7,2454.24,3695.51
-4.08685,0.885213,0.344748,2,3,0,5.78311,0.752915,0.428111,147.78,299792,0.349008,0.752915,0.428111,0.349008,0.506342,1.21458,1.32082,1.44956,1.48109,1.62486,2.68813,0.292212,0.387007,0.481,0.501475,0.585295,0.963594,2.68813,0.963594,3212.2,1292.23,1685.19,2058.78,2137.91,2453.12,3692.84
-3.29212,1,0.344748,3,7,0,4.07773,0.768908,0.393518,147.78,299792,0.363159,0.768908,0.393518,0.363159,0.455828,1.19507,1.29304,1.41274,1.4422,1.57703,2.58672,0.294554,0.391145,0.487378,0.508395,0.594621,0.986356,2.58672,0.986356,3235.94,1265.37,1655.88,2029.41,2108.79,2425.74,3680.53
-2.77582,0.999739,0.344748,3,11,0,3.57602,0.728741,0.304533,147.78,299792,0.397697,0.728741,0.304533,0.397697,0.334093,1.14575,1.22145,1.31611,1.33972,1.44919,2.30601,0.300595,0.402097,0.504691,0.527284,0.620621,1.05449,2.30601,1.05449,3709.12,1251.59,1653.99,2046.44,2130.73,2470.23,3847.19
-3.72904,0.758375,0.344748,2,3,0,4.16799,0.710031,0.32065,147.78,299792,0.391628,0.710031,0.32065,0.391628,0.355274,1.15455,1.23438,1.33377,1.3585,1.47284,2.35923,0.299502,0.400086,0.501462,0.523749,0.61569,1.04096,2.35923,1.04096,3745.62,1278.04,1685.79,2081.88,2166.77,2508.02,3884.61
-2.47647,1,0.344748,1,1,0,3.22437,0.716048,0.30815,147.78,299792,0.396342,0.716048,0.30815,0.396342,0.338814,1.14772,1.22435,1.32007,1.34394,1.45452,2.31805,0.30035,0.401645,0.503963,0.526487,0.619506,1.0514,2.31805,1.0514,3760.96,1264.85,1670.8,2066.36,2151.28,2493.14,3877.95
-2.48624,0.99895,0.344748,2,3,0,2.51922,0.718479,0.29979,147.78,299792,0.399469,0.718479,0.29979,0.399469,0.327932,1.14317,1.21766,1.3109,1.33418,1.4422,2.29012,0.300916,0.402691,0.505649,0.528334,0.622092,1.05859,2.29012,1.05859,3780.53,1257.2,1662.34,2057.92,2142.95,2485.6,3877.71
-3.81835,0.144375,0.344748,2,3,0,8.04206,0.735645,0.383995,147.78,299792,0.36698,0.735645,0.383995,0.36698,0.442237,1.18972,1.28537,1.40252,1.43139,1.56368,2.5581,0.2952,0.392297,0.489169,0.510342,0.597263,0.992949,2.5581,0.992949,3409.93,1289.06,1688.54,2071.36,2152.78,2478.16,3768.95
-3.52788,0.985471,0.344748,2,7,0,4.16303,0.743937,0.318786,147.78,299792,0.392333,0.743937,0.318786,0.392333,0.352805,1.15353,1.23289,1.33173,1.35633,1.47012,2.35314,0.299629,0.400318,0.501833,0.524155,0.616255,1.0425,2.35314,1.0425,3581.51,1247.86,1646.33,2033.59,2116.6,2450.39,3797.69
-2.38181,1,0.344748,2,7,0,4.41341,0.748482,0.378747,147.78,299792,0.369072,0.748482,0.378747,0.369072,0.434806,1.18678,1.28115,1.39688,1.42541,1.55628,2.5422,0.295556,0.392934,0.490162,0.511423,0.598733,0.996646,2.5422,0.996646,3366.75,1275.74,1672.01,2052.14,2133.04,2456.46,3740.94
-3.28698,0.946497,0.344748,3,15,0,3.59391,0.769214,0.39601,147.78,299792,0.362154,0.769214,0.39601,0.362154,0.459406,1.19647,1.29504,1.41541,1.44502,1.58051,2.59415,0.294385,0.390845,0.486911,0.507889,0.593935,0.984656,2.59415,0.984656,3227.84,1266.17,1656.5,2029.69,2108.97,2425.5,3677.94
-3.525,0.997168,0.344748,3,7,0,3.7086,0.75758,0.425236,147.78,299792,0.350201,0.75758,0.425236,0.350201,0.502075,1.21296,1.31852,1.44652,1.47788,1.62093,2.67985,0.292406,0.387348,0.481522,0.502041,0.586054,0.965419,2.67985,0.965419,3199.73,1287.24,1679.16,2051.93,2130.91,2445.57,3683.75
-3.66014,0.972112,0.344748,2,3,0,3.89579,0.773013,0.400058,147.78,299792,0.360516,0.773013,0.400058,0.360516,0.465241,1.19875,1.2983,1.41974,1.4496,1.58615,2.60619,0.29411,0.390357,0.486156,0.507069,0.592826,0.981913,2.60619,0.981913,3201.07,1264.77,1653.99,2025.83,2104.8,2419.96,3666
-4.03555,0.928902,0.344748,1,1,0,4.12253,0.775721,0.399855,147.78,299792,0.360599,0.775721,0.399855,0.360599,0.464948,1.19863,1.29813,1.41952,1.44937,1.58587,2.60559,0.294124,0.390381,0.486194,0.50711,0.592881,0.98205,2.60559,0.98205,3190.44,1262.51,1651.06,2022.29,2101.13,2415.78,3659.84
-3.8196,1,0.344748,2,5,0,4.72808,0.776325,0.422018,147.78,299792,0.351532,0.776325,0.422018,0.351532,0.497315,1.21114,1.31594,1.44311,1.47428,1.61651,2.67054,0.292624,0.38773,0.482109,0.502676,0.586907,0.967475,2.67054,0.967475,3130.53,1270.65,1658.03,2026.69,2104.82,2416.17,3642
-2.40819,0.97132,0.344748,3,7,0,4.44977,0.740752,0.367405,147.78,299792,0.373562,0.740752,0.367405,0.373562,0.418885,1.18044,1.27201,1.38464,1.41246,1.54022,2.5075,0.296327,0.394317,0.492325,0.513777,0.601944,1.0048,2.5075,1.0048,3436.12,1276.93,1675.59,2058.88,2140.55,2467.37,3768.81
-2.58297,0.974458,0.344748,2,3,0,2.5916,0.750948,0.349593,147.78,299792,0.380526,0.750948,0.349593,0.380526,0.394271,1.17052,1.25767,1.36533,1.392,1.51477,2.45204,0.297537,0.396502,0.495764,0.517526,0.607083,1.01807,2.45204,1.01807,3444.83,1259.42,1655.82,2038.36,2120.04,2447.43,3757.01
-2.63331,0.972629,0.344748,2,7,0,3.91481,0.71175,0.300538,147.78,299792,0.39919,0.71175,0.300538,0.39919,0.328901,1.14358,1.21825,1.31172,1.33506,1.4433,2.29263,0.300865,0.402597,0.505498,0.528168,0.62186,1.05794,2.29263,1.05794,3813.33,1263.55,1670.59,2067.96,2153.36,2497.47,3895.18
-2.47305,0.619887,0.344748,2,3,0,3.55278,0.715636,0.305486,147.78,299792,0.397341,0.715636,0.305486,0.397341,0.335335,1.14627,1.22222,1.31715,1.34083,1.4506,2.30918,0.30053,0.401978,0.504499,0.527074,0.620327,1.05368,2.30918,1.05368,3773.36,1263.46,1669.5,2065.39,2150.42,2492.81,3881.05
-2.129,0.854642,0.344748,2,7,0,3.2524,0.730157,0.331753,147.78,299792,0.3874,0.730157,0.331753,0.3874,0.370088,1.16066,1.24331,1.3459,1.37139,1.48901,2.39524,0.298749,0.398706,0.49926,0.521342,0.612351,1.03198,2.39524,1.03198,3603.14,1267.11,1669.26,2058.9,2142.28,2477.07,3823.03
-2.129,0.805686,0.344748,1,3,0,2.94246,0.730157,0.331753,147.78,299792,0.3874,0.730157,0.331753,0.3874,0.370088,1.16066,1.24331,1.3459,1.37139,1.48901,2.39524,0.298749,0.398706,0.49926,0.521342,0.612351,1.03198,2.39524,1.03198,3603.14,1267.11,1669.26,2058.9,2142.28,2477.07,3823.03
-2.09324,0.990848,0.344748,2,7,0,2.28485,0.741283,0.350349,147.78,299792,0.380233,0.741283,0.350349,0.380233,0.395306,1.17094,1.25827,1.36616,1.39287,1.51586,2.45442,0.297486,0.396409,0.495617,0.517365,0.606863,1.01749,2.45442,1.01749,3487.3,1267.88,1666.81,2051.73,2133.91,2463.27,3780.51
-2.13196,0.976792,0.344748,3,11,0,2.27945,0.73429,0.329371,147.78,299792,0.38831,0.73429,0.329371,0.38831,0.366895,1.15935,1.24139,1.3433,1.36862,1.48555,2.38756,0.29891,0.399002,0.499731,0.521857,0.613063,1.03388,2.38756,1.03388,3591.12,1262.22,1663.26,2052.04,2135.26,2469.51,3814.21
-2.63737,0.79054,0.344748,2,3,0,2.9214,0.72413,0.336316,147.78,299792,0.385651,0.72413,0.336316,0.385651,0.376228,1.16317,1.24698,1.35088,1.37667,1.49562,2.40989,0.298439,0.398141,0.498361,0.52036,0.610992,1.02836,2.40989,1.02836,3617.28,1274.91,1678.67,2069.46,2153.04,2488.47,3835.19
-6.10282,0.583122,0.344748,2,3,0,6.10906,0.713784,0.354478,147.78,299792,0.378627,0.713784,0.354478,0.378627,0.400974,1.17323,1.2616,1.37064,1.39762,1.52178,2.46737,0.297205,0.395901,0.494816,0.516491,0.605662,1.01437,2.46737,1.01437,3607.9,1293.92,1700.26,2091.99,2175.58,2510.49,3848.41
-2.90063,1,0.344748,1,1,0,5.1241,0.720769,0.333658,147.78,299792,0.38667,0.720769,0.333658,0.38667,0.372649,1.16171,1.24484,1.34798,1.37359,1.49177,2.40137,0.298619,0.39847,0.498884,0.520932,0.611782,1.03046,2.40137,1.03046,3643.39,1276.32,1681.03,2072.98,2156.83,2493.46,3846.03
