# stan_version_major = 2
# stan_version_minor = 32
# stan_version_patch = 2
# model = CMB_model
# start_datetime = 2023-07-24 11:39:32 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = /tmp/tmpd5wvro_r/spscid6m.json
# init = /tmp/tmpd5wvro_r/9xvngoso.json
# random
#   seed = 24453
# output
#   file = /home/undercover/teaching/internships/ia/2022-23/Code/output/LCDM/CMB/CMB-20230724123932.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.32.2
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,h,Ob,Oc,wr,Or,OL,theta.1,theta.2,theta.3,theta.4,theta.5,g1,g2,zstar,z0,v0.1,sol_v.1.1,v,g,la,R,wb,x.1,x.2,x.3
# Adaptation terminated
# Step size = 0.0472541
# Diagonal elements of inverse mass matrix:
# 6.79623e-05, 1.02838e-05, 5.09681e-05
-2.82045,0.981925,0.0472541,5,35,0,4.05874,0.69722,0.0464214,0.2379,4.15e-05,8.53705e-05,0.715593,0.69722,0.0464214,0.2379,8.53705e-05,0.715593,0.060528,0.547901,1091.21,0,0,3.24781,3.24781,0.0338508,301.42,1.73179,0.0225662,-0.150267,-0.00890756,0.000286213
-2.84035,0.9656,0.0472541,3,11,0,4.291,0.695483,0.0460445,0.237917,4.15e-05,8.57977e-05,0.715952,0.695483,0.0460445,0.237917,8.57977e-05,0.715952,0.0611364,0.54818,1091.56,0,0,3.24938,3.24938,0.033854,301.537,1.73153,0.0222716,-0.0328815,-0.00916724,-8.44358e-06
-4.32345,0.830637,0.0472541,2,3,0,4.72827,0.69498,0.0460671,0.237752,4.15e-05,8.59218e-05,0.716095,0.69498,0.0460671,0.237752,8.59218e-05,0.716095,0.0611808,0.5482,1091.56,0,0,3.25001,3.25001,0.0338486,301.644,1.73143,0.0222503,0.0735021,-0.00926916,-2.97157e-05
-7.04163,0.790745,0.0472541,4,23,0,8.44031,0.697806,0.046886,0.237548,4.15e-05,8.52272e-05,0.715481,0.697806,0.046886,0.237548,8.52272e-05,0.715481,0.0599933,0.547649,1090.87,0,0,3.24732,3.24732,0.0338307,301.552,1.73187,0.0228304,-0.0175461,-0.00883165,0.000550382
-5.23825,0.669033,0.0472541,2,3,0,8.68836,0.697991,0.0464584,0.23794,4.15e-05,8.51822e-05,0.715516,0.697991,0.0464584,0.23794,8.51822e-05,0.715516,0.0603896,0.547837,1091.15,0,0,3.24749,3.24749,0.0338591,301.316,1.73186,0.0226341,-0.253794,-0.00884249,0.000354133
-4.45068,0.953953,0.0472541,3,15,0,8.65539,0.698636,0.0456058,0.234212,4.15e-05,8.50248e-05,0.720097,0.698636,0.0456058,0.234212,8.50248e-05,0.720097,0.0611608,0.548191,1091.51,0,0,3.26851,3.26851,0.0340572,301.502,1.72897,0.0222599,-0.067529,-0.0117313,-2.01095e-05
-5.49693,0.937657,0.0472541,2,7,0,7.32346,0.699937,0.0464857,0.235346,4.15e-05,8.47091e-05,0.718084,0.699937,0.0464857,0.235346,8.47091e-05,0.718084,0.0601067,0.547703,1090.91,0,0,3.25926,3.25926,0.0339671,301.447,1.73027,0.0227739,-0.122813,-0.0104283,0.000493914
-4.66425,1,0.0472541,3,11,0,5.90618,0.69965,0.046425,0.235485,4.15e-05,8.47787e-05,0.718006,0.69965,0.046425,0.235485,8.47787e-05,0.718006,0.0602043,0.547749,1090.97,0,0,3.2589,3.2589,0.0339635,301.445,1.73032,0.0227255,-0.124717,-0.0103839,0.000445522
-4.14672,0.993291,0.0472541,3,7,0,5.83178,0.699827,0.0456292,0.232986,4.15e-05,8.47359e-05,0.7213,0.699827,0.0456292,0.232986,8.47359e-05,0.7213,0.0609789,0.548108,1091.37,0,0,3.27414,3.27414,0.0341126,301.531,1.72822,0.0223472,-0.0393505,-0.0124804,6.72346e-05
-6.83782,0.710217,0.0472541,3,7,0,8.55426,0.702072,0.0463284,0.232934,4.15e-05,8.41947e-05,0.720653,0.702072,0.0463284,0.232934,8.41947e-05,0.720653,0.0599829,0.547644,1090.79,0,0,3.2712,3.2712,0.0340897,301.463,1.72868,0.0228355,-0.107231,-0.0120246,0.000555535
-5.58282,0.980039,0.0472541,4,31,0,10.1633,0.697589,0.0456287,0.234704,4.15e-05,8.52803e-05,0.719582,0.697589,0.0456287,0.234704,8.52803e-05,0.719582,0.061277,0.548243,1091.57,0,0,3.26608,3.26608,0.0340225,301.586,1.72928,0.0222043,0.0155882,-0.0114247,-7.5668e-05
-7.55725,0.886743,0.0472541,3,7,0,9.49406,0.698231,0.0469021,0.237686,4.15e-05,8.51235e-05,0.715327,0.698231,0.0469021,0.237686,8.51235e-05,0.715327,0.0599218,0.547615,1090.84,0,0,3.24663,3.24663,0.0338322,301.476,1.73197,0.0228661,-0.0935161,-0.00872529,0.000586053
-2.44032,0.971108,0.0472541,2,7,0,8.77163,0.697821,0.0462699,0.236632,4.15e-05,8.52237e-05,0.717013,0.697821,0.0462699,0.236632,8.52237e-05,0.717013,0.0605995,0.547934,1091.22,0,0,3.25429,3.25429,0.033912,301.476,1.73091,0.0225313,-0.0943819,-0.00979044,0.000251278
-2.38592,0.99521,0.0472541,3,7,0,2.64113,0.697062,0.0460542,0.236756,4.15e-05,8.54094e-05,0.717104,0.697062,0.0460542,0.236756,8.54094e-05,0.717104,0.0609162,0.54808,1091.41,0,0,3.25468,3.25468,0.0339144,301.491,1.73084,0.0223775,-0.0792168,-0.00986202,9.74972e-05
-2.58553,0.785419,0.0472541,2,7,0,3.84257,0.697533,0.0462125,0.236294,4.15e-05,8.5294e-05,0.717408,0.697533,0.0462125,0.236294,8.5294e-05,0.717408,0.0606949,0.547978,1091.26,0,0,3.25609,3.25609,0.0339225,301.549,1.73065,0.0224848,-0.020702,-0.0100474,0.000204786
-1.0543,0.971709,0.0472541,6,103,0,3.8961,0.681286,0.0478997,0.256364,4.15e-05,8.94106e-05,0.695647,0.681286,0.0478997,0.256364,8.94106e-05,0.695647,0.0612177,0.548216,1091.95,0,0,3.16087,3.16087,0.0329352,301.506,1.74354,0.0222327,-0.0635724,0.00283969,-4.73467e-05
-0.739621,0.988782,0.0472541,5,43,0,1.54589,0.684915,0.0477103,0.251969,4.15e-05,8.84656e-05,0.700232,0.684915,0.0477103,0.251969,8.84656e-05,0.700232,0.0609083,0.548076,1091.68,0,0,3.18016,3.18016,0.033132,301.544,1.74092,0.0223813,-0.02557,0.000215826,0.000101316
-0.464574,0.998054,0.0472541,5,63,0,2.00886,0.687277,0.0472803,0.248563,4.15e-05,8.78587e-05,0.704068,0.687277,0.0472803,0.248563,8.78587e-05,0.704068,0.0610089,0.548122,1091.68,0,0,3.19659,3.19659,0.0333023,301.552,1.73867,0.0223328,-0.0179517,-0.00202619,5.28082e-05
-2.89337,0.526004,0.0472541,2,3,0,3.51642,0.687343,0.0469939,0.248939,4.15e-05,8.78417e-05,0.70398,0.687343,0.0469939,0.248939,8.78417e-05,0.70398,0.0612822,0.548245,1091.87,0,0,3.19622,3.19622,0.0333164,301.39,1.73873,0.0222018,-0.180053,-0.00196625,-7.81526e-05
-1.21552,0.998652,0.0472541,3,15,0,3.02447,0.687525,0.0471598,0.248714,4.15e-05,8.77952e-05,0.704039,0.687525,0.0471598,0.248714,8.77952e-05,0.704039,0.0610938,0.54816,1091.75,0,0,3.19648,3.19648,0.0333121,301.453,1.7387,0.022292,-0.117171,-0.00200071,1.19917e-05
-2.39736,0.816963,0.0472541,4,15,0,4.78682,0.688236,0.0468065,0.247334,4.15e-05,8.76141e-05,0.705772,0.688236,0.0468065,0.247334,8.76141e-05,0.705772,0.0613475,0.548274,1091.88,0,0,3.20398,3.20398,0.0333926,301.433,1.73767,0.0221707,-0.137434,-0.00302974,-0.000109265
-2.10455,1,0.0472541,2,3,0,2.54571,0.687722,0.0472604,0.247111,4.15e-05,8.7745e-05,0.70554,0.687722,0.0472604,0.247111,8.7745e-05,0.70554,0.0609683,0.548103,1091.61,0,0,3.20295,3.20295,0.0333528,301.695,1.73779,0.0223523,0.124762,-0.00290786,7.23491e-05
-0.504769,0.983304,0.0472541,3,15,0,2.65998,0.687901,0.0471987,0.24775,4.15e-05,8.76992e-05,0.704964,0.687901,0.0471987,0.24775,8.76992e-05,0.704964,0.0610047,0.54812,1091.66,0,0,3.20047,3.20047,0.0333426,301.553,1.73815,0.0223348,-0.0167302,-0.00255291,5.48419e-05
-2.03196,0.750279,0.0472541,2,7,0,2.79138,0.687483,0.047173,0.247156,4.15e-05,8.7806e-05,0.705583,0.687483,0.047173,0.247156,8.7806e-05,0.705583,0.0610865,0.548157,1091.68,0,0,3.20312,3.20312,0.0333548,301.693,1.73776,0.0222955,0.123272,-0.00293757,1.55001e-05
-2.11496,0.813355,0.0472541,2,7,0,4.24531,0.687559,0.0467732,0.247333,4.15e-05,8.77867e-05,0.705806,0.687559,0.0467732,0.247333,8.77867e-05,0.705806,0.0614725,0.54833,1091.94,0,0,3.2041,3.2041,0.0333841,301.52,1.73764,0.0221114,-0.0496333,-0.00306477,-0.000168591
-0.814305,0.928726,0.0472541,2,3,0,2.67354,0.68788,0.0469927,0.24742,4.15e-05,8.77046e-05,0.7055,0.68788,0.0469927,0.24742,8.77046e-05,0.7055,0.0612107,0.548213,1091.78,0,0,3.20279,3.20279,0.0333688,301.535,1.73782,0.022236,-0.0350352,-0.00287513,-4.40074e-05
-2.61993,0.914764,0.0472541,3,7,0,3.05479,0.687611,0.0467713,0.246492,4.15e-05,8.77734e-05,0.706649,0.687611,0.0467713,0.246492,8.77734e-05,0.706649,0.0614673,0.548327,1091.9,0,0,3.20776,3.20776,0.0334093,301.637,1.73712,0.0221139,0.0670789,-0.00357745,-0.000166136
-1.15163,0.884907,0.0472541,3,7,0,3.93753,0.688525,0.0468479,0.246491,4.15e-05,8.75405e-05,0.706574,0.688525,0.0468479,0.246491,8.75405e-05,0.706574,0.0612672,0.548238,1091.8,0,0,3.20747,3.20747,0.0334181,301.529,1.73719,0.022209,-0.0406347,-0.00351215,-7.09781e-05
-1.74953,0.964429,0.0472541,2,7,0,2.46878,0.689407,0.0474042,0.246766,4.15e-05,8.73167e-05,0.705743,0.689407,0.0474042,0.246766,8.73167e-05,0.705743,0.0606014,0.547935,1091.4,0,0,3.20388,3.20388,0.0333785,301.55,1.7377,0.0225303,-0.01953,-0.00299561,0.000250319
-2.26295,0.954047,0.0472541,6,87,0,2.81317,0.678196,0.0486621,0.260379,4.15e-05,9.02274e-05,0.690868,0.678196,0.0486621,0.260379,9.02274e-05,0.690868,0.0609067,0.548075,1091.82,0,0,3.14119,3.14119,0.032715,301.646,1.74623,0.0223821,0.0757091,0.00553366,0.000102095
-1.69289,0.997071,0.0472541,3,7,0,2.74821,0.678067,0.0485477,0.260123,4.15e-05,9.02615e-05,0.691239,0.678067,0.0485477,0.260123,9.02615e-05,0.691239,0.0610333,0.548133,1091.88,0,0,3.14269,3.14269,0.0327288,301.662,1.74602,0.022321,0.0923994,0.00531889,4.10484e-05
-3.14808,0.827757,0.0472541,2,5,0,3.70151,0.678083,0.0480007,0.260278,4.15e-05,9.02573e-05,0.691631,0.678083,0.0480007,0.260278,9.02573e-05,0.691631,0.0615589,0.548368,1092.24,0,0,3.14429,3.14429,0.0327679,301.457,1.7458,0.0220705,-0.113472,0.00510199,-0.000209458
-1.44724,0.884491,0.0472541,5,63,0,4.85163,0.680854,0.0477037,0.25629,4.15e-05,8.9524e-05,0.695917,0.680854,0.0477037,0.25629,8.9524e-05,0.695917,0.0614678,0.548328,1092.1,0,0,3.16198,3.16198,0.0329458,301.515,1.74338,0.0221136,-0.0553643,0.00267547,-0.000166351
-1.24621,0.935257,0.0472541,2,3,0,3.05649,0.680348,0.0477831,0.25596,4.15e-05,8.96574e-05,0.696168,0.680348,0.0477831,0.25596,8.96574e-05,0.696168,0.0614596,0.548324,1092.07,0,0,3.16299,3.16299,0.0329402,301.663,1.74322,0.0221175,0.0929537,0.00251554,-0.000162477
-4.23678,0.910206,0.0472541,6,71,0,5.16432,0.671657,0.0486749,0.266301,4.15e-05,9.19925e-05,0.684932,0.671657,0.0486749,0.266301,9.19925e-05,0.684932,0.0617972,0.548473,1092.43,0,0,3.11722,3.11722,0.0324496,301.792,1.74947,0.0219584,0.222004,0.00876895,-0.000321608
-2.19052,0.999765,0.0472541,3,15,0,4.95139,0.672703,0.0487464,0.266668,4.15e-05,9.17068e-05,0.684494,0.672703,0.0487464,0.266668,9.17068e-05,0.684494,0.061583,0.548379,1092.34,0,0,3.11553,3.11553,0.0324517,301.61,1.74974,0.0220592,0.0396558,0.00903771,-0.000220843
-2.60414,0.914677,0.0472541,3,7,0,4.36206,0.672783,0.0490146,0.267458,4.15e-05,9.1685e-05,0.683435,0.672783,0.0490146,0.267458,9.1685e-05,0.683435,0.0613159,0.54826,1092.2,0,0,3.11137,3.11137,0.0324118,301.578,1.75033,0.0221858,0.00752769,0.0096301,-9.42129e-05
-2.28023,0.987962,0.0472541,4,31,0,3.9294,0.673891,0.0484276,0.264508,4.15e-05,9.13837e-05,0.686973,0.673891,0.0484276,0.264508,9.13837e-05,0.686973,0.0617248,0.548441,1092.38,0,0,3.1254,3.1254,0.0325526,301.627,1.74837,0.0219924,0.0568669,0.0076681,-0.000287615
-2.72148,0.987504,0.0472541,4,31,0,3.71503,0.671651,0.0487416,0.267686,4.15e-05,9.19942e-05,0.683481,0.671651,0.0487416,0.267686,9.19942e-05,0.683481,0.0617339,0.548445,1092.44,0,0,3.11151,3.11151,0.0324082,301.625,1.75028,0.0219881,0.054591,0.00958377,-0.000291906
-0.632353,0.943432,0.0472541,6,87,0,5.04134,0.685068,0.0473145,0.250849,4.15e-05,8.8426e-05,0.701748,0.685068,0.0473145,0.250849,8.8426e-05,0.701748,0.0612744,0.548242,1091.88,0,0,3.1866,3.1866,0.0331983,301.551,1.74002,0.0222056,-0.0187576,-0.000680313,-7.44339e-05
-0.847361,0.876743,0.0472541,5,63,0,3.13843,0.682805,0.047858,0.254636,4.15e-05,8.90133e-05,0.697417,0.682805,0.047858,0.254636,8.90133e-05,0.697417,0.0610512,0.548141,1091.82,0,0,3.16827,3.16827,0.0330111,301.517,1.74253,0.0223125,-0.0526082,0.00183451,3.24637e-05
-0.888965,0.877497,0.0472541,5,63,0,2.52952,0.687214,0.047128,0.247849,4.15e-05,8.78748e-05,0.704935,0.687214,0.047128,0.247849,8.78748e-05,0.704935,0.0611672,0.548193,1091.75,0,0,3.20032,3.20032,0.0333342,301.615,1.73815,0.0222568,0.0447649,-0.00254953,-2.31973e-05
-0.49846,0.65741,0.0472541,2,3,0,3.69935,0.687846,0.0472049,0.247844,4.15e-05,8.77133e-05,0.704864,0.687846,0.0472049,0.247844,8.77133e-05,0.704864,0.0610061,0.548121,1091.66,0,0,3.20003,3.20003,0.0333385,301.55,1.73821,0.0223342,-0.0204531,-0.00249358,5.41646e-05
-0.898359,0.972591,0.0472541,6,87,0,1.304,0.678662,0.0480649,0.258835,4.15e-05,9.01033e-05,0.69301,0.678662,0.0480649,0.258835,9.01033e-05,0.69301,0.0614168,0.548305,1092.1,0,0,3.14993,3.14993,0.0328115,301.596,1.74502,0.0221378,0.0259613,0.00431564,-0.000142169
-1.55416,0.962311,0.0472541,2,3,0,1.65447,0.678205,0.0480736,0.258623,4.15e-05,9.02248e-05,0.693213,0.678205,0.0480736,0.258623,9.02248e-05,0.693213,0.0614712,0.548329,1092.12,0,0,3.15074,3.15074,0.032809,301.696,1.74489,0.022112,0.126221,0.00418744,-0.000167982
-2.47558,0.8652,0.0472541,6,75,0,3.89254,0.688398,0.0475366,0.24745,4.15e-05,8.75728e-05,0.704925,0.688398,0.0475366,0.24745,8.75728e-05,0.704925,0.0606079,0.547938,1091.41,0,0,3.20031,3.20031,0.0333313,301.641,1.73818,0.0225272,0.0706048,-0.00252391,0.000247187
-3.36648,0.958136,0.0472541,6,91,0,5.3855,0.699985,0.0461141,0.234118,4.15e-05,8.46975e-05,0.719684,0.699985,0.0461141,0.234118,8.46975e-05,0.719684,0.0604693,0.547874,1091.09,0,0,3.26663,3.26663,0.0340379,301.5,1.72926,0.022595,-0.0696256,-0.0114441,0.000314962
-0.977335,0.834795,0.0472541,5,35,0,4.88044,0.691496,0.0468783,0.243833,4.15e-05,8.67898e-05,0.709202,0.691496,0.0468783,0.243833,8.67898e-05,0.709202,0.0608372,0.548044,1091.5,0,0,3.21906,3.21906,0.0335418,301.504,1.73564,0.0224157,-0.065769,-0.00505757,0.000135672
-0.606117,0.811905,0.0472541,6,87,0,3.51079,0.681108,0.0480215,0.256283,4.15e-05,8.94574e-05,0.695606,0.681108,0.0480215,0.256283,8.94574e-05,0.695606,0.0611238,0.548174,1091.88,0,0,3.16069,3.16069,0.0329248,301.585,1.74356,0.0222776,0.0148481,0.00285769,-2.41947e-06
-3.39287,0.792246,0.0472541,3,7,0,4.25983,0.681458,0.0484578,0.257414,4.15e-05,8.93655e-05,0.694039,0.681458,0.0484578,0.257414,8.93655e-05,0.694039,0.0606573,0.547961,1091.63,0,0,3.15424,3.15424,0.0328646,301.52,1.74447,0.0225031,-0.0503546,0.00377401,0.000223095
-1.49368,0.777725,0.0472541,2,3,0,5.35244,0.680884,0.0482807,0.257302,4.15e-05,8.95163e-05,0.694328,0.680884,0.0482807,0.257302,8.95163e-05,0.694328,0.0609046,0.548074,1091.77,0,0,3.15541,3.15541,0.0328725,301.56,1.7443,0.0223831,-0.0104244,0.00359551,0.000103077
-1.50014,0.988797,0.0472541,5,47,0,3.14233,0.676443,0.0485683,0.262527,4.15e-05,9.06955e-05,0.688814,0.676443,0.0485683,0.262527,9.06955e-05,0.688814,0.0612366,0.548225,1092.06,0,0,3.13285,3.13285,0.0326361,301.571,1.74737,0.0222236,0.00143736,0.00667443,-5.6367e-05
-2.82752,0.964932,0.0472541,2,7,0,2.98925,0.676657,0.048872,0.262952,4.15e-05,9.06381e-05,0.688086,0.676657,0.048872,0.262952,9.06381e-05,0.688086,0.0609177,0.54808,1091.88,0,0,3.12993,3.12993,0.0326046,301.582,1.74779,0.0223768,0.0118618,0.00708984,9.67528e-05
-1.55676,0.96353,0.0472541,2,7,0,4.62043,0.676195,0.048647,0.262843,4.15e-05,9.0762e-05,0.688419,0.676195,0.048647,0.262843,9.0762e-05,0.688419,0.0611953,0.548206,1092.04,0,0,3.13125,3.13125,0.0326175,301.59,1.74759,0.0222433,0.0199557,0.00689307,-3.6657e-05
-1.37262,0.994379,0.0472541,3,11,0,1.88115,0.67635,0.0482652,0.261501,4.15e-05,9.07204e-05,0.690143,0.67635,0.0482652,0.261501,9.07204e-05,0.690143,0.0615412,0.54836,1092.22,0,0,3.1382,3.1382,0.0326858,301.628,1.74662,0.0220789,0.0581603,0.00591546,-0.000201117
-1.2639,0.984022,0.0472541,3,7,0,2.01699,0.676603,0.0485478,0.262036,4.15e-05,9.06527e-05,0.689325,0.676603,0.0485478,0.262036,9.06527e-05,0.689325,0.0612342,0.548224,1092.05,0,0,3.13491,3.13491,0.0326535,301.61,1.74709,0.0222248,0.0396054,0.00638577,-5.52486e-05
-1.21995,0.829803,0.0472541,4,23,0,2.77376,0.677808,0.0480745,0.259711,4.15e-05,9.03307e-05,0.692124,0.677808,0.0480745,0.259711,9.03307e-05,0.692124,0.061525,0.548353,1092.18,0,0,3.14628,3.14628,0.0327729,301.601,1.74551,0.0220865,0.0313542,0.00480995,-0.000193452
-1.14309,0.969805,0.0472541,2,3,0,1.51729,0.677919,0.0480878,0.259663,4.15e-05,9.03011e-05,0.692159,0.677919,0.0480878,0.259663,9.03011e-05,0.692159,0.0614969,0.548341,1092.16,0,0,3.14643,3.14643,0.032775,301.596,1.74549,0.0220999,0.0262591,0.00479159,-0.000180134
-1.37597,0.996255,0.0472541,4,23,0,1.60833,0.678991,0.0483436,0.259553,4.15e-05,9.00162e-05,0.692014,0.678991,0.0483436,0.259553,9.00162e-05,0.692014,0.0611026,0.548164,1091.94,0,0,3.14587,3.14587,0.0327753,301.539,1.7456,0.0222878,-0.0306753,0.0048957,7.77419e-06
-0.693524,0.946219,0.0472541,6,75,0,2.11681,0.684835,0.0473157,0.251061,4.15e-05,8.84863e-05,0.701534,0.684835,0.0473157,0.251061,8.84863e-05,0.701534,0.0613049,0.548255,1091.9,0,0,3.18568,3.18568,0.0331884,301.555,1.74014,0.022191,-0.0151753,-0.000557405,-8.89691e-05
-1.06135,0.917143,0.0472541,5,39,0,2.11257,0.681415,0.0481306,0.255908,4.15e-05,8.93768e-05,0.695872,0.681415,0.0481306,0.255908,8.93768e-05,0.695872,0.0609767,0.548107,1091.78,0,0,3.1618,3.1618,0.0329314,301.63,1.74341,0.0223483,0.0600075,0.00270722,6.83076e-05
-3.59008,0.816231,0.0472541,3,7,0,4.47791,0.682346,0.0480081,0.256329,4.15e-05,8.91331e-05,0.695574,0.682346,0.0480081,0.256329,8.91331e-05,0.695574,0.0609683,0.548103,1091.82,0,0,3.16061,3.16061,0.0329448,301.393,1.7436,0.0223524,-0.176982,0.00290478,7.23547e-05
-1.59585,0.854368,0.0472541,2,3,0,5.2177,0.682481,0.0480297,0.255552,4.15e-05,8.90978e-05,0.696329,0.682481,0.0480297,0.255552,8.90978e-05,0.696329,0.0609291,0.548086,1091.77,0,0,3.16374,3.16374,0.0329667,301.491,1.74316,0.0223713,-0.078615,0.00246434,9.12661e-05
-0.547971,0.954567,0.0472541,5,47,0,2.67453,0.685433,0.0475136,0.251144,4.15e-05,8.83321e-05,0.701255,0.685433,0.0475136,0.251144,8.83321e-05,0.701255,0.0610298,0.548131,1091.74,0,0,3.18451,3.18451,0.0331797,301.522,1.74032,0.0223227,-0.047623,-0.000379768,4.27275e-05
-0.477138,0.999999,0.0472541,5,59,0,0.804938,0.68379,0.0476526,0.252989,4.15e-05,8.87569e-05,0.69927,0.68379,0.0476526,0.252989,8.87569e-05,0.69927,0.0611169,0.548171,1091.83,0,0,3.17607,3.17607,0.0330897,301.541,1.74146,0.0222809,-0.0285424,0.000763738,9.03652e-07
-1.34824,0.848159,0.0472541,3,7,0,1.97014,0.683925,0.0477428,0.253567,4.15e-05,8.87221e-05,0.698601,0.683925,0.0477428,0.253567,8.87221e-05,0.698601,0.0610109,0.548123,1091.78,0,0,3.17327,3.17327,0.0330685,301.469,1.74186,0.0223318,-0.101057,0.00116146,5.18497e-05
-0.85813,0.983525,0.0472541,5,63,0,2.13468,0.68149,0.0480841,0.255827,4.15e-05,8.93572e-05,0.695999,0.68149,0.0480841,0.255827,8.93572e-05,0.695999,0.0610114,0.548123,1091.8,0,0,3.16233,3.16233,0.0329385,301.615,1.74334,0.0223316,0.0449598,0.00263505,5.16152e-05
-2.41616,0.914283,0.0472541,2,7,0,4.59044,0.680624,0.047475,0.255262,4.15e-05,8.95846e-05,0.697173,0.680624,0.047475,0.255262,8.95846e-05,0.697173,0.061724,0.548441,1092.22,0,0,3.16719,3.16719,0.0329886,301.62,1.74264,0.0219928,0.0496649,0.00193535,-0.000287242
-3.1117,0.666405,0.0472541,2,7,0,6.25922,0.680557,0.0479353,0.255275,4.15e-05,8.96022e-05,0.6967,0.680557,0.0479353,0.255275,8.96022e-05,0.6967,0.0612827,0.548245,1091.93,0,0,3.16521,3.16521,0.0329503,301.781,1.7429,0.0222016,0.211047,0.00220466,-7.83715e-05
-1.74115,0.683121,0.0472541,2,3,0,7.96821,0.681695,0.0477592,0.255922,4.15e-05,8.93035e-05,0.696229,0.681695,0.0477592,0.255922,8.93035e-05,0.696229,0.0612985,0.548252,1092,0,0,3.1633,3.1633,0.0329653,301.463,1.74321,0.0221941,-0.107459,0.00250977,-8.59239e-05
-0.847575,0.993011,0.0472541,6,67,0,2.08215,0.686473,0.0474667,0.24932,4.15e-05,8.80646e-05,0.703125,0.686473,0.0474667,0.24932,8.80646e-05,0.703125,0.0609349,0.548088,1091.64,0,0,3.19251,3.19251,0.0332522,301.621,1.73922,0.0223685,0.051251,-0.001478,8.84656e-05
-2.05308,0.989689,0.0472541,6,95,0,5.83571,0.692303,0.0470812,0.243473,4.15e-05,8.65875e-05,0.70936,0.692303,0.0470812,0.243473,8.65875e-05,0.70936,0.0605299,0.547902,1091.31,0,0,3.21978,3.21978,0.0335484,301.511,1.73556,0.0225653,-0.05854,-0.00513978,0.000285279
-1.69472,0.948437,0.0472541,3,7,0,3.07375,0.692294,0.0467186,0.243227,4.15e-05,8.65899e-05,0.709968,0.692294,0.0467186,0.243227,8.65899e-05,0.709968,0.0608885,0.548067,1091.53,0,0,3.22247,3.22247,0.0335861,301.425,1.73519,0.0223909,-0.145352,-0.00550938,0.000110853
-0.482766,0.98459,0.0472541,5,61,0,3.06552,0.685581,0.0473882,0.250206,4.15e-05,8.82938e-05,0.702317,0.685581,0.0473882,0.250206,8.82938e-05,0.702317,0.0611324,0.548178,1091.78,0,0,3.18903,3.18903,0.0332189,301.595,1.73969,0.0222735,0.0249771,-0.00101109,-6.50414e-06
-0.61943,0.991853,0.0472541,2,3,0,0.65423,0.685544,0.047378,0.250082,4.15e-05,8.83034e-05,0.702452,0.685544,0.047378,0.250082,8.83034e-05,0.702452,0.0611474,0.548185,1091.78,0,0,3.18961,3.18961,0.0332226,301.615,1.73961,0.0222663,0.0452288,-0.00109269,-1.37346e-05
-0.465174,0.960058,0.0472541,2,7,0,1.57656,0.685871,0.047418,0.250422,4.15e-05,8.82193e-05,0.702072,0.685871,0.047418,0.250422,8.82193e-05,0.702072,0.061064,0.548147,1091.75,0,0,3.188,3.188,0.0332151,301.531,1.73984,0.0223063,-0.0386705,-0.000858007,2.62952e-05
-1.87996,0.959876,0.0472541,3,7,0,2.43644,0.686823,0.0477185,0.250272,4.15e-05,8.79747e-05,0.701922,0.686823,0.0477185,0.250272,8.79747e-05,0.701922,0.060643,0.547954,1091.5,0,0,3.18739,3.18739,0.0332104,301.517,1.73995,0.0225101,-0.0530553,-0.000751545,0.000230067
-0.62074,0.644047,0.0472541,3,15,0,4.94349,0.685681,0.0473138,0.25045,4.15e-05,8.8268e-05,0.702148,0.685681,0.0473138,0.25045,8.8268e-05,0.702148,0.0611919,0.548205,1091.83,0,0,3.18832,3.18832,0.0332198,301.52,1.73979,0.022245,-0.0503411,-0.000906351,-3.49954e-05
-0.522908,0.981084,0.0472541,3,15,0,1.74046,0.686394,0.0472685,0.249567,4.15e-05,8.80847e-05,0.703077,0.686394,0.0472685,0.249567,8.80847e-05,0.703077,0.0611398,0.548181,1091.78,0,0,3.19231,3.19231,0.0332602,301.529,1.73925,0.02227,-0.0406356,-0.00144755,-1.00475e-05
-1.19324,0.919035,0.0472541,3,7,0,1.46893,0.686402,0.047111,0.249472,4.15e-05,8.80829e-05,0.703329,0.686402,0.047111,0.249472,8.80829e-05,0.703329,0.061294,0.54825,1091.88,0,0,3.19339,3.19339,0.033276,301.489,1.7391,0.0221962,-0.0811405,-0.00159665,-8.37691e-05
