# stan_version_major = 2
# stan_version_minor = 32
# stan_version_patch = 2
# model = CMB_model
# start_datetime = 2023-07-24 11:39:32 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = /tmp/tmpd5wvro_r/spscid6m.json
# init = /tmp/tmpd5wvro_r/9xvngoso.json
# random
#   seed = 24453
# output
#   file = /home/undercover/teaching/internships/ia/2022-23/Code/output/LCDM/CMB/CMB-20230724123932.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.32.2
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,h,Ob,Oc,wr,Or,OL,theta.1,theta.2,theta.3,theta.4,theta.5,g1,g2,zstar,z0,v0.1,sol_v.1.1,v,g,la,R,wb,x.1,x.2,x.3
-1.28988,0.999984,0.0367366,6,67,0,1.74678,0.680538,0.048082,0.256272,4.15e-05,8.96073e-05,0.695557,0.680538,0.048082,0.256272,8.96073e-05,0.695557,0.0611432,0.548183,1091.88,0,0,3.16046,3.16046,0.0329109,301.69,1.74357,0.0222683,0.120138,0.00287314,-1.1705e-05
-2.32977,0.935779,0.0367366,3,11,0,2.63123,0.680488,0.0479345,0.2577,4.15e-05,8.96205e-05,0.694275,0.680488,0.0479345,0.2577,8.96205e-05,0.694275,0.0612929,0.54825,1092.03,0,0,3.15519,3.15519,0.0328827,301.445,1.74432,0.0221967,-0.125024,0.00362296,-8.32566e-05
-1.64443,0.9793,0.0367366,5,47,0,4.2287,0.674305,0.0485821,0.264395,4.15e-05,9.12716e-05,0.686931,0.674305,0.0485821,0.264395,9.12716e-05,0.686931,0.0615185,0.54835,1092.26,0,0,3.12524,3.12524,0.0325504,301.632,1.7484,0.0220896,0.0618897,0.00769859,-0.000190368
-1.86103,0.939436,0.0367366,3,11,0,2.40672,0.673872,0.0487812,0.26495,4.15e-05,9.13889e-05,0.686177,0.673872,0.0487812,0.26495,9.13889e-05,0.686177,0.0613876,0.548292,1092.18,0,0,3.12223,3.12223,0.0325133,301.685,1.74881,0.0221517,0.114607,0.00811341,-0.000128297
-2.41455,0.968156,0.0367366,5,35,0,2.70179,0.672285,0.0488673,0.267548,4.15e-05,9.18208e-05,0.683493,0.672285,0.0488673,0.267548,9.18208e-05,0.683493,0.0615252,0.548353,1092.32,0,0,3.11158,3.11158,0.0324126,301.591,1.75029,0.0220864,0.0205615,0.00958888,-0.00019356
-2.60999,0.998281,0.0367366,4,31,0,3.09313,0.671243,0.0489326,0.268001,4.15e-05,9.21062e-05,0.682975,0.671243,0.0489326,0.268001,9.21062e-05,0.682975,0.0616079,0.54839,1092.36,0,0,3.10951,3.10951,0.0323787,301.705,1.75056,0.0220474,0.134501,0.00985503,-0.00023258
-2.85201,0.999638,0.0367366,4,15,0,2.86502,0.670517,0.049015,0.268936,4.15e-05,9.23057e-05,0.681956,0.670517,0.049015,0.268936,9.23057e-05,0.681956,0.0616303,0.548399,1092.39,0,0,3.1055,3.1055,0.0323363,301.711,1.75111,0.0220368,0.14142,0.0104066,-0.000243179
-2.26682,0.982176,0.0367366,4,23,0,3.57713,0.672529,0.0489673,0.267394,4.15e-05,9.17544e-05,0.683547,0.672529,0.0489673,0.267394,9.17544e-05,0.683547,0.0613961,0.548296,1092.24,0,0,3.1118,3.1118,0.0324129,301.608,1.75026,0.0221476,0.0383345,0.00956256,-0.000132361
-2.66719,0.980793,0.0367366,3,15,0,3.0478,0.671319,0.0488184,0.267811,4.15e-05,9.20852e-05,0.683279,0.671319,0.0488184,0.267811,9.20852e-05,0.683279,0.0617065,0.548433,1092.42,0,0,3.11071,3.11071,0.0323936,301.682,1.75039,0.022001,0.111821,0.00968833,-0.000279033
-2.02223,0.946274,0.0367366,4,23,0,4.57851,0.673107,0.0489239,0.266492,4.15e-05,9.15966e-05,0.684492,0.673107,0.0489239,0.266492,9.15966e-05,0.684492,0.0613572,0.548279,1092.2,0,0,3.11554,3.11554,0.0324493,301.632,1.74975,0.0221661,0.0621451,0.00904508,-0.000113857
-2.42956,0.979514,0.0367366,4,19,0,3.03835,0.674149,0.0483494,0.263869,4.15e-05,9.13138e-05,0.68769,0.674149,0.0483494,0.263869,9.13138e-05,0.68769,0.0617647,0.548458,1092.39,0,0,3.12827,3.12827,0.0325798,301.652,1.74797,0.0219737,0.0815652,0.00726754,-0.000306343
-2.95276,0.96452,0.0367366,2,3,0,3.137,0.674002,0.0482791,0.26409,4.15e-05,9.13536e-05,0.68754,0.674002,0.0482791,0.26409,9.13536e-05,0.68754,0.0618532,0.548497,1092.45,0,0,3.12766,3.12766,0.0325769,301.62,1.74805,0.0219322,0.0497245,0.0073509,-0.000347815
-3.37707,0.937738,0.0367366,4,15,0,4.99843,0.672099,0.0487851,0.266206,4.15e-05,9.18717e-05,0.684917,0.672099,0.0487851,0.266206,9.18717e-05,0.684917,0.0616298,0.548399,1092.33,0,0,3.11718,3.11718,0.0324509,301.775,1.74949,0.0220371,0.20537,0.00878537,-0.000242935
-3.92528,0.99888,0.0367366,4,31,0,5.30606,0.670644,0.0494008,0.269422,4.15e-05,9.22708e-05,0.681085,0.670644,0.0494008,0.269422,9.22708e-05,0.681085,0.061247,0.548229,1092.16,0,0,3.10211,3.10211,0.0322966,301.752,1.75159,0.0222186,0.182458,0.0108884,-6.13713e-05
-1.29933,0.962773,0.0367366,6,95,0,5.19144,0.685484,0.0474955,0.250017,4.15e-05,8.83187e-05,0.702399,0.685484,0.0474955,0.250017,8.83187e-05,0.702399,0.0610405,0.548136,1091.71,0,0,3.18938,3.18938,0.0332138,301.673,1.73964,0.0223176,0.10308,-0.00106415,3.76131e-05
-0.762138,0.870558,0.0367366,5,43,0,3.34376,0.681023,0.0479148,0.255663,4.15e-05,8.94797e-05,0.696333,0.681023,0.0479148,0.255663,8.94797e-05,0.696333,0.0612389,0.548226,1091.93,0,0,3.1637,3.1637,0.0329489,301.65,1.74313,0.0222225,0.0801136,0.00243156,-5.74716e-05
-2.31125,0.827982,0.0367366,2,7,0,2.78267,0.680823,0.0479214,0.255194,4.15e-05,8.95322e-05,0.696795,0.680823,0.0479214,0.255194,8.95322e-05,0.696795,0.0612598,0.548235,1091.92,0,0,3.16561,3.16561,0.032958,301.749,1.74286,0.0222125,0.178815,0.00215536,-6.74672e-05
-2.9567,0.995932,0.0367366,3,7,0,4.02353,0.680736,0.0484492,0.256956,4.15e-05,8.95552e-05,0.694506,0.680736,0.0484492,0.256956,8.95552e-05,0.694506,0.0607635,0.54801,1091.66,0,0,3.15613,3.15613,0.0328661,301.687,1.74419,0.0224514,0.116793,0.00348588,0.000171407
-1.79413,0.999747,0.0367366,5,63,0,4.7102,0.686516,0.0476698,0.250754,4.15e-05,8.80535e-05,0.701488,0.686516,0.0476698,0.250754,8.80535e-05,0.701488,0.0607315,0.547995,1091.56,0,0,3.18554,3.18554,0.0331957,301.475,1.7402,0.022467,-0.0952721,-0.00049796,0.000186973
-1.00088,0.996673,0.0367366,2,3,0,2.04218,0.686273,0.0476192,0.250522,4.15e-05,8.8116e-05,0.70177,0.686273,0.0476192,0.250522,8.8116e-05,0.70177,0.0608134,0.548033,1091.6,0,0,3.18673,3.18673,0.0332024,301.527,1.74003,0.0224272,-0.0434595,-0.000671516,0.000147237
-0.791572,0.992465,0.0367366,5,55,0,1.60389,0.683988,0.0478343,0.252901,4.15e-05,8.87055e-05,0.699176,0.683988,0.0478343,0.252901,8.87055e-05,0.699176,0.0609135,0.548079,1091.7,0,0,3.17568,3.17568,0.0330807,301.587,1.74152,0.0223788,0.0165378,0.00082083,9.88053e-05
-0.944627,0.988126,0.0367366,2,3,0,0.986401,0.683904,0.0478587,0.25286,4.15e-05,8.87273e-05,0.699193,0.683904,0.0478587,0.25286,8.87273e-05,0.699193,0.0609013,0.548073,1091.68,0,0,3.17574,3.17574,0.0330785,301.613,1.74151,0.0223847,0.0429449,0.000808705,0.000104712
-0.709779,0.999573,0.0367366,5,59,0,1.69843,0.68719,0.0474446,0.248986,4.15e-05,8.78808e-05,0.703482,0.68719,0.0474446,0.248986,8.78808e-05,0.703482,0.0608598,0.548054,1091.6,0,0,3.19407,3.19407,0.0332753,301.558,1.73902,0.0224048,-0.0115352,-0.00167661,0.000124764
-0.447936,0.983947,0.0367366,3,7,0,1.40417,0.68702,0.0472926,0.248799,4.15e-05,8.79245e-05,0.703821,0.68702,0.0472926,0.248799,8.79245e-05,0.703821,0.0610316,0.548132,1091.7,0,0,3.19552,3.19552,0.0332904,301.559,1.73882,0.0223219,-0.0109327,-0.00188242,4.18942e-05
-0.87717,0.962765,0.0367366,5,63,0,1.71452,0.681059,0.0477563,0.255966,4.15e-05,8.94702e-05,0.696188,0.681059,0.0477563,0.255966,8.94702e-05,0.696188,0.0613883,0.548292,1092.04,0,0,3.16311,3.16311,0.0329539,301.548,1.74322,0.0221514,-0.0215818,0.00251984,-0.000128647
-0.685028,1,0.0367366,4,31,0,1.02203,0.680025,0.0480281,0.257092,4.15e-05,8.97426e-05,0.69479,0.680025,0.0480281,0.257092,8.97426e-05,0.69479,0.0612655,0.548238,1091.97,0,0,3.15729,3.15729,0.0328843,301.631,1.74401,0.0222098,0.0606036,0.00331065,-7.01905e-05
-0.673019,0.962279,0.0367366,6,71,0,1.68252,0.683805,0.0475162,0.252779,4.15e-05,8.8753e-05,0.699616,0.683805,0.0475162,0.252779,8.8753e-05,0.699616,0.0612482,0.54823,1091.9,0,0,3.17753,3.17753,0.0331069,301.524,1.74126,0.0222181,-0.0464197,0.000560881,-6.19106e-05
-1.96019,0.999784,0.0367366,6,99,0,3.77406,0.673845,0.0488811,0.265309,4.15e-05,9.13962e-05,0.685718,0.673845,0.0488811,0.265309,9.13962e-05,0.685718,0.0612959,0.548251,1092.13,0,0,3.12041,3.12041,0.0324957,301.672,1.74907,0.0221953,0.101929,0.00837062,-8.46784e-05
-0.956604,0.976692,0.0367366,6,95,0,3.34846,0.683677,0.0473933,0.252532,4.15e-05,8.87862e-05,0.699986,0.683677,0.0473933,0.252532,8.87862e-05,0.699986,0.0613862,0.548291,1091.98,0,0,3.17909,3.17909,0.0331216,301.537,1.74104,0.0221523,-0.033155,0.000339594,-0.000127657
-0.398832,1,0.0367366,3,7,0,1.17149,0.68405,0.0475634,0.252233,4.15e-05,8.86897e-05,0.700115,0.68405,0.0475634,0.252233,8.86897e-05,0.700115,0.0611688,0.548194,1091.84,0,0,3.17964,3.17964,0.0331223,301.583,1.74097,0.022256,0.0129045,0.000268486,-2.39514e-05
-0.507722,0.979214,0.0367366,3,7,0,0.988282,0.683755,0.0475488,0.252338,4.15e-05,8.87661e-05,0.700024,0.683755,0.0475488,0.252338,8.87661e-05,0.700024,0.0612231,0.548219,1091.87,0,0,3.17925,3.17925,0.0331157,301.606,1.74102,0.0222301,0.0358553,0.00031607,-4.99443e-05
-0.60538,0.970944,0.0367366,5,63,0,2.03152,0.684512,0.0476739,0.251847,4.15e-05,8.85699e-05,0.70039,0.684512,0.0476739,0.251847,8.85699e-05,0.70039,0.0609983,0.548117,1091.72,0,0,3.18082,3.18082,0.0331318,301.609,1.74081,0.0223379,0.0386238,0.00011293,5.79045e-05
-0.697596,0.983534,0.0367366,5,47,0,1.0924,0.685768,0.0474516,0.250822,4.15e-05,8.82457e-05,0.701638,0.685768,0.0474516,0.250822,8.82457e-05,0.701638,0.061045,0.548138,1091.75,0,0,3.18615,3.18615,0.0331994,301.499,1.7401,0.0223154,-0.0706676,-0.000600694,3.5424e-05
-1.4279,0.921033,0.0367366,2,7,0,3.16517,0.68558,0.0472209,0.250698,4.15e-05,8.82942e-05,0.701993,0.68558,0.0472209,0.250698,8.82942e-05,0.701993,0.0612972,0.548252,1091.9,0,0,3.18766,3.18766,0.0332187,301.467,1.73989,0.0221947,-0.103159,-0.000813813,-8.528e-05
-2.34934,0.897231,0.0367366,6,95,0,5.04761,0.677717,0.0486112,0.260292,4.15e-05,9.03548e-05,0.691006,0.677717,0.0486112,0.260292,9.03548e-05,0.691006,0.0610207,0.548127,1091.87,0,0,3.14173,3.14173,0.0327135,301.711,1.74614,0.0223271,0.141037,0.00544437,4.71328e-05
-2.22975,0.969601,0.0367366,5,47,0,3.9573,0.679239,0.0479972,0.257041,4.15e-05,8.99503e-05,0.694872,0.679239,0.0479972,0.257041,8.99503e-05,0.694872,0.0614032,0.548299,1092.04,0,0,3.15759,3.15759,0.0328752,301.743,1.74395,0.0221443,0.173154,0.00324582,-0.000135729
-1.30502,1,0.0367366,2,3,0,2.19484,0.679314,0.047993,0.257346,4.15e-05,8.99305e-05,0.694571,0.679314,0.047993,0.257346,8.99305e-05,0.694571,0.061397,0.548296,1092.05,0,0,3.15636,3.15636,0.0328684,301.687,1.74412,0.0221472,0.117285,0.00342309,-0.000132796
-0.845044,0.999363,0.0367366,6,71,0,1.64341,0.686011,0.0473625,0.249434,4.15e-05,8.81833e-05,0.703115,0.686011,0.0473625,0.249434,8.81833e-05,0.703115,0.0610994,0.548163,1091.74,0,0,3.19246,3.19246,0.0332499,301.637,1.73922,0.0222893,0.0667088,-0.00148104,9.28554e-06
-2.36701,0.877487,0.0367366,3,15,0,3.10755,0.68694,0.0473487,0.250131,4.15e-05,8.79449e-05,0.702433,0.68694,0.0473487,0.250131,8.79449e-05,0.702433,0.0609873,0.548112,1091.72,0,0,3.18958,3.18958,0.0332466,301.395,1.73965,0.0223432,-0.175297,-0.00104934,6.32041e-05
-3.86635,0.889573,0.0367366,5,55,0,7.09802,0.683014,0.0480109,0.253002,4.15e-05,8.89589e-05,0.698898,0.683014,0.0480109,0.253002,8.89589e-05,0.698898,0.0608749,0.548061,1091.65,0,0,3.17447,3.17447,0.0330476,301.774,1.74166,0.0223975,0.203751,0.00096076,0.000117455
-0.717317,0.883208,0.0367366,2,7,0,5.5141,0.68332,0.0478541,0.253909,4.15e-05,8.88791e-05,0.698148,0.68332,0.0478541,0.253909,8.88791e-05,0.698148,0.060985,0.548111,1091.76,0,0,3.17135,3.17135,0.0330401,301.545,1.74211,0.0223443,-0.0246685,0.0014145,6.43216e-05
-1.68645,0.979828,0.0367366,6,71,0,2.79989,0.694734,0.0463359,0.239551,4.15e-05,8.59827e-05,0.714027,0.694734,0.0463359,0.239551,8.59827e-05,0.714027,0.0609437,0.548092,1091.48,0,0,3.24065,3.24065,0.0337676,301.496,1.73272,0.0223642,-0.0740471,-0.00797616,8.42371e-05
-2.08028,0.940022,0.0367366,2,7,0,2.45676,0.694762,0.0465987,0.239597,4.15e-05,8.59758e-05,0.713719,0.694762,0.0465987,0.239597,8.59758e-05,0.713719,0.0606781,0.547971,1091.31,0,0,3.23926,3.23926,0.0337442,301.576,1.73291,0.0224929,0.00590909,-0.00778647,0.000212928
-0.885192,0.9942,0.0367366,6,103,0,2.58085,0.679167,0.0479769,0.258062,4.15e-05,8.99694e-05,0.693871,0.679167,0.0479769,0.258062,8.99694e-05,0.693871,0.0614328,0.548312,1092.1,0,0,3.15348,3.15348,0.0328478,301.602,1.74453,0.0221302,0.0318971,0.00382794,-0.000149779
-0.757242,0.962011,0.0367366,5,63,0,2.47027,0.684298,0.0477411,0.252151,4.15e-05,8.86252e-05,0.700019,0.684298,0.0477411,0.252151,8.86252e-05,0.700019,0.0609619,0.548101,1091.71,0,0,3.17924,3.17924,0.0331143,301.618,1.74103,0.0223554,0.0484293,0.000328214,7.54475e-05
-0.966619,0.958488,0.0367366,2,7,0,2.05045,0.684616,0.0477857,0.252547,4.15e-05,8.85429e-05,0.699579,0.684616,0.0477857,0.252547,8.85429e-05,0.699579,0.0608756,0.548061,1091.68,0,0,3.1774,3.1774,0.0331048,301.53,1.7413,0.0223971,-0.0401117,0.000596482,0.000117103
-0.519468,0.957611,0.0367366,2,7,0,2.34481,0.684262,0.0476821,0.252184,4.15e-05,8.86346e-05,0.700045,0.684262,0.0476821,0.252184,8.86346e-05,0.700045,0.0610241,0.548129,1091.75,0,0,3.17935,3.17935,0.0331176,301.599,1.74101,0.0223255,0.0290346,0.00031276,4.5463e-05
-0.826497,0.938329,0.0367366,2,7,0,1.23356,0.68405,0.0476168,0.251892,4.15e-05,8.86895e-05,0.700402,0.68405,0.0476168,0.251892,8.86895e-05,0.700402,0.0611166,0.548171,1091.79,0,0,3.18085,3.18085,0.0331275,301.65,1.7408,0.0222811,0.0803135,9.63196e-05,1.06368e-06
-1.70885,0.886167,0.0367366,3,15,0,2.65225,0.684976,0.0472498,0.251419,4.15e-05,8.845e-05,0.701243,0.684976,0.0472498,0.251419,8.845e-05,0.701243,0.0613508,0.548276,1091.95,0,0,3.18445,3.18445,0.033186,301.46,1.74032,0.0221692,-0.110058,-0.000378856,-0.000110797
-2.95113,0.93159,0.0367366,5,39,0,3.58949,0.686663,0.0474191,0.250706,4.15e-05,8.80158e-05,0.701787,0.686663,0.0474191,0.250706,8.80158e-05,0.701787,0.0609558,0.548098,1091.71,0,0,3.18682,3.18682,0.03322,301.375,1.74003,0.0223584,-0.194866,-0.000669619,7.84024e-05
-2.35067,1,0.0367366,6,71,0,4.28351,0.673888,0.0489345,0.266064,4.15e-05,9.13844e-05,0.68491,0.673888,0.0489345,0.266064,9.13844e-05,0.68491,0.0612392,0.548226,1092.13,0,0,3.11721,3.11721,0.0324724,301.579,1.74953,0.0222224,0.00930622,0.00882682,-5.76094e-05
-0.609739,0.996652,0.0367366,6,95,0,3.57194,0.68809,0.0470767,0.247199,4.15e-05,8.76511e-05,0.705637,0.68809,0.0470767,0.247199,8.76511e-05,0.705637,0.0610993,0.548163,1091.71,0,0,3.20338,3.20338,0.0333716,301.566,1.73774,0.0222893,-0.00436768,-0.00295521,9.33512e-06
-1.41268,0.803694,0.0367366,1,3,0,1.89811,0.688328,0.0469856,0.247547,4.15e-05,8.75906e-05,0.70538,0.688328,0.0469856,0.247547,8.75906e-05,0.70538,0.0611573,0.548189,1091.76,0,0,3.20229,3.20229,0.0333731,301.449,1.73791,0.0222616,-0.121396,-0.00279234,-1.84476e-05
-1.49264,0.995392,0.0367366,2,7,0,1.79444,0.688449,0.0473794,0.247155,4.15e-05,8.75597e-05,0.705378,0.688449,0.0473794,0.247155,8.75597e-05,0.705378,0.0607539,0.548006,1091.49,0,0,3.20227,3.20227,0.0333536,301.623,1.73791,0.0224561,0.053064,-0.00279478,0.000176067
-0.730063,0.777998,0.0367366,2,3,0,3.76187,0.688332,0.0471361,0.247585,4.15e-05,8.75894e-05,0.705192,0.688332,0.0471361,0.247585,8.75894e-05,0.705192,0.0610082,0.548122,1091.67,0,0,3.20147,3.20147,0.0333596,301.494,1.73802,0.0223331,-0.0764059,-0.00268035,5.31447e-05
-1.45616,0.894739,0.0367366,5,63,0,2.91837,0.681778,0.0478875,0.254459,4.15e-05,8.92816e-05,0.697564,0.681778,0.0478875,0.254459,8.92816e-05,0.697564,0.0611623,0.548191,1091.85,0,0,3.16885,3.16885,0.0329968,301.703,1.74242,0.0222591,0.132893,0.00172438,-2.08567e-05
-1.01899,0.948084,0.0367366,2,3,0,2.3192,0.681579,0.0477418,0.254587,4.15e-05,8.93338e-05,0.697582,0.681579,0.0477418,0.254587,8.93338e-05,0.697582,0.0613314,0.548267,1091.96,0,0,3.16892,3.16892,0.0330017,301.665,1.74241,0.0221784,0.0949928,0.00171163,-0.000101574
-1.20064,0.940748,0.0367366,6,79,0,3.29193,0.683513,0.0479787,0.253902,4.15e-05,8.88289e-05,0.69803,0.683513,0.0479787,0.253902,8.88289e-05,0.69803,0.0608382,0.548044,1091.67,0,0,3.17086,3.17086,0.0330333,301.56,1.74219,0.0224152,-0.00976508,0.0014863,0.000135214
-2.61364,0.889415,0.0367366,6,79,0,5.5734,0.678537,0.0484384,0.260709,4.15e-05,9.01367e-05,0.690763,0.678537,0.0484384,0.260709,9.01367e-05,0.690763,0.0610738,0.548151,1091.95,0,0,3.14078,3.14078,0.0327292,301.475,1.74631,0.0223016,-0.0948735,0.00560566,2.16132e-05
-1.85937,0.99984,0.0367366,6,79,0,4.55174,0.67906,0.048409,0.258517,4.15e-05,8.99977e-05,0.692984,0.67906,0.048409,0.258517,8.99977e-05,0.692984,0.0610303,0.548132,1091.85,0,0,3.14983,3.14983,0.0327994,301.697,1.74503,0.0223225,0.127024,0.00433403,4.25013e-05
-1.67352,1,0.0367366,2,3,0,1.90668,0.679313,0.0481703,0.259136,4.15e-05,8.99308e-05,0.692604,0.679313,0.0481703,0.259136,8.99308e-05,0.692604,0.0612254,0.54822,1092.01,0,0,3.1483,3.1483,0.0328056,301.493,1.74526,0.0222289,-0.0770644,0.00456424,-5.1055e-05
-2.28079,0.992373,0.0367366,2,7,0,3.23041,0.679325,0.0485734,0.259333,4.15e-05,8.99276e-05,0.692003,0.679325,0.0485734,0.259333,8.99276e-05,0.692003,0.0608371,0.548044,1091.76,0,0,3.14584,3.14584,0.0327686,301.598,1.74561,0.0224158,0.0280913,0.00490535,0.000135753
-3.3076,0.990151,0.0367366,5,47,0,4.62468,0.674573,0.049131,0.265276,4.15e-05,9.11991e-05,0.685501,0.674573,0.049131,0.265276,9.11991e-05,0.685501,0.0609587,0.548099,1091.93,0,0,3.11957,3.11957,0.0324892,301.652,1.74921,0.022357,0.0817723,0.00850548,7.69822e-05
-2.5078,0.919776,0.0367366,2,7,0,7.58768,0.673472,0.0484989,0.265403,4.15e-05,9.14976e-05,0.686007,0.673472,0.0484989,0.265403,9.14976e-05,0.686007,0.0617142,0.548436,1092.4,0,0,3.12154,3.12154,0.0325165,301.589,1.74891,0.0219974,0.0187177,0.00820533,-0.000282646
-2.77493,0.904923,0.0367366,3,7,0,3.57456,0.673428,0.0485086,0.265662,4.15e-05,9.15095e-05,0.685738,0.673428,0.0485086,0.265662,9.15095e-05,0.685738,0.061711,0.548435,1092.41,0,0,3.12048,3.12048,0.0325082,301.563,1.74906,0.0219989,-0.00736862,0.00835649,-0.000281118
-4.90978,0.703814,0.0367366,2,3,0,7.0686,0.673079,0.0485859,0.264237,4.15e-05,9.16042e-05,0.687085,0.673079,0.0485859,0.264237,9.16042e-05,0.687085,0.0616848,0.548423,1092.32,0,0,3.12581,3.12581,0.0325342,301.837,1.74828,0.0220112,0.266848,0.0075836,-0.000268825
-2.62353,0.91519,0.0367366,2,3,0,5.98777,0.673853,0.0485589,0.265473,4.15e-05,9.13941e-05,0.685877,0.673853,0.0485589,0.265473,9.13941e-05,0.685877,0.0616035,0.548388,1092.34,0,0,3.12104,3.12104,0.0325163,301.542,1.74899,0.0220495,-0.027689,0.00828646,-0.000230512
-1.93147,0.993668,0.0367366,5,47,0,4.05062,0.67896,0.0480831,0.257608,4.15e-05,9.00243e-05,0.694219,0.67896,0.0480831,0.257608,9.00243e-05,0.694219,0.0613582,0.548279,1092.02,0,0,3.15489,3.15489,0.0328483,301.732,1.74432,0.0221657,0.162098,0.00361929,-0.000114347
-0.963271,0.962701,0.0367366,2,3,0,2.39546,0.67933,0.0480701,0.257675,4.15e-05,8.99262e-05,0.694165,0.67933,0.0480701,0.257675,8.99262e-05,0.694165,0.06132,0.548262,1092.01,0,0,3.15469,3.15469,0.0328536,301.664,1.74436,0.0221839,0.09379,0.00365899,-9.61488e-05
-2.97202,0.630838,0.0367366,3,7,0,6.43605,0.678989,0.04763,0.256986,4.15e-05,9.00166e-05,0.695294,0.678989,0.04763,0.256986,9.00166e-05,0.695294,0.0617967,0.548472,1092.29,0,0,3.15933,3.15933,0.0329017,301.666,1.7437,0.0219587,0.0960542,0.00299959,-0.000321334
-2.68862,0.989604,0.0367366,2,3,0,3.43872,0.678843,0.0477021,0.257223,4.15e-05,9.00554e-05,0.694985,0.678843,0.0477021,0.257223,9.00554e-05,0.694985,0.0617459,0.54845,1092.26,0,0,3.15805,3.15805,0.0328871,301.678,1.74388,0.0219824,0.107822,0.00317582,-0.000297553
-1.0009,0.989924,0.0367366,3,7,0,2.99392,0.679448,0.048092,0.258483,4.15e-05,8.98952e-05,0.693336,0.679448,0.048092,0.258483,8.98952e-05,0.693336,0.0612827,0.548245,1092.02,0,0,3.15129,3.15129,0.0328318,301.539,1.74484,0.0222016,-0.030669,0.004144,-7.83954e-05
-1.4911,0.962129,0.0367366,4,15,0,3.09097,0.679867,0.0477286,0.256525,4.15e-05,8.97843e-05,0.695657,0.679867,0.0477286,0.256525,8.97843e-05,0.695657,0.0615789,0.548377,1092.15,0,0,3.16086,3.16086,0.0329211,301.635,1.74351,0.0220611,0.0648797,0.00280523,-0.000218925
-1.46644,0.999335,0.0367366,2,3,0,1.55338,0.679923,0.0477105,0.256592,4.15e-05,8.97695e-05,0.695608,0.679923,0.0477105,0.256592,8.97695e-05,0.695608,0.0615889,0.548381,1092.16,0,0,3.16066,3.16066,0.0329216,301.611,1.74354,0.0220564,0.0410664,0.00283528,-0.00022365
-1.87372,0.998153,0.0367366,4,15,0,2.13489,0.67956,0.0484823,0.258988,4.15e-05,8.98653e-05,0.69244,0.67956,0.0484823,0.258988,8.98653e-05,0.69244,0.0608919,0.548069,1091.79,0,0,3.14763,3.14763,0.032789,301.582,1.74536,0.0223892,0.0118702,0.00465958,0.000109231
-0.760197,0.922493,0.0367366,5,55,0,4.92908,0.684631,0.0476242,0.252333,4.15e-05,8.8539e-05,0.699954,0.684631,0.0476242,0.252333,8.8539e-05,0.699954,0.0610304,0.548132,1091.77,0,0,3.17898,3.17898,0.0331242,301.504,1.74108,0.0223224,-0.0659561,0.000376,4.24416e-05
-3.49231,0.391625,0.0367366,2,3,0,6.4082,0.684031,0.0478602,0.251717,4.15e-05,8.86944e-05,0.700334,0.684031,0.0478602,0.251717,8.86944e-05,0.700334,0.0608826,0.548064,1091.63,0,0,3.18055,3.18055,0.0331123,301.761,1.74083,0.0223937,0.190512,0.000132955,0.00011373
-0.67907,0.938827,0.0367366,2,3,0,4.15516,0.684095,0.0476291,0.25198,4.15e-05,8.8678e-05,0.700303,0.684095,0.0476291,0.25198,8.8678e-05,0.700303,0.0610985,0.548162,1091.78,0,0,3.18043,3.18043,0.0331248,301.635,1.74086,0.0222897,0.0652454,0.000156582,9.71966e-06
-2.76959,0.766594,0.0367366,2,3,0,3.26348,0.684121,0.0477815,0.251576,4.15e-05,8.86713e-05,0.700554,0.684121,0.0477815,0.251576,8.86713e-05,0.700554,0.0609468,0.548094,1091.67,0,0,3.18149,3.18149,0.0331242,301.741,1.74071,0.0223627,0.17144,5.07387e-06,8.27279e-05
-5.16422,0.890723,0.0367366,2,7,0,6.88348,0.684178,0.0480235,0.251786,4.15e-05,8.86564e-05,0.700102,0.684178,0.0480235,0.251786,8.86564e-05,0.700102,0.0607052,0.547983,1091.52,0,0,3.17957,3.17957,0.0330996,301.784,1.74097,0.0224798,0.214279,0.000271761,0.000199782
-6.46657,0.837442,0.0367366,2,7,0,8.60948,0.685426,0.0474527,0.252687,4.15e-05,8.83337e-05,0.699772,0.685426,0.0474527,0.252687,8.83337e-05,0.699772,0.0610902,0.548159,1091.85,0,0,3.17825,3.17825,0.0331413,301.279,1.7412,0.0222937,-0.290899,0.000504948,1.37085e-05
