# stan_version_major = 2
# stan_version_minor = 32
# stan_version_patch = 2
# model = CC_model
# start_datetime = 2023-07-24 11:02:04 UTC
# method = sample (Default)
#   sample
#     num_samples = 2500
#     num_warmup = 1500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = /tmp/tmpk70t8efj/6y26nmip.json
# init = /tmp/tmpk70t8efj/bsoyusr0.json
# random
#   seed = 66295
# output
#   file = /home/undercover/teaching/internships/ia/2022-23/Code/output/fQ-Lfree/CC/CC-20230724120204.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.32.2
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,h,Om,lambda,theta.1,theta.2,theta.3,E,guess.1,H.1,H.2,H.3,H.4,H.5,H.6,H.7,H.8,H.9,H.10,H.11,H.12,H.13,H.14,H.15,H.16,H.17,H.18,H.19,H.20,H.21,H.22,H.23,H.24,H.25,H.26,H.27,H.28,H.29,H.30,H.31,H.32
-10.2223,1,0.384541,2,3,0,12.0722,0.741331,0.287466,0.404042,0.741331,0.287466,0.404042,2.81583,2.86454,75.8748,76.4185,77.2739,78.8078,79.0986,79.7609,79.7946,82.2949,82.675,85.5814,86.7924,87.6849,87.703,88.8326,89.7763,90.9876,91.3975,91.4819,97.4462,102.492,106.821,108.81,115.099,115.444,116.834,126.771,147.653,152.967,158.738,167.571,187.864,208.746
-9.27671,0.909313,0.384541,2,7,0,11.1279,0.714784,0.280229,0.406706,0.714784,0.280229,0.406706,2.78283,2.8327,73.1083,73.6173,74.418,75.8542,76.1265,76.7469,76.7785,79.1215,79.4778,82.204,83.3405,84.1785,84.1955,85.2565,86.1431,87.2816,87.6669,87.7463,93.3591,98.1152,102.2,104.078,110.022,110.348,111.663,121.069,140.868,145.911,151.39,159.779,179.061,198.912
-8.77386,0.999791,0.384541,3,11,0,9.32738,0.681906,0.346402,0.381763,0.681906,0.346402,0.381763,3.07161,3.11174,70.1898,70.8127,71.7912,73.5414,73.8724,74.6255,74.6638,77.4948,77.9234,81.1862,82.5378,83.531,83.5511,84.8047,85.849,87.1856,87.637,87.7299,94.2457,99.693,104.326,106.444,113.103,113.467,114.931,125.341,146.977,152.448,158.379,167.436,188.179,209.455
-9.43139,0.890764,0.384541,2,7,0,10.1024,0.659619,0.373036,0.371338,0.659619,0.373036,0.371338,3.18053,3.21722,68.0768,68.7349,69.7679,71.6127,71.9612,72.7536,72.7938,75.7657,76.2147,79.6253,81.0341,82.0681,82.089,83.3923,84.4767,85.8629,86.3305,86.4268,93.1557,98.7541,103.5,105.666,112.46,112.83,114.322,124.901,146.809,152.337,158.325,167.464,188.371,209.794
-8.83303,0.680049,0.384541,2,7,0,12.7117,0.707978,0.303816,0.397966,0.707978,0.303816,0.397966,2.88902,2.93521,72.5731,73.1271,73.9982,75.5595,75.8553,76.5289,76.5632,79.1033,79.489,82.4351,83.6607,84.5632,84.5815,85.723,86.6759,87.898,88.3113,88.3964,94.3967,99.4557,103.784,105.77,112.039,112.383,113.766,123.637,144.31,149.559,155.258,163.973,183.975,204.536
-9.07707,0.990394,0.384541,2,7,0,9.16345,0.716772,0.287329,0.404092,0.716772,0.287329,0.404092,2.81521,2.86395,73.3603,73.8857,74.7123,76.1946,76.4756,77.1156,77.1481,79.5644,79.9317,82.7404,83.9106,84.7731,84.7906,85.8823,86.7943,87.9649,88.361,88.4426,94.2067,99.0836,103.267,105.19,111.268,111.602,112.945,122.55,142.733,147.869,153.448,161.986,181.602,201.786
-9.24105,0.91395,0.384541,3,11,0,10.5408,0.715199,0.323596,0.390509,0.715199,0.323596,0.390509,2.9752,3.01848,73.4526,74.0554,75.0028,76.6992,77.0203,77.7514,77.7886,80.5415,80.959,84.1429,85.4648,86.4373,86.457,87.6859,88.7107,90.0238,90.4675,90.5589,96.9844,102.38,106.983,109.092,115.734,116.097,117.56,127.981,149.724,155.233,161.21,170.344,191.284,212.786
-8.68061,0.968539,0.384541,2,7,0,9.50929,0.695437,0.330626,0.38783,0.695437,0.330626,0.38783,3.00525,3.04754,71.4718,72.073,73.0177,74.7088,75.0288,75.7573,75.7943,78.536,78.9515,82.119,83.4332,84.3997,84.4192,85.6401,86.6578,87.9615,88.4019,88.4926,94.8642,100.207,104.761,106.845,113.408,113.767,115.212,125.496,146.927,152.354,158.239,167.232,187.841,208.996
-9.66569,0.977802,0.384541,3,11,0,9.91345,0.649648,0.407063,0.357669,0.649648,0.407063,0.357669,3.31451,3.34715,67.282,68.0017,69.13,71.1405,71.5196,72.3808,72.4245,75.6448,76.13,79.8047,81.3173,82.4255,82.4479,83.8426,85.0013,86.4801,86.9785,87.081,94.2233,100.133,105.123,107.395,114.508,114.896,116.453,127.483,150.231,155.958,162.157,171.611,193.214,215.326
-10.4726,0.892731,0.384541,3,7,0,10.6428,0.653331,0.446983,0.3411,0.653331,0.446983,0.3411,3.4651,3.49343,67.9488,68.7592,70.0273,72.2802,72.7041,73.6659,73.7147,77.2972,77.8353,81.8956,83.5601,84.7773,84.8018,86.3309,87.599,89.2149,89.7587,89.8706,97.6324,104.017,109.388,111.829,119.451,119.865,121.531,133.302,157.486,163.561,170.133,180.149,203.01,226.386
-9.62632,1,0.384541,2,3,0,10.4563,0.650655,0.403714,0.359033,0.650655,0.403714,0.359033,3.30156,3.33459,67.3628,68.0766,69.1956,71.19,71.5661,72.4207,72.4641,75.6605,76.1423,79.7918,81.2945,82.3957,82.418,83.804,84.9557,86.4258,86.9213,87.0232,94.1269,100.007,104.974,107.237,114.321,114.707,116.258,127.246,149.917,155.625,161.805,171.23,192.769,214.818
-9.65259,0.951894,0.384541,1,3,0,9.98794,0.653294,0.385135,0.366524,0.653294,0.385135,0.366524,3.2288,3.26401,67.5069,68.1841,69.2466,71.1427,71.5006,72.3142,72.3556,75.4039,75.864,79.3554,80.7958,81.8523,81.8736,83.2046,84.3113,85.7254,86.2022,86.3003,93.1516,98.8401,103.655,105.851,112.734,113.109,114.618,125.318,147.443,153.02,159.06,168.277,189.351,210.936
-10.3913,0.930057,0.384541,3,7,0,10.7424,0.65697,0.441016,0.343615,0.65697,0.441016,0.343615,3.44301,3.47196,68.2837,69.0855,70.3404,72.571,72.9909,73.9437,73.992,77.543,78.0766,82.1052,83.7578,84.9665,84.9909,86.5098,87.7698,89.3757,89.9163,90.0275,97.7474,104.103,109.452,111.883,119.479,119.892,121.553,133.29,157.417,163.48,170.039,180.035,202.857,226.195
-9.30718,1,0.384541,2,7,0,10.4673,0.661461,0.3738,0.371035,0.661461,0.3738,0.371035,3.1836,3.22019,68.2722,68.9338,69.9722,71.8265,72.1768,72.9732,73.0137,76.0005,76.4518,79.8791,81.2948,82.3337,82.3548,83.6643,84.7538,86.1465,86.6164,86.7131,93.4728,99.0962,103.862,106.038,112.861,113.233,114.73,125.354,147.351,152.9,158.912,168.088,189.076,210.583
-12.875,0.901294,0.384541,4,15,0,13.8149,0.624632,0.529914,0.30462,0.624632,0.529914,0.30462,3.75863,3.77926,65.5588,66.5111,67.995,70.6126,71.1025,72.2112,72.2674,76.3625,76.9733,81.55,83.4112,84.7671,84.7945,86.4923,87.896,89.6792,90.2781,90.4012,98.8861,105.797,111.574,114.191,122.333,122.774,124.549,137.043,162.562,168.951,175.856,186.368,210.322,234.776
-10.9618,0.581234,0.384541,3,7,0,14.9518,0.62583,0.467365,0.332403,0.62583,0.467365,0.332403,3.53951,3.56581,65.2318,66.0511,67.3319,69.6039,70.0308,70.9989,71.048,74.6466,75.1862,79.2506,80.9134,82.1281,82.1526,83.6773,84.9408,86.5494,87.0905,87.2018,94.9092,101.232,106.541,108.952,116.473,116.881,118.524,130.117,153.897,159.865,166.319,176.152,198.586,221.514
-11.9267,0.986293,0.384541,2,3,0,11.9567,0.614783,0.509406,0.31392,0.614783,0.509406,0.31392,3.68824,3.71063,64.3772,65.2706,66.6644,69.1277,69.5893,70.6348,70.6878,74.5574,75.1355,79.4749,81.2429,82.5321,82.5581,84.1736,85.5102,87.2093,87.7802,87.8976,95.9996,102.613,108.149,110.658,118.472,118.896,120.6,132.607,157.162,163.314,169.964,180.09,203.174,226.747
-10.6524,1,0.384541,3,7,0,12.1274,0.631721,0.459043,0.335974,0.631721,0.459043,0.335974,3.50932,3.53643,65.7865,66.5957,67.8613,70.1077,70.53,71.4879,71.5365,75.1004,75.6351,79.6659,81.3163,82.5225,82.5468,84.0613,85.3167,86.9156,87.4536,87.5642,95.2328,101.53,106.823,109.226,116.728,117.136,118.775,130.347,154.1,160.063,166.513,176.341,198.767,221.691
-10.7373,0.983457,0.384541,4,15,0,10.9438,0.633694,0.466614,0.332727,0.633694,0.466614,0.332727,3.5368,3.56316,66.046,66.874,68.1685,70.4647,70.8962,71.8747,71.9244,75.562,76.1074,80.2164,81.8976,83.1257,83.1505,84.6922,85.9697,87.5963,88.1435,88.256,96.0502,102.445,107.815,110.254,117.86,118.274,119.935,131.663,155.718,161.755,168.285,178.232,200.929,224.125
-10.209,0.794642,0.384541,2,3,0,11.7199,0.648051,0.444058,0.342335,0.648051,0.444058,0.342335,3.45429,3.48292,67.3786,68.176,69.4241,71.642,72.0594,73.0064,73.0545,76.5832,77.1133,81.1146,82.7554,83.9553,83.9796,85.4872,86.7378,88.3314,88.8678,88.9782,96.6362,102.938,108.24,110.65,118.178,118.587,120.233,131.86,155.757,161.76,168.255,178.154,200.75,223.855
-10.7794,0.840661,0.384541,3,7,0,11.5109,0.637389,0.399121,0.360896,0.637389,0.399121,0.360896,3.28372,3.31728,65.958,66.6476,67.729,69.657,70.0207,70.8471,70.8891,73.9815,74.4478,77.9813,79.437,80.504,80.5255,81.8688,82.9851,84.4104,84.8908,84.9896,91.8812,97.5902,102.415,104.614,111.498,111.873,113.381,124.066,146.122,151.677,157.692,166.866,187.834,209.301
-9.81702,0.976925,0.384541,3,11,0,11.1471,0.684647,0.305202,0.397447,0.684647,0.305202,0.397447,2.89515,2.94112,70.1907,70.7293,71.5762,73.0941,73.3816,74.0363,74.0696,76.5386,76.9134,79.7764,80.9673,81.8442,81.8619,82.9709,83.8966,85.0837,85.4852,85.5678,91.3952,96.3068,100.508,102.436,108.519,108.853,110.195,119.772,139.822,144.912,150.438,158.889,178.282,198.215
-8.70882,0.953942,0.384541,1,3,0,9.97398,0.697846,0.332863,0.386975,0.697846,0.332863,0.386975,3.01474,3.05672,71.735,72.3431,73.2986,75.0089,75.3325,76.0691,76.1065,78.8783,79.2984,82.4997,83.8276,84.8041,84.8238,86.0571,87.0852,88.4019,88.8467,88.9382,95.3712,100.763,105.357,107.46,114.078,114.44,115.897,126.264,147.861,153.329,159.258,168.317,189.076,210.383
-9.74185,0.841925,0.384541,4,15,0,11.0412,0.694537,0.373944,0.370978,0.694537,0.373944,0.370978,3.18418,3.22076,71.6871,72.3821,73.473,75.4209,75.7889,76.6254,76.668,79.8055,80.2796,83.8797,85.3668,86.458,86.4801,87.8556,89.0001,90.463,90.9565,91.058,98.1582,104.065,109.07,111.355,118.522,118.912,120.485,131.642,154.745,160.574,166.887,176.524,198.567,221.153
-11.4608,0.82603,0.384541,2,3,0,11.7234,0.674212,0.298227,0.400051,0.674212,0.298227,0.400051,2.86421,2.91125,69.0752,69.5914,70.4033,71.8586,72.1344,72.7624,72.7944,75.1637,75.5236,78.2738,79.4184,80.2616,80.2787,81.3454,82.2361,83.3788,83.7653,83.8449,89.4606,94.2009,98.26,100.124,106.009,106.332,107.631,116.909,136.36,141.303,146.67,154.879,173.728,193.109
-10.5911,1,0.384541,2,7,0,12.7751,0.665161,0.328118,0.388788,0.665161,0.328118,0.388788,2.99456,3.0372,68.3435,68.9133,69.8089,71.4122,71.7156,72.4064,72.4415,75.0416,75.4358,78.441,79.6881,80.6055,80.624,81.7829,82.7491,83.9869,84.4051,84.4912,90.5433,95.6208,99.9496,101.932,108.174,108.515,109.889,119.674,140.074,145.241,150.845,159.409,179.037,199.187
-8.72808,1,0.384541,2,3,0,10.6669,0.686463,0.339029,0.384608,0.686463,0.339029,0.384608,3.04077,3.0819,70.6075,71.2188,72.1792,73.8977,74.2228,74.9627,75.0003,77.783,78.2046,81.4154,82.7464,83.7249,83.7447,84.9802,86.0098,87.328,87.7732,87.8649,94.2987,99.6851,104.27,106.368,112.967,113.328,114.78,125.107,146.598,152.035,157.931,166.937,187.568,208.738
-9.12888,0.975232,0.384541,3,11,0,9.23491,0.719702,0.307186,0.396704,0.719702,0.307186,0.396704,2.90388,2.94956,73.7986,74.3691,75.2662,76.8736,77.1781,77.8715,77.9068,80.5209,80.9178,83.9484,85.2087,86.1367,86.1555,87.3289,88.3083,89.5642,89.9889,90.0763,96.2391,101.431,105.871,107.908,114.335,114.687,116.104,126.218,147.382,152.755,158.586,167.503,187.964,208.993
-9.12888,0.872856,0.384541,1,1,0,9.48874,0.719702,0.307186,0.396704,0.719702,0.307186,0.396704,2.90388,2.94956,73.7986,74.3691,75.2662,76.8736,77.1781,77.8715,77.9068,80.5209,80.9178,83.9484,85.2087,86.1367,86.1555,87.3289,88.3083,89.5642,89.9889,90.0763,96.2391,101.431,105.871,107.908,114.335,114.687,116.104,126.218,147.382,152.755,158.586,167.503,187.964,208.993
-9.59519,0.758681,0.384541,2,7,0,11.687,0.668126,0.34276,0.383171,0.668126,0.34276,0.383171,3.05641,3.09703,68.7466,69.3493,70.2962,71.9902,72.3106,73.0397,73.0767,75.8182,76.2334,79.3948,80.7049,81.6678,81.6872,82.9028,83.9156,85.2121,85.6499,85.74,92.064,97.3545,101.856,103.915,110.39,110.743,112.167,122.293,143.354,148.681,154.455,163.276,183.48,204.207
-10.0819,0.816285,0.384541,1,3,0,11.6227,0.691973,0.384563,0.366752,0.691973,0.384563,0.366752,3.22654,3.26182,71.4995,72.2156,73.339,75.3438,75.7223,76.5827,76.6264,79.8499,80.3366,84.0289,85.5524,86.6698,86.6924,88.1001,89.2708,90.7665,91.2709,91.3747,98.6223,104.64,109.735,112.058,119.341,119.738,121.335,132.657,156.071,161.973,168.366,178.119,200.423,223.268
-9.35924,1,0.384541,1,1,0,9.95288,0.685989,0.378714,0.369085,0.685989,0.378714,0.369085,3.20327,3.23927,70.839,71.536,72.6296,74.5821,74.9508,75.789,75.8316,78.974,79.4486,83.0515,84.539,85.6303,85.6523,87.0276,88.1716,89.6335,90.1266,90.2281,97.3185,103.212,108.204,110.482,117.624,118.013,119.58,130.692,153.688,159.487,165.769,175.355,197.28,219.741
-11.4435,0.43312,0.384541,3,9,0,14.7875,0.761919,0.256472,0.41535,0.761919,0.256472,0.41535,2.6717,2.72557,77.7593,78.249,79.0195,80.4028,80.6652,81.2633,81.2937,83.5555,83.8999,86.5391,87.6417,88.4555,88.472,89.5035,90.3665,91.4758,91.8515,91.9289,97.4208,102.099,106.133,107.993,113.895,114.219,115.528,124.92,144.81,149.894,155.424,163.902,183.426,203.562
-11.8832,0.93562,0.384541,2,3,0,12.2817,0.728592,0.227953,0.425525,0.728592,0.227953,0.425525,2.53206,2.59111,74.1683,74.5774,75.2214,76.3781,76.5977,77.0983,77.1237,79.0193,79.3084,81.5269,82.4558,83.1423,83.1562,84.0273,84.757,85.6962,86.0147,86.0803,90.7531,94.7595,98.2319,99.8381,104.955,105.237,106.376,114.582,132.112,136.617,141.525,149.064,166.475,184.484
-9.53632,1,0.384541,2,3,0,11.8061,0.730618,0.269578,0.410601,0.730618,0.269578,0.410601,2.73355,2.78518,74.6542,75.1516,75.9342,77.3384,77.6047,78.2115,78.2424,80.5357,80.8847,83.5565,84.6715,85.494,85.5107,86.5525,87.4236,88.5427,88.9216,88.9997,94.5272,99.2221,103.261,105.121,111.012,111.336,112.641,121.987,141.71,146.742,152.21,160.588,179.861,199.718
-8.82262,0.711692,0.384541,3,11,0,11.8953,0.698332,0.311969,0.394907,0.698332,0.311969,0.394907,2.92485,2.96982,71.64,72.2037,73.0899,74.6778,74.9785,75.6632,75.698,78.2787,78.6703,81.66,82.9027,83.8175,83.836,84.9925,85.9576,87.1948,87.6131,87.6992,93.7654,98.8712,103.234,105.235,111.544,111.89,113.281,123.201,143.941,149.204,154.914,163.645,183.673,204.251
-8.85105,0.999904,0.384541,3,7,0,8.89782,0.700752,0.307745,0.396494,0.700752,0.307745,0.396494,2.90634,2.95194,71.8592,72.4159,73.2912,74.8596,75.1567,75.8333,75.8677,78.4182,78.8054,81.7619,82.9913,83.8966,83.9149,85.0596,86.0149,87.2399,87.6542,87.7394,93.7501,98.8136,103.143,105.13,111.395,111.739,113.121,122.98,143.612,148.849,154.532,163.224,183.167,203.663
-10.4151,0.841496,0.384541,2,5,0,10.9262,0.739093,0.29886,0.399815,0.739093,0.29886,0.399815,2.86703,2.91397,75.7269,76.2942,77.1864,78.7857,79.0888,79.7789,79.814,82.4175,82.813,85.8347,87.0923,88.0187,88.0374,89.2093,90.1878,91.4431,91.8676,91.9551,98.1235,103.33,107.787,109.834,116.296,116.65,118.077,128.263,149.616,155.041,160.931,169.942,190.629,211.9
-9.80125,1,0.384541,2,3,0,10.3346,0.735899,0.288752,0.403567,0.735899,0.288752,0.403567,2.82165,2.87016,75.328,75.8706,76.7241,78.2546,78.5447,79.2055,79.2391,81.7336,82.1127,85.0118,86.2195,87.1096,87.1277,88.2542,89.1952,90.403,90.8117,90.8958,96.8415,101.87,106.183,108.165,114.43,114.774,116.158,126.054,146.844,152.133,157.877,166.669,186.865,207.645
-9.30339,0.993703,0.384541,2,3,0,9.83198,0.724891,0.277644,0.407654,0.724891,0.277644,0.407654,2.77095,2.82125,74.1242,74.6349,75.4382,76.8794,77.1526,77.7752,77.8069,80.1585,80.5162,83.2533,84.3947,85.2363,85.2534,86.3191,87.2098,88.3537,88.7409,88.8206,94.4626,99.2461,103.356,105.247,111.231,111.559,112.883,122.358,142.314,147.399,152.924,161.385,180.836,200.864
-9.57988,0.947306,0.384541,2,3,0,9.62804,0.719163,0.269345,0.410686,0.719163,0.269345,0.410686,2.73247,2.78413,73.4822,73.9713,74.7408,76.1217,76.3836,76.9803,77.0106,79.2658,79.609,82.2364,83.3329,84.1418,84.1582,85.1828,86.0395,87.14,87.5127,87.5894,93.0258,97.6434,101.616,103.445,109.241,109.559,110.842,120.036,139.439,144.389,149.769,158.011,176.973,196.509
-9.09853,0.994212,0.384541,3,11,0,9.73472,0.668727,0.361096,0.37604,0.668727,0.361096,0.37604,3.13216,3.17037,68.9339,69.5758,70.5835,72.3846,72.725,73.4992,73.5385,76.4453,76.8849,80.2273,81.6097,82.6248,82.6454,83.9257,84.9916,86.3549,86.815,86.9097,93.5397,99.0676,103.76,105.903,112.633,113.001,114.479,124.975,146.747,152.245,158.203,167.299,188.116,209.456
-10.171,0.899637,0.384541,2,5,0,10.7698,0.652236,0.368754,0.37303,0.652236,0.368754,0.37303,3.16327,3.2005,67.2857,67.9276,68.9352,70.7351,71.0751,71.8484,71.8877,74.7892,75.2278,78.5599,79.9369,80.9478,80.9682,82.2427,83.3033,84.6593,85.1168,85.211,91.7978,97.2822,101.933,104.057,110.72,111.084,112.546,122.928,144.439,149.868,155.749,164.727,185.268,206.32
-9.85928,0.995369,0.384541,3,11,0,11.1645,0.726485,0.259177,0.414374,0.726485,0.259177,0.414374,2.68458,2.73798,74.1613,74.6338,75.3775,76.7123,76.9655,77.5426,77.5719,79.754,80.0862,82.6316,83.6948,84.4794,84.4953,85.4897,86.3215,87.3906,87.7527,87.8273,93.1177,97.6217,101.503,103.292,108.968,109.28,110.538,119.564,138.664,143.544,148.852,156.987,175.717,195.031
-11.0349,0.929206,0.384541,2,3,0,11.2912,0.726582,0.239422,0.421459,0.726582,0.239422,0.421459,2.58909,2.646,74.0391,74.4705,75.1497,76.3693,76.6008,77.1284,77.1552,79.1523,79.4566,81.7912,82.7679,83.4893,83.504,84.419,85.1851,86.1707,86.5047,86.5736,91.4675,95.6525,99.2721,100.944,106.262,106.555,107.737,116.238,134.33,138.969,144.019,151.77,169.649,188.119
-10.1385,1,0.384541,2,3,0,10.9847,0.727063,0.25309,0.416568,0.727063,0.25309,0.416568,2.65552,2.70997,74.1792,74.6393,75.3635,76.6637,76.9103,77.4725,77.5011,79.6276,79.9514,82.4337,83.471,84.2368,84.2523,85.223,86.0353,87.0795,87.4333,87.5062,92.6792,97.0892,100.894,102.649,108.22,108.526,109.762,118.636,137.445,142.256,147.489,155.514,174,193.073
-9.93971,0.999371,0.384541,2,3,0,10.3374,0.737757,0.257393,0.415018,0.737757,0.257393,0.415018,2.67609,2.7298,75.2996,75.7757,76.5249,77.8698,78.1249,78.7064,78.736,80.9348,81.2696,83.8351,84.9069,85.6979,85.7139,86.7165,87.5551,88.6332,88.9984,89.0736,94.41,98.9549,102.873,104.679,110.411,110.726,111.997,121.116,140.421,145.356,150.722,158.949,177.893,197.431
-13.25,0.632453,0.384541,3,9,0,13.793,0.638524,0.350332,0.380239,0.638524,0.350332,0.380239,3.08792,3.12753,65.75,66.3412,67.2697,68.9301,69.244,69.9583,69.9947,72.6789,73.0852,76.1769,77.457,78.3976,78.4166,79.6035,80.5921,81.8572,82.2843,82.3722,88.5353,93.6839,98.0603,100.061,106.348,106.691,108.073,117.895,138.298,143.455,149.045,157.581,177.126,197.171
-10.9418,0.987108,0.384541,3,9,0,13.0504,0.688133,0.282407,0.405906,0.688133,0.282407,0.405906,2.7928,2.84233,70.3968,70.8912,71.669,73.0641,73.3285,73.931,73.9617,76.237,76.583,79.2295,80.3327,81.146,81.1625,82.1921,83.0524,84.157,84.5308,84.6078,90.0515,94.662,98.6201,100.44,106.198,106.513,107.786,116.893,136.051,140.93,146.229,154.343,172.989,192.182
-10.1954,1,0.384541,2,3,0,11.0418,0.730292,0.314718,0.393871,0.730292,0.314718,0.393871,2.93683,2.9814,74.9385,75.5341,76.4705,78.1479,78.4655,79.1888,79.2256,81.9508,82.3644,85.5203,86.8318,87.7971,87.8167,89.0369,90.0549,91.3599,91.8011,91.8919,98.2873,103.667,108.263,110.37,117.012,117.375,118.839,129.277,151.089,156.621,162.624,171.801,192.85,214.475
-8.76074,0.948816,0.384541,2,3,0,10.5982,0.705861,0.312326,0.394772,0.705861,0.312326,0.394772,2.92641,2.97132,72.4148,72.9854,73.8824,75.4895,75.7938,76.4868,76.5221,79.1339,79.5303,82.5559,83.8135,84.7392,84.758,85.9283,86.9049,88.1568,88.5801,88.6672,94.8053,99.9712,104.385,106.41,112.792,113.142,114.549,124.584,145.564,150.886,156.662,165.493,185.75,206.564
-9.61164,0.969982,0.384541,3,11,0,10.1564,0.651142,0.401301,0.360013,0.651142,0.401301,0.360013,3.2922,3.32551,67.3964,68.1056,69.2175,71.1995,71.5734,72.4228,72.466,75.6439,76.123,79.7529,81.248,82.3437,82.3659,83.7452,84.8913,86.3546,86.8478,86.9492,94.0222,99.8793,104.828,107.083,114.143,114.527,116.074,127.027,149.634,155.326,161.49,170.89,192.375,214.369
-9.35793,1,0.384541,2,3,0,9.5945,0.660365,0.403171,0.359253,0.660365,0.403171,0.359253,3.29946,3.33255,68.3642,69.0875,70.2214,72.2424,72.6235,73.4896,73.5335,76.7728,77.2611,80.96,82.4832,83.5994,83.6219,85.0269,86.1943,87.6845,88.1868,88.2901,95.4916,101.453,106.49,108.784,115.967,116.358,117.931,129.073,152.064,157.853,164.12,173.679,195.523,217.885
-9.25643,1,0.384541,2,3,0,9.37203,0.660319,0.389575,0.364745,0.660319,0.389575,0.364745,3.24634,3.28102,68.2638,68.9578,70.0464,71.9884,72.355,73.188,73.2304,76.3504,76.8212,80.392,81.8645,82.9443,82.9661,84.3262,85.4569,86.9012,87.3882,87.4884,94.4819,100.284,105.193,107.431,114.444,114.826,116.364,127.26,149.778,155.453,161.599,170.974,192.41,214.362
-8.88855,0.895062,0.384541,3,7,0,9.82443,0.682133,0.366849,0.373781,0.682133,0.366849,0.373781,3.15556,3.19303,70.3565,71.0236,72.071,73.9421,74.2956,75.0997,75.1405,78.1577,78.6138,82.0799,83.5127,84.5644,84.5857,85.9119,87.0157,88.427,88.9033,89.0013,95.8589,101.571,106.416,108.628,115.571,115.95,117.474,128.294,150.72,156.38,162.513,171.875,193.296,215.251
-9.04963,0.951488,0.384541,2,7,0,9.49298,0.687058,0.319875,0.391921,0.687058,0.319875,0.391921,2.95918,3.00299,70.537,71.1082,72.0061,73.6141,73.9186,74.6117,74.6469,77.2577,77.6537,80.6748,81.9296,82.853,82.8717,84.0386,85.0119,86.2592,86.6808,86.7676,92.8752,98.0076,102.388,104.396,110.722,111.068,112.461,122.393,143.127,148.383,154.085,162.801,182.787,203.313
-8.96668,0.998012,0.384541,3,9,0,9.29009,0.712106,0.319117,0.392208,0.712106,0.319117,0.392208,2.95591,2.99983,73.1032,73.6936,74.6216,76.2837,76.5984,77.3148,77.3513,80.0501,80.4595,83.5828,84.8802,85.8349,85.8542,87.0608,88.0672,89.3571,89.793,89.8828,96.1992,101.508,106.04,108.117,114.661,115.019,116.461,126.738,148.196,153.636,159.537,168.559,189.245,210.492
-9.31234,0.833258,0.384541,2,3,0,10.1874,0.723125,0.306687,0.396891,0.723125,0.306687,0.396891,2.90169,2.94744,74.146,74.7182,75.6178,77.2299,77.5353,78.2307,78.266,80.8879,81.2859,84.3256,85.5898,86.5206,86.5394,87.7165,88.699,89.9589,90.3849,90.4726,96.6553,101.865,106.32,108.364,114.813,115.166,116.589,126.739,147.982,153.375,159.228,168.179,188.719,209.829
-9.10865,0.959153,0.384541,2,3,0,9.6661,0.712525,0.287271,0.404113,0.712525,0.287271,0.404113,2.81495,2.86369,72.9252,73.4474,74.2689,75.742,76.0213,76.6574,76.6897,79.0911,79.4561,82.2476,83.4107,84.2679,84.2853,85.3703,86.2767,87.4401,87.8338,87.9149,93.6438,98.4908,102.649,104.56,110.601,110.933,112.268,121.814,141.876,146.981,152.525,161.012,180.509,200.572
-10.3334,0.832578,0.384541,3,11,0,12.4294,0.69669,0.380901,0.368214,0.69669,0.380901,0.368214,3.21199,3.24772,71.96,72.6728,73.7911,75.7873,76.1642,77.0211,77.0646,80.2763,80.7613,84.4422,85.9616,87.0761,87.0987,88.5031,89.6712,91.1639,91.6673,91.7709,99.0079,105.021,110.113,112.436,119.719,120.116,121.714,133.042,156.478,162.388,168.789,178.556,200.894,223.776
-10.5083,0.986401,0.384541,3,11,0,11.8958,0.711021,0.259684,0.414191,0.711021,0.259684,0.414191,2.68699,2.7403,72.5859,73.0495,73.7789,75.0883,75.3367,75.9027,75.9315,78.0718,78.3976,80.8942,81.9369,82.7064,82.722,83.6972,84.5129,85.5613,85.9165,85.9896,91.1773,95.5932,99.3987,101.153,106.716,107.022,108.255,117.102,135.82,140.603,145.803,153.774,172.127,191.051
-9.63153,0.99835,0.384541,4,15,0,10.5238,0.72256,0.318779,0.392336,0.72256,0.318779,0.392336,2.95444,2.99842,74.174,74.7723,75.7128,77.3972,77.7162,78.4422,78.4792,81.2144,81.6293,84.7949,86.1099,87.0775,87.0971,88.3201,89.3403,90.6477,91.0896,91.1806,97.5835,102.965,107.56,109.665,116.301,116.664,118.126,128.545,150.304,155.82,161.804,170.953,191.93,213.476
