# stan_version_major = 2
# stan_version_minor = 32
# stan_version_patch = 2
# model = CC_model
# start_datetime = 2023-07-24 11:02:04 UTC
# method = sample (Default)
#   sample
#     num_samples = 2500
#     num_warmup = 1500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = /tmp/tmpk70t8efj/6y26nmip.json
# init = /tmp/tmpk70t8efj/bsoyusr0.json
# random
#   seed = 66295
# output
#   file = /home/undercover/teaching/internships/ia/2022-23/Code/output/fQ-Lfree/CC/CC-20230724120204.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.32.2
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,h,Om,lambda,theta.1,theta.2,theta.3,E,guess.1,H.1,H.2,H.3,H.4,H.5,H.6,H.7,H.8,H.9,H.10,H.11,H.12,H.13,H.14,H.15,H.16,H.17,H.18,H.19,H.20,H.21,H.22,H.23,H.24,H.25,H.26,H.27,H.28,H.29,H.30,H.31,H.32
-9.76544,0.751708,0.397221,2,7,0,11.4283,0.66394,0.417508,0.353392,0.66394,0.417508,0.353392,3.35456,3.38604,68.837,69.5954,70.7837,72.8996,73.2984,74.204,74.25,77.6328,78.1421,81.9955,83.58,84.7402,84.7636,86.2231,87.4351,88.9812,89.5021,89.6092,97.0656,103.225,108.42,110.785,118.182,118.585,120.204,131.661,155.264,161.203,167.63,177.43,199.816,222.723
-9.45946,0.855834,0.397221,2,3,0,10.7461,0.655504,0.389795,0.364656,0.655504,0.389795,0.364656,3.24721,3.28186,67.7676,68.457,69.5384,71.4675,71.8317,72.6592,72.7012,75.8004,76.2681,79.8149,81.2775,82.35,82.3717,83.7225,84.8456,86.2801,86.7638,86.8633,93.8092,99.5718,104.447,106.67,113.634,114.014,115.54,126.361,148.723,154.358,160.461,169.771,191.057,212.856
-9.37984,0.979429,0.397221,2,3,0,9.66555,0.656845,0.397338,0.361617,0.656845,0.397338,0.361617,3.27677,3.31054,67.9589,68.6658,69.7743,71.7509,72.1238,72.9711,73.0142,76.1854,76.6637,80.2884,81.782,82.8767,82.8989,84.2773,85.4229,86.8857,87.3788,87.4803,94.5553,100.418,105.373,107.632,114.704,115.09,116.639,127.618,150.287,155.996,162.179,171.609,193.164,215.233
-9.34383,0.99994,0.397221,2,3,0,9.41701,0.660934,0.402441,0.35955,0.660934,0.402441,0.35955,3.29663,3.3298,68.4179,69.1402,70.2727,72.2912,72.6719,73.5368,73.5808,76.8165,77.3043,80.9995,82.5213,83.6365,83.659,85.0628,86.2292,87.7183,88.2202,88.3234,95.52,101.478,106.512,108.806,115.986,116.377,117.949,129.088,152.074,157.861,164.128,173.685,195.526,217.885
-10.3707,0.851998,0.397221,2,3,0,10.495,0.662992,0.433159,0.346906,0.662992,0.433159,0.346906,3.4137,3.44348,68.8522,69.6439,70.8835,73.0883,73.5035,74.4459,74.4937,78.0086,78.5372,82.5304,84.1697,85.3692,85.3934,86.9012,88.1524,89.7476,90.2847,90.3952,98.0718,104.398,109.727,112.151,119.724,120.136,121.792,133.503,157.594,163.65,170.203,180.191,202.998,226.326
-8.89022,0.760868,0.397221,2,7,0,12.1018,0.678807,0.369589,0.3727,0.678807,0.369589,0.3727,3.16664,3.20376,70.0327,70.7025,71.754,73.6321,73.9869,74.7938,74.8348,77.862,78.3195,81.7955,83.232,84.2863,84.3076,85.6369,86.7431,88.1573,88.6345,88.7327,95.6015,101.32,106.169,108.382,115.328,115.707,117.232,128.053,150.471,156.128,162.258,171.613,193.018,214.954
-9.35355,0.99211,0.397221,2,7,0,9.68967,0.658163,0.399684,0.360668,0.658163,0.399684,0.360668,3.28592,3.31941,68.1117,68.825,69.9435,71.9376,72.3138,73.1685,73.2119,76.41,76.8922,80.5462,82.0514,83.1546,83.1769,84.5658,85.72,87.1936,87.6903,87.7925,94.9173,100.819,105.806,108.079,115.194,115.582,117.141,128.184,150.978,156.719,162.935,172.415,194.083,216.267
-9.63906,0.92971,0.397221,2,3,0,9.6918,0.663578,0.414042,0.354815,0.663578,0.414042,0.354815,3.34133,3.37319,68.7746,69.525,70.7009,72.7954,73.1901,74.0868,74.1323,77.4829,77.9875,81.8064,83.3773,84.5277,84.551,85.9984,87.2005,88.7343,89.2511,89.3574,96.7579,102.874,108.035,110.385,117.736,118.136,119.745,131.135,154.609,160.515,166.909,176.658,198.93,221.723
-9.28362,0.999658,0.397221,3,11,0,10.2355,0.727045,0.288247,0.403753,0.727045,0.288247,0.403753,2.81937,2.86796,74.4181,74.9531,75.7946,77.3037,77.5897,78.2413,78.2744,80.7341,81.1079,83.9667,85.1578,86.0355,86.0533,87.1643,88.0924,89.2835,89.6866,89.7696,95.6341,100.595,104.849,106.805,112.986,113.325,114.691,124.455,144.971,150.191,155.861,164.537,184.471,204.981
-10.5333,0.727585,0.397221,1,3,0,11.1136,0.731355,0.318933,0.392278,0.731355,0.318933,0.392278,2.95511,2.99906,75.078,75.6839,76.6364,78.3422,78.6652,79.4006,79.438,82.208,82.6282,85.834,87.1656,88.1455,88.1654,89.4038,90.4369,91.7609,92.2083,92.3005,98.7842,104.234,108.886,111.018,117.737,118.104,119.585,130.135,152.165,157.75,163.809,173.071,194.31,216.124
-8.8264,0.986982,0.397221,2,7,0,10.6415,0.708651,0.304517,0.397704,0.708651,0.304517,0.397704,2.89212,2.9382,72.6469,73.2029,74.0773,75.6442,75.9411,76.6171,76.6514,79.2005,79.5876,82.5438,83.7735,84.6791,84.6974,85.8427,86.7986,88.0247,88.4393,88.5247,94.5437,99.6176,103.958,105.95,112.236,112.58,113.967,123.864,144.587,149.849,155.561,164.296,184.344,204.95
-8.99613,0.945643,0.397221,2,7,0,9.41564,0.702904,0.340185,0.384164,0.702904,0.340185,0.384164,3.04563,3.0866,72.3068,72.9353,73.9227,75.6892,76.0235,76.784,76.8226,79.6828,80.116,83.4156,84.7833,85.7887,85.809,87.0783,88.1361,89.4903,89.9476,90.0418,96.6499,102.181,106.889,109.043,115.817,116.187,117.677,128.276,150.328,155.907,161.956,171.196,192.362,214.078
-8.99639,1,0.397221,2,3,0,9.09149,0.703886,0.338329,0.384878,0.703886,0.338329,0.384878,3.03783,3.07905,72.3946,73.0199,74.0023,75.7602,76.0928,76.8496,76.8881,79.735,80.1662,83.4514,84.8133,85.8146,85.8348,87.099,88.1526,89.5016,89.9573,90.0511,96.636,102.149,106.843,108.991,115.748,116.117,117.603,128.177,150.185,155.754,161.792,171.015,192.146,213.829
-9.62482,0.990198,0.397221,2,7,0,11.2297,0.72736,0.26515,0.412211,0.72736,0.26515,0.412211,2.71281,2.76519,74.2911,74.7769,75.5412,76.913,77.1731,77.766,77.7962,80.0373,80.3784,82.9909,84.0815,84.8862,84.9025,85.922,86.7746,87.8701,88.2411,88.3175,93.733,98.3372,102.301,104.127,109.915,110.233,111.515,120.707,140.125,145.083,150.472,158.73,177.733,197.319
-9.61704,0.991909,0.397221,3,7,0,10.0679,0.734836,0.280153,0.406734,0.734836,0.280153,0.406734,2.78248,2.83237,75.1588,75.6818,76.5047,77.9809,78.2607,78.8983,78.9307,81.3388,81.705,84.5068,85.6749,86.5361,86.5536,87.644,88.5553,89.7254,90.1214,90.203,95.9718,100.86,105.058,106.989,113.099,113.434,114.785,124.453,144.804,149.988,155.619,164.242,184.062,204.467
-8.96869,0.989503,0.397221,3,11,0,10.0465,0.679526,0.33818,0.384935,0.679526,0.33818,0.384935,3.0372,3.07844,69.8882,70.4915,71.4394,73.1356,73.4565,74.1868,74.2239,76.9709,77.387,80.557,81.8712,82.8374,82.8569,84.0769,85.0936,86.3953,86.835,86.9255,93.28,98.6007,103.131,105.203,111.724,112.08,113.515,123.72,144.96,150.335,156.162,165.064,185.459,206.386
-10.5079,0.745828,0.397221,2,7,0,12.1262,0.686565,0.400535,0.360323,0.686565,0.400535,0.360323,3.28922,3.32262,71.0572,71.8032,72.9729,75.0582,75.4516,76.3453,76.3907,79.7345,80.2387,84.0586,85.6321,86.7852,86.8085,88.2603,89.4666,91.0068,91.526,91.6328,99.0784,105.245,110.456,112.83,120.264,120.668,122.297,133.832,157.641,163.637,170.129,180.03,202.66,225.826
-10.0653,1,0.397221,2,7,0,10.6245,0.653416,0.368338,0.373194,0.653416,0.368338,0.373194,3.16158,3.19887,67.4046,68.0467,69.0548,70.8556,71.1958,71.9695,72.0089,74.912,75.3508,78.685,80.063,81.0745,81.095,82.3704,83.4317,84.7888,85.2467,85.3409,91.9331,97.4224,102.078,104.203,110.873,111.237,112.702,123.094,144.629,150.064,155.953,164.941,185.506,206.583
-14.0389,0.522133,0.397221,1,3,0,14.2952,0.642912,0.330827,0.387754,0.642912,0.330827,0.387754,3.0061,3.04836,66.0749,66.6311,67.5051,69.0696,69.3656,70.0395,70.0738,72.6101,72.9945,75.9246,77.1403,78.0343,78.0524,79.1817,80.1232,81.3291,81.7365,81.8204,87.714,92.6559,96.8675,98.7958,104.866,105.197,106.534,116.045,135.865,140.884,146.326,154.643,173.702,193.266
-14.1456,0.961192,0.397221,2,7,0,15.0737,0.726901,0.369945,0.37256,0.726901,0.369945,0.37256,3.16808,3.20516,74.9972,75.7154,76.8426,78.856,79.2364,80.1014,80.1454,83.3905,83.881,87.607,89.1467,90.2768,90.2997,91.7244,92.9101,94.4259,94.9373,95.0426,102.404,108.532,113.729,116.101,123.544,123.95,125.584,137.179,161.199,167.261,173.829,183.852,206.786,230.288
-10.9258,1,0.397221,2,7,0,15.241,0.716704,0.248687,0.418149,0.716704,0.248687,0.418149,2.6343,2.68953,73.0932,73.5378,74.2374,75.4936,75.732,76.2752,76.3029,78.3583,78.6714,81.0718,82.0753,82.8163,82.8313,83.7707,84.557,85.5679,85.9105,85.9811,90.9932,95.2703,98.9632,100.667,106.081,106.379,107.58,116.212,134.532,139.221,144.324,152.15,170.186,188.801
-10.3272,1,0.397221,1,1,0,10.877,0.719171,0.255025,0.415872,0.719171,0.255025,0.415872,2.66479,2.71891,73.3869,73.8461,74.5687,75.866,76.1121,76.6729,76.7015,78.8229,79.1459,81.6217,82.6562,83.4198,83.4353,84.4031,85.2129,86.2539,86.6066,86.6793,91.8344,96.2273,100.016,101.763,107.308,107.613,108.843,117.671,136.372,141.154,146.356,154.33,172.697,191.644
-9.61735,0.997391,0.397221,2,3,0,10.2188,0.735067,0.276821,0.407956,0.735067,0.276821,0.407956,2.76715,2.81758,75.159,75.6751,76.4869,77.9433,78.2195,78.8486,78.8807,81.2574,81.6189,84.3855,85.5393,86.3901,86.4073,87.4847,88.3852,89.5417,89.9331,90.0138,95.7186,100.556,104.713,106.626,112.68,113.012,114.351,123.939,144.136,149.282,154.875,163.439,183.129,203.404
-9.6427,0.994867,0.397221,2,3,0,9.75216,0.724448,0.265267,0.412168,0.724448,0.265267,0.412168,2.71336,2.76571,73.9944,74.4785,75.2401,76.6071,76.8663,77.4571,77.4872,79.7204,80.0603,82.6636,83.7504,84.5522,84.5684,85.5843,86.4339,87.5255,87.8952,87.9713,93.3674,97.955,101.905,103.724,109.491,109.808,111.085,120.243,139.589,144.528,149.897,158.124,177.056,196.569
-9.31921,0.835271,0.397221,2,7,0,12.4352,0.683371,0.318435,0.392466,0.683371,0.318435,0.392466,2.95296,2.99698,70.1488,70.7139,71.6022,73.1933,73.4946,74.1804,74.2153,76.7991,77.191,80.1815,81.4238,82.3379,82.3565,83.5118,84.4756,85.7109,86.1284,86.2143,92.2639,97.3492,101.691,103.68,109.951,110.294,111.676,121.523,142.087,147.3,152.957,161.603,181.431,201.797
-10.4025,0.982781,0.397221,3,11,0,12.7223,0.659569,0.438165,0.344812,0.659569,0.438165,0.344812,3.4324,3.46165,68.5331,69.3317,70.5819,72.8046,73.2231,74.1727,74.2209,77.7612,78.2933,82.3118,83.9606,85.1668,85.1912,86.7071,87.9647,89.5678,90.1076,90.2186,97.928,104.277,109.622,112.053,119.645,120.058,121.719,133.454,157.584,163.648,170.209,180.209,203.041,226.391
-9.65001,0.897401,0.397221,2,3,0,11.2075,0.653791,0.383234,0.367284,0.653791,0.383234,0.367284,3.22126,3.25671,67.5452,68.2189,69.276,71.1626,71.5188,72.3285,72.3697,75.4038,75.8619,79.3381,80.7725,81.8247,81.846,83.1717,84.2742,85.6828,86.1579,86.2556,93.0829,98.7533,103.554,105.744,112.608,112.982,114.487,125.161,147.236,152.801,158.829,168.027,189.059,210.603
-9.23025,0.987189,0.397221,2,7,0,10.8383,0.713226,0.327542,0.389008,0.713226,0.327542,0.389008,2.9921,3.03482,73.278,73.8877,74.846,76.5617,76.8864,77.6256,77.6631,80.4458,80.8676,84.0839,85.4188,86.4006,86.4205,87.6609,88.6952,90.0201,90.4678,90.56,97.0391,102.475,107.11,109.233,115.917,116.283,117.754,128.234,150.084,155.618,161.621,170.794,191.819,213.405
-8.872,0.999028,0.397221,3,11,0,9.29187,0.67924,0.344568,0.382473,0.67924,0.344568,0.382473,3.06396,3.10434,69.9026,70.5192,71.4879,73.2205,73.5482,74.2939,74.3318,77.1351,77.5597,80.7915,82.1305,83.1146,83.1345,84.3767,85.4116,86.7363,87.1836,87.2757,93.7353,99.1374,103.733,105.834,112.442,112.803,114.256,124.587,146.068,151.501,157.39,166.384,186.984,208.117
-8.95679,0.96457,0.397221,2,3,0,9.30436,0.67261,0.358776,0.376948,0.67261,0.358776,0.376948,3.12268,3.16118,69.3181,69.9587,70.9646,72.7626,73.1025,73.8756,73.9148,76.8178,77.2569,80.5961,81.9775,82.992,83.0125,84.2923,85.3578,86.7207,87.1807,87.2754,93.9061,99.4368,104.133,106.279,113.016,113.384,114.864,125.376,147.188,152.697,158.667,167.782,188.645,210.035
-10.3117,0.886798,0.397221,2,5,0,11.3852,0.636862,0.44241,0.343029,0.636862,0.44241,0.343029,3.44818,3.47699,66.2036,66.9838,68.2049,70.3751,70.7835,71.7104,71.7574,75.2114,75.7303,79.648,81.2548,82.43,82.4537,83.9304,85.1552,86.7163,87.2418,87.3498,94.8528,101.028,106.225,108.588,115.967,116.368,117.981,129.382,152.814,158.701,165.071,174.778,196.94,219.601
-9.90265,0.902088,0.397221,2,3,0,10.8784,0.64457,0.414292,0.354713,0.64457,0.414292,0.354713,3.34228,3.37411,66.8063,67.5357,68.6788,70.7147,71.0984,71.97,72.0143,75.271,75.7614,79.4732,81,82.1181,82.1407,83.5475,84.7158,86.2065,86.7087,86.812,94.0042,99.948,104.964,107.247,114.39,114.779,116.343,127.41,150.22,155.959,162.172,171.645,193.287,215.433
-10.0334,0.996494,0.397221,3,11,0,11.5237,0.737067,0.253775,0.416322,0.737067,0.253775,0.416322,2.6588,2.71314,75.2046,75.6725,76.409,77.731,77.9819,78.5535,78.5826,80.7449,81.0742,83.598,84.6527,85.4312,85.447,86.4338,87.2596,88.3211,88.6808,88.7549,94.0129,98.4948,102.361,104.144,109.804,110.116,111.371,120.386,139.488,144.374,149.688,157.837,176.607,195.972
-9.66493,0.983501,0.397221,1,3,0,10.3289,0.735863,0.271552,0.409881,0.735863,0.271552,0.409881,2.74275,2.79405,75.2038,75.709,76.5039,77.9301,78.2005,78.8168,78.8482,81.1769,81.5312,84.2436,85.3753,86.2101,86.227,87.2843,88.1683,89.3037,89.6881,89.7673,95.3739,100.134,104.227,106.112,112.08,112.408,113.729,123.193,143.155,148.246,153.779,162.254,181.748,201.829
-8.85232,1,0.397221,4,15,0,9.64811,0.676064,0.364626,0.374655,0.676064,0.364626,0.374655,3.14654,3.18429,69.7149,70.3713,71.4019,73.2434,73.5914,74.3828,74.423,77.3934,77.8425,81.256,82.6674,83.7036,83.7245,85.0312,86.1188,87.5097,87.9791,88.0757,94.8361,100.469,105.249,107.431,114.283,114.657,116.161,126.842,148.985,154.575,160.632,169.879,191.038,212.726
-8.8908,0.657231,0.397221,2,7,0,11.6836,0.713054,0.300525,0.399195,0.713054,0.300525,0.399195,2.87444,2.92112,73.0706,73.6215,74.4878,76.0407,76.3349,77.005,77.0391,79.5665,79.9503,82.8831,84.1034,85.0023,85.0205,86.1576,87.1068,88.3245,88.7364,88.8212,94.8034,99.8505,104.171,106.154,112.415,112.758,114.14,124.006,144.681,149.934,155.635,164.357,184.379,204.963
-8.8908,0.622769,0.397221,1,3,0,10.8963,0.713054,0.300525,0.399195,0.713054,0.300525,0.399195,2.87444,2.92112,73.0706,73.6215,74.4878,76.0407,76.3349,77.005,77.0391,79.5665,79.9503,82.8831,84.1034,85.0023,85.0205,86.1576,87.1068,88.3245,88.7364,88.8212,94.8034,99.8505,104.171,106.154,112.415,112.758,114.14,124.006,144.681,149.934,155.635,164.357,184.379,204.963
-9.10537,0.989407,0.397221,3,9,0,9.71126,0.665163,0.380784,0.368261,0.665163,0.380784,0.368261,3.21152,3.24726,68.7029,69.3831,70.4505,72.3557,72.7154,73.5333,73.5748,76.6401,77.103,80.6163,82.0664,83.1302,83.1517,84.4922,85.6071,87.0319,87.5124,87.6113,94.5189,100.258,105.119,107.337,114.288,114.667,116.192,127.006,149.377,155.019,161.129,170.453,191.776,213.619
-9.66378,0.888899,0.397221,3,7,0,10.3664,0.684518,0.388171,0.365308,0.684518,0.388171,0.365308,3.2408,3.27565,70.7553,71.4716,72.5953,74.6001,74.9786,75.8386,75.8823,79.1039,79.5901,83.2781,84.7991,85.9146,85.9371,87.3422,88.5104,90.0027,90.5059,90.6094,97.8368,103.835,108.91,111.224,118.475,118.87,120.46,131.729,155.022,160.892,167.25,176.949,199.126,221.839
-9.28341,0.99055,0.397221,3,11,0,10.0788,0.690474,0.307409,0.39662,0.690474,0.307409,0.39662,2.90487,2.95051,70.803,71.3508,72.2122,73.7557,74.048,74.7138,74.7477,77.2577,77.6387,80.5485,81.7585,82.6495,82.6675,83.7942,84.7345,85.9402,86.3479,86.4319,92.3483,97.3329,101.595,103.551,109.719,110.057,111.418,121.125,141.44,146.597,152.193,160.752,180.391,200.573
-8.73363,0.996445,0.397221,2,7,0,9.23603,0.695849,0.339191,0.384546,0.695849,0.339191,0.384546,3.04145,3.08256,71.574,72.194,73.1682,74.9111,75.2408,75.9912,76.0294,78.8516,79.2792,82.5356,83.8854,84.8778,84.8979,86.1508,87.195,88.5318,88.9833,89.0763,95.6009,101.063,105.713,107.84,114.532,114.898,116.37,126.841,148.632,154.146,160.124,169.255,190.174,211.639
-8.94057,0.993034,0.397221,2,7,0,9.60184,0.714461,0.296232,0.400794,0.714461,0.296232,0.400794,2.8553,2.90264,73.185,73.7277,74.5814,76.1117,76.4017,77.0622,77.0958,79.5878,79.9664,82.8597,84.0642,84.9516,84.9696,86.0923,87.0298,88.2326,88.6395,88.7233,94.6368,99.6306,103.908,105.873,112.077,112.417,113.787,123.572,144.095,149.312,154.975,163.641,183.538,204
-9.06783,0.93186,0.397221,2,7,0,10.7881,0.666742,0.381136,0.368121,0.666742,0.381136,0.368121,3.21293,3.24862,68.8685,69.5511,70.6221,72.5339,72.8949,73.7155,73.7572,76.8328,77.2973,80.8223,82.2772,83.3445,83.3661,84.7109,85.8295,87.2588,87.7409,87.8401,94.7696,100.527,105.403,107.627,114.6,114.98,116.509,127.355,149.792,155.45,161.578,170.929,192.313,214.219
-9.97888,0.961908,0.397221,4,15,0,10.0093,0.64459,0.405098,0.35847,0.64459,0.405098,0.35847,3.30691,3.33979,66.7445,67.4545,68.5676,70.5513,70.9253,71.7752,71.8184,74.9968,75.4758,79.1039,80.5977,81.6922,81.7143,83.0918,84.2364,85.6973,86.1897,86.2909,93.3488,99.1898,104.123,106.371,113.405,113.788,115.328,126.238,148.744,154.41,160.544,169.899,191.278,213.161
-10.2761,0.993513,0.397221,1,3,0,10.8216,0.637063,0.430917,0.347841,0.637063,0.430917,0.347841,3.40529,3.43531,66.1437,66.8997,68.0836,70.1894,70.586,71.4863,71.532,74.8907,75.3958,79.2129,80.7803,81.9272,81.9504,83.3924,84.589,86.1148,86.6287,86.7343,94.0792,100.134,105.235,107.556,114.807,115.202,116.788,128.004,151.082,156.884,163.162,172.732,194.585,216.939
-10.3509,0.956799,0.397221,2,3,0,10.5557,0.648413,0.448331,0.34053,0.648413,0.448331,0.34053,3.47007,3.49827,67.4471,68.2543,69.5174,71.7611,72.1833,73.141,73.1896,76.7567,77.2923,81.3342,82.9909,84.2022,84.2267,85.7484,87.0103,88.6182,89.1594,89.2707,96.993,103.344,108.686,111.113,118.693,119.105,120.762,132.466,156.511,162.551,169.084,179.041,201.767,225.004
-9.50731,1,0.397221,3,7,0,10.9432,0.660118,0.411407,0.355895,0.660118,0.411407,0.355895,3.33122,3.36338,68.3972,69.138,70.299,72.3671,72.757,73.6426,73.6876,76.9977,77.4963,81.2707,82.8237,83.9612,83.9842,85.4155,86.6044,88.1215,88.6327,88.7378,96.0604,102.115,107.225,109.552,116.832,117.229,118.823,130.107,153.369,159.224,165.561,175.224,197.304,219.9
-9.03025,0.997674,0.397221,2,5,0,10.2298,0.669893,0.381763,0.367871,0.669893,0.381763,0.367871,3.21542,3.25104,69.1984,69.8855,70.9637,72.8882,73.2516,74.0776,74.1196,77.2154,77.6828,81.2305,82.6946,83.7687,83.7904,85.1438,86.2693,87.7076,88.1927,88.2925,95.2647,101.057,105.962,108.199,115.213,115.595,117.134,128.043,150.608,156.298,162.461,171.865,193.37,215.399
-10.2785,0.938223,0.397221,2,7,0,10.5815,0.636977,0.43208,0.347356,0.636977,0.43208,0.347356,3.40966,3.43955,66.1429,66.9013,68.0888,70.2009,70.5987,71.5016,71.5474,74.9154,75.4218,79.2488,80.82,81.9697,81.9929,83.4383,84.6377,86.1669,86.6819,86.7878,94.148,100.215,105.325,107.65,114.913,115.308,116.897,128.131,151.243,157.053,163.339,172.922,194.805,217.187
-10.2509,0.960076,0.397221,3,7,0,10.608,0.637481,0.434524,0.346336,0.637481,0.434524,0.346336,3.41881,3.44844,66.2124,66.9765,68.173,70.3006,70.7012,71.6106,71.6567,75.0479,75.5577,79.4094,80.9904,82.1471,82.1705,83.6245,84.8309,86.369,86.8869,86.9934,94.3938,100.491,105.627,107.962,115.259,115.656,117.252,128.535,151.742,157.576,163.887,173.508,195.475,217.943
-10.5132,0.947057,0.397221,2,3,0,10.733,0.64627,0.454676,0.337837,0.64627,0.454676,0.337837,3.49337,3.52092,67.2699,68.0882,69.3684,71.6413,72.0687,73.0384,73.0876,76.6965,77.2382,81.3232,82.9965,84.2196,84.2443,85.7804,87.0539,88.6761,89.222,89.3343,97.1193,103.516,108.894,111.337,118.963,119.377,121.044,132.812,156.976,163.044,169.607,179.608,202.433,225.766
-10.1871,1,0.397221,2,3,0,10.4578,0.640621,0.441644,0.343351,0.640621,0.441644,0.343351,3.44534,3.47422,66.589,67.3721,68.5979,70.7766,71.1866,72.1172,72.1644,75.6323,76.1534,80.0874,81.701,82.8812,82.905,84.388,85.6182,87.1861,87.7139,87.8225,95.3591,101.563,106.784,109.158,116.572,116.975,118.596,130.051,153.597,159.514,165.915,175.67,197.941,220.716
-10.7756,0.943305,0.397221,2,3,0,10.8803,0.63896,0.467306,0.332429,0.63896,0.467306,0.332429,3.5393,3.5656,66.5998,67.4362,68.7437,71.063,71.4988,72.4871,72.5372,76.2108,76.7616,80.9108,82.6082,83.8483,83.8733,85.4298,86.7196,88.3618,88.9143,89.0278,96.8962,103.351,108.771,111.233,118.91,119.327,121.004,132.84,157.117,163.209,169.798,179.837,202.74,226.147
-10.8444,0.957893,0.397221,3,11,0,13.5083,0.752882,0.239763,0.421337,0.752882,0.239763,0.421337,2.59077,2.64762,76.7214,77.1692,77.8741,79.1399,79.3802,79.9277,79.9556,82.0283,82.3441,84.767,85.7806,86.5293,86.5444,87.494,88.2891,89.3118,89.6585,89.7299,94.8081,99.1505,102.906,104.641,110.157,110.461,111.687,120.506,139.271,144.083,149.321,157.359,175.901,195.054
-9.38809,0.948538,0.397221,3,11,0,11.4401,0.657276,0.401736,0.359836,0.657276,0.401736,0.359836,3.29389,3.32715,68.0343,68.7511,69.8749,71.8782,72.256,73.1145,73.1581,76.3698,76.8539,80.5221,82.0329,83.1401,83.1624,84.5561,85.7143,87.1928,87.6911,87.7936,94.9397,100.857,105.857,108.135,115.266,115.654,117.217,128.281,151.115,156.865,163.091,172.585,194.285,216.499
-9.876,0.984514,0.397221,2,3,0,9.93069,0.645067,0.421384,0.351794,0.645067,0.421384,0.351794,3.36931,3.40035,66.9075,67.6526,68.8199,70.8977,71.2893,72.1783,72.2234,75.5431,76.0428,79.8218,81.375,82.5122,82.5352,83.9654,85.1528,86.6675,87.1777,87.2826,94.5831,100.61,105.692,108.005,115.237,115.63,117.213,128.41,151.469,157.269,163.547,173.117,194.977,217.343
-10.901,0.807896,0.397221,2,3,0,11.4764,0.632142,0.415525,0.354207,0.632142,0.415525,0.354207,3.34699,3.37869,65.5266,66.2445,67.3696,69.3731,69.7507,70.6083,70.6518,73.8561,74.3386,77.9898,79.4914,80.5911,80.6133,81.9968,83.1457,84.6115,85.1053,85.2069,92.278,98.1206,103.05,105.294,112.314,112.696,114.233,125.108,147.517,153.156,159.259,168.564,189.823,211.577
-10.4016,0.980819,0.397221,3,11,0,11.5243,0.749225,0.259094,0.414404,0.749225,0.259094,0.414404,2.68419,2.7376,76.482,76.9692,77.7358,79.112,79.373,79.9679,79.9982,82.2477,82.5902,85.2144,86.3105,87.1194,87.1358,88.1609,89.0185,90.1207,90.494,90.5709,96.0252,100.669,104.671,106.515,112.367,112.689,113.986,123.292,142.986,148.018,153.49,161.878,181.191,201.106
-8.94313,1,0.397221,3,11,0,10.5704,0.679319,0.372461,0.371565,0.679319,0.372461,0.371565,3.17822,3.21498,70.1058,70.7824,71.8443,73.7408,74.0991,74.9136,74.955,78.0105,78.4722,81.9789,83.4276,84.4908,84.5123,85.8526,86.9677,88.3933,88.8742,88.9732,95.8938,101.652,106.534,108.762,115.751,116.133,117.667,128.551,151.092,156.78,162.942,172.345,193.858,215.902
-8.86154,0.985145,0.397221,2,7,0,9.35114,0.687034,0.327618,0.388979,0.687034,0.327618,0.388979,2.99243,3.03514,70.5875,71.175,72.0984,73.7515,74.0644,74.7766,74.8128,77.4939,77.9004,80.9993,82.2855,83.2315,83.2507,84.4458,85.4423,86.7189,87.1502,87.239,93.4815,98.7192,103.185,105.23,111.67,112.022,113.44,123.536,144.587,149.919,155.701,164.539,184.795,205.59
-10.0582,0.965778,0.397221,3,11,0,10.6077,0.735568,0.252753,0.416689,0.735568,0.252753,0.416689,2.6539,2.70841,75.0446,75.5095,76.241,77.5544,77.8035,78.3714,78.4003,80.5485,80.8756,83.3833,84.4312,85.2049,85.2205,86.2013,87.0219,88.0769,88.4343,88.508,93.7346,98.1907,102.035,103.809,109.439,109.749,110.998,119.966,138.978,143.841,149.131,157.243,175.931,195.212
-9.93021,0.860345,0.397221,3,7,0,11.416,0.675332,0.319702,0.391987,0.675332,0.319702,0.391987,2.95843,3.00227,69.3321,69.8931,70.7751,72.3547,72.6538,73.3347,73.3693,75.934,76.323,79.2909,80.5235,81.4306,81.449,82.5954,83.5516,84.777,85.1912,85.2764,91.2768,96.3192,100.623,102.596,108.811,109.151,110.521,120.279,140.652,145.817,151.42,159.984,179.623,199.793
