                Mean      MCSE    StdDev          5%         50%         95%     N_Eff   N_Eff/s     R_hat
lp__     -542.336000  0.030700  1.038960 -544.451000 -542.023000 -541.351000  1145.340  1.046060  1.001910
dL[51]      2.841000  0.000397  0.013471    2.818320    2.840960    2.863140  1150.880  1.051130  1.002650
dL[52]      2.843440  0.000397  0.013477    2.820760    2.843390    2.865600  1152.560  1.052660  1.002640
dL[53]      2.865120  0.000396  0.013528    2.842390    2.865080    2.887400  1167.750  1.066530  1.002590
dL[54]      2.945130  0.000392  0.013719    2.922070    2.945160    2.967780  1227.060  1.120700  1.002390
dL[55]      2.961300  0.000391  0.013758    2.938220    2.961320    2.984140  1239.750  1.132290  1.002350
dL[56]      2.979100  0.000390  0.013801    2.955890    2.979130    3.002010  1254.120  1.145420  1.002300
dL[57]      3.155720  0.000378  0.014238    3.131760    3.155690    3.179640  1420.700  1.297550  1.001860
dL[58]      3.162900  0.000377  0.014256    3.138940    3.162880    3.186850  1428.560  1.304730  1.001850
dL[59]      3.168280  0.000377  0.014269    3.144320    3.168260    3.192260  1434.220  1.309900  1.001830
dL[60]      3.170130  0.000377  0.014274    3.146160    3.170110    3.194110  1436.240  1.311750  1.001830
dL[61]      3.177020  0.000376  0.014292    3.153060    3.177020    3.201040  1443.890  1.318730  1.001810
dL[62]      3.177760  0.000376  0.014294    3.153800    3.177750    3.201780  1444.730  1.319500  1.001810
dL[63]      3.207460  0.000374  0.014370    3.183390    3.207390    3.231620  1478.160  1.350030  1.001740
dL[64]      3.225270  0.000372  0.014416    3.201140    3.225170    3.249490  1498.800  1.368880  1.001690
dL[65]      3.241440  0.000371  0.014458    3.217260    3.241320    3.265780  1518.060  1.386470  1.001660
dL[66]      3.260730  0.000370  0.014508    3.236560    3.260620    3.285120  1541.450  1.407840  1.001610
dL[67]      3.280540  0.000368  0.014561    3.256310    3.280410    3.304960  1566.590  1.430800  1.001560
dL[68]      3.288560  0.000367  0.014582    3.264310    3.288460    3.313010  1576.790  1.440110  1.001540
dL[69]      3.290150  0.000367  0.014586    3.265880    3.290040    3.314620  1578.680  1.441840  1.001540
dL[70]      3.304630  0.000366  0.014625    3.280260    3.304530    3.329120  1599.520  1.460880  1.001500
dL[71]      3.328230  0.000363  0.014688    3.303700    3.328100    3.352870  1634.230  1.492580  1.001450
dL[72]      3.354870  0.000361  0.014760    3.330190    3.354740    3.379550  1675.100  1.529910  1.001390
dL[73]      3.426180  0.000353  0.014957    3.401170    3.426040    3.451120  1792.870  1.637460  1.001220
dL[74]      3.438690  0.000352  0.014993    3.413670    3.438550    3.463690  1814.990  1.657660  1.001190
dL[75]      3.457560  0.000350  0.015046    3.432410    3.457430    3.482660  1848.880  1.688620  1.001150
dL[76]      3.467740  0.000349  0.015075    3.442580    3.467620    3.492960  1867.500  1.705620  1.001130
dL[77]      3.506190  0.000345  0.015186    3.480770    3.506000    3.531590  1941.000  1.772750  1.001040
dL[78]      3.523350  0.000343  0.015236    3.497840    3.523150    3.548860  1974.900  1.803710  1.001010
dL[79]      3.604180  0.000334  0.015477    3.578350    3.603940    3.630120  2148.450  1.962220  1.000830
dL[80]      3.622280  0.000332  0.015533    3.596430    3.622050    3.648290  2190.080  2.000240  1.000800
dL[81]      3.635590  0.000330  0.015574    3.609740    3.635410    3.661650  2224.420  2.031610  1.000770
dL[82]      3.639940  0.000329  0.015587    3.614030    3.639750    3.666010  2238.000  2.044010  1.000760
dL[83]      3.643200  0.000329  0.015597    3.617250    3.642980    3.669290  2247.830  2.052990  1.000750
dL[84]      3.644170  0.000329  0.015600    3.618200    3.643940    3.670260  2251.020  2.055910  1.000750
dL[85]      3.666080  0.000325  0.015669    3.640100    3.665890    3.692250  2320.960  2.119780  1.000710
dL[86]      3.684750  0.000322  0.015727    3.658770    3.684620    3.710990  2383.350  2.176760  1.000670
dL[87]      3.685290  0.000322  0.015729    3.659310    3.685160    3.711530  2384.850  2.178130  1.000670
dL[88]      3.690510  0.000321  0.015746    3.664530    3.690390    3.716790  2402.840  2.194560  1.000660
dL[89]      3.704670  0.000319  0.015791    3.678690    3.704540    3.731110  2452.320  2.239750  1.000630
dL[90]      3.713290  0.000317  0.015818    3.687210    3.713200    3.739830  2483.570  2.268300  1.000610
dL[91]      3.736620  0.000314  0.015893    3.710470    3.736570    3.763290  2569.460  2.346740  1.000570
dL[92]      3.760750  0.000309  0.015972    3.734420    3.760650    3.787610  2663.810  2.432910  1.000520
dL[93]      3.774560  0.000307  0.016018    3.748130    3.774450    3.801560  2719.160  2.483460  1.000500
dL[94]      3.814880  0.000300  0.016152    3.788180    3.814780    3.842260  2893.030  2.642260  1.000420
dL[95]      3.857120  0.000298  0.016296    3.830120    3.856990    3.884750  2989.340  2.730230  1.000350
dL[96]      3.862940  0.000298  0.016316    3.835870    3.862810    3.890620  3001.810  2.741610  1.000340
dL[97]      3.868280  0.000298  0.016334    3.841210    3.868150    3.896010  3013.300  2.752110  1.000330
dL[98]      3.885900  0.000297  0.016396    3.858780    3.885810    3.913750  3051.020  2.786560  1.000300
dL[99]      3.897260  0.000296  0.016435    3.870090    3.897190    3.925170  3075.290  2.808730  1.000280
dL[100]     3.901830  0.000296  0.016451    3.874580    3.901760    3.929770  3085.050  2.817630  1.000270
dL[101]     3.912830  0.000296  0.016490    3.885430    3.912760    3.940840  3108.480  2.839040  1.000260
dL[102]     3.980210  0.000293  0.016732    3.952450    3.980000    4.008650  3254.000  2.971940  1.000150
dL[103]     4.010250  0.000292  0.016842    3.982340    4.010080    4.038920  3319.320  3.031600  1.000100
dL[104]     4.014840  0.000292  0.016859    3.986880    4.014660    4.043510  3329.400  3.040810  1.000100
dL[105]     4.017320  0.000292  0.016869    3.989330    4.017130    4.046000  3335.000  3.045930  1.000090
dL[106]     4.041330  0.000291  0.016959    4.013190    4.041100    4.070210  3387.340  3.093720  1.000060
dL[107]     4.045860  0.000291  0.016976    4.017660    4.045650    4.074780  3397.190  3.102720  1.000050
dL[108]     4.048990  0.000291  0.016987    4.020770    4.048760    4.077940  3404.100  3.109030  1.000050
dL[109]     4.079390  0.000290  0.017103    4.050960    4.079160    4.108530  3480.600  3.178910  1.000000
dL[110]     4.113340  0.000288  0.017234    4.084570    4.113140    4.142730  3569.130  3.259760  0.999959
dL[111]     4.123010  0.000288  0.017272    4.094220    4.122810    4.152450  3600.850  3.288730  0.999947
dL[112]     4.125570  0.000288  0.017282    4.096760    4.125350    4.155030  3609.140  3.296310  0.999944
dL[113]     4.136630  0.000287  0.017325    4.107710    4.136390    4.166130  3645.740  3.329730  0.999929
dL[114]     4.143430  0.000287  0.017352    4.114440    4.143220    4.172970  3668.210  3.350250  0.999921
dL[115]     4.157140  0.000286  0.017406    4.128030    4.156930    4.186790  3713.760  3.391850  0.999903
dL[116]     4.171810  0.000285  0.017465    4.142550    4.171640    4.201590  3762.860  3.436700  0.999885
dL[117]     4.238900  0.000285  0.017738    4.209250    4.238790    4.269160  3881.440  3.545000  0.999808
dL[118]     4.269320  0.000286  0.017864    4.239500    4.269180    4.299620  3909.860  3.570960  0.999775
dL[119]     4.305010  0.000287  0.018015    4.274980    4.304800    4.335550  3941.750  3.600080  0.999738
dL[120]     4.328940  0.000288  0.018118    4.298710    4.328670    4.359690  3962.230  3.618790  0.999715
dL[121]     4.329770  0.000288  0.018121    4.299540    4.329510    4.360540  3963.010  3.619500  0.999714
dL[122]     4.348280  0.000289  0.018201    4.317890    4.348040    4.379260  3978.390  3.633550  0.999697
dL[123]     4.351340  0.000289  0.018215    4.320920    4.351090    4.382350  3980.980  3.635910  0.999694
dL[124]     4.380100  0.000290  0.018341    4.349400    4.379920    4.411340  4003.820  3.656770  0.999669
dL[125]     4.416320  0.000291  0.018501    4.385370    4.416080    4.447900  4031.210  3.681790  0.999638
dL[126]     4.429370  0.000292  0.018560    4.398280    4.429200    4.461070  4040.590  3.690350  0.999628
dL[127]     4.471820  0.000294  0.018753    4.440480    4.471610    4.503840  4069.690  3.716930  0.999596
dL[128]     4.478410  0.000294  0.018783    4.447040    4.478210    4.510480  4073.900  3.720770  0.999592
dL[129]     4.485370  0.000295  0.018815    4.453910    4.485190    4.517490  4078.400  3.724890  0.999587
dL[130]     4.486580  0.000295  0.018821    4.455120    4.486400    4.518710  4079.140  3.725560  0.999586
dL[131]     4.497010  0.000295  0.018869    4.465490    4.496840    4.529210  4085.690  3.731540  0.999579
dL[132]     4.497420  0.000295  0.018871    4.465900    4.497260    4.529620  4085.860  3.731700  0.999578
dL[133]     4.513450  0.000296  0.018946    4.481830    4.513280    4.545790  4095.730  3.740710  0.999568
dL[134]     4.531520  0.000297  0.019030    4.499750    4.531380    4.564010  4106.240  3.750310  0.999556
dL[135]     4.547660  0.000298  0.019107    4.515810    4.547540    4.580280  4115.240  3.758530  0.999546
dL[136]     4.552620  0.000298  0.019130    4.520750    4.552520    4.585280  4117.850  3.760920  0.999544
dL[137]     4.556020  0.000298  0.019146    4.524110    4.555920    4.588730  4119.730  3.762630  0.999542
dL[138]     4.581660  0.000300  0.019269    4.549450    4.581560    4.614600  4132.850  3.774620  0.999527
dL[139]     4.605700  0.000301  0.019385    4.573280    4.605600    4.638720  4144.400  3.785160  0.999515
dL[140]     4.616930  0.000302  0.019440    4.584390    4.616860    4.649980  4149.490  3.789820  0.999509
dL[141]     4.625690  0.000302  0.019482    4.593060    4.625590    4.658840  4153.290  3.793280  0.999505
dL[142]     4.672350  0.000305  0.019713    4.639430    4.672260    4.705900  4171.820  3.810210  0.999484
dL[143]     4.735370  0.000309  0.020032    4.701870    4.735360    4.769350  4191.650  3.828320  0.999462
dL[144]     4.737510  0.000310  0.020043    4.703990    4.737500    4.771490  4192.240  3.828860  0.999461
dL[145]     4.756420  0.000311  0.020140    4.722770    4.756420    4.790490  4197.050  3.833250  0.999455
dL[146]     4.766310  0.000312  0.020191    4.732550    4.766350    4.800420  4199.280  3.835290  0.999452
dL[147]     4.782520  0.000313  0.020275    4.748580    4.782570    4.816740  4202.660  3.838370  0.999448
dL[148]     4.782700  0.000313  0.020276    4.748760    4.782760    4.816920  4202.640  3.838360  0.999448
dL[149]     4.786810  0.000313  0.020297    4.752850    4.786870    4.821030  4203.170  3.838840  0.999447
dL[150]     4.790510  0.000313  0.020317    4.756500    4.790590    4.824750  4203.620  3.839250  0.999446
dL[151]     4.800720  0.000314  0.020370    4.766610    4.800830    4.834970  4204.780  3.840310  0.999444
dL[152]     4.811070  0.000315  0.020425    4.776870    4.811200    4.845400  4205.880  3.841310  0.999442
dL[153]     4.820360  0.000316  0.020474    4.786020    4.820430    4.854790  4206.800  3.842150  0.999440
dL[154]     4.858040  0.000319  0.020674    4.823350    4.858170    4.892880  4209.430  3.844560  0.999434
dL[155]     4.883480  0.000321  0.020811    4.848570    4.883560    4.918450  4210.400  3.845440  0.999430
dL[156]     4.893460  0.000322  0.020866    4.858470    4.893480    4.928480  4210.500  3.845530  0.999429
dL[157]     4.898620  0.000322  0.020894    4.863580    4.898660    4.933710  4210.530  3.845560  0.999429
dL[158]     4.904050  0.000322  0.020923    4.868940    4.904100    4.939160  4210.600  3.845630  0.999428
dL[159]     4.913070  0.000323  0.020973    4.877840    4.913140    4.948240  4210.580  3.845610  0.999427
dL[160]     4.948690  0.000326  0.021169    4.912970    4.948820    4.984180  4209.760  3.844860  0.999426
dL[161]     4.960340  0.000327  0.021233    4.924490    4.960470    4.995900  4209.260  3.844410  0.999426
dL[162]     4.985460  0.000330  0.021374    4.949460    4.985630    5.021320  4207.600  3.842890  0.999426
dL[163]     5.009750  0.000332  0.021511    4.973690    5.009910    5.045760  4205.530  3.840990  0.999426
dL[164]     5.009890  0.000332  0.021511    4.973830    5.010050    5.045900  4205.490  3.840960  0.999426
