# stan_version_major = 2
# stan_version_minor = 32
# stan_version_patch = 2
# model = SS_model
# start_datetime = 2023-07-24 10:35:17 UTC
# method = sample (Default)
#   sample
#     num_samples = 3500
#     num_warmup = 1500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = /tmp/tmp_w4uihzl/36zmzd50.json
# init = /tmp/tmp_w4uihzl/tnokppxg.json
# random
#   seed = 30913
# output
#   file = /home/undercover/teaching/internships/ia/2022-23/Code/output/LCDM/SS/LISA/SS-20230724113517.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.32.2
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,h,Om,theta.1,theta.2,dL.1,dL.2,dL.3,dL.4,dL.5,dL.6,dL.7,dL.8,dL.9,dL.10,dL.11,dL.12,dL.13,dL.14,dL.15
-9.78114,0.888194,0.492734,2,3,0,10.3294,0.716988,0.269876,0.716988,0.269876,0.982056,2.39455,11.3312,12.4708,12.5362,12.7609,15.9879,25.0715,25.1135,25.4543,25.913,35.2225,44.7697,54.7249,60.2022
-10.7427,0.766777,0.492734,1,3,0,10.9693,0.718336,0.284066,0.718336,0.284066,0.978101,2.37935,11.1813,12.3003,12.3646,12.5851,15.7516,24.6567,24.698,25.0318,25.4813,34.6012,43.9509,53.6981,59.0604
-9.8348,0.95507,0.492734,2,7,0,18.9351,0.702373,0.317148,0.702373,0.317148,0.995364,2.40865,11.15,12.2542,12.3175,12.535,15.6554,24.4143,24.4548,24.7829,25.2246,34.1816,43.3579,52.9203,58.1796
-9.63135,0.985484,0.492734,3,7,0,10.0269,0.70656,0.306402,0.70656,0.306402,0.991059,2.40227,11.1731,12.2832,12.3469,12.5656,15.704,24.5185,24.5593,24.8895,25.3342,34.352,43.5927,53.2233,58.5206
-9.77808,0.793045,0.492734,2,3,0,10.7414,0.704816,0.31296,0.704816,0.31296,0.992535,2.40337,11.1459,12.251,12.3144,12.5321,15.6558,24.4258,24.4664,24.7949,25.2372,34.2071,43.3974,52.9747,58.2425
-9.83143,1,0.492734,2,3,0,9.8666,0.700886,0.304575,0.700886,0.304575,0.999355,2.42308,11.2791,12.4004,12.4647,12.6856,15.8558,24.7605,24.8018,25.1354,25.5846,34.6955,44.0319,53.7625,59.1148
-12.3612,0.919074,0.492734,3,7,0,12.7284,0.690554,0.365999,0.690554,0.365999,1.00512,2.41446,10.9586,12.0292,12.0906,12.3014,15.3225,23.7838,23.8229,24.1395,24.5658,33.2032,42.0451,51.2541,56.3175
-12.977,0.924832,0.492734,2,3,0,13.0545,0.691769,0.373603,0.691769,0.373603,1.00224,2.4049,10.8842,11.9456,12.0064,12.2154,15.2096,23.5933,23.632,23.9456,24.3679,32.924,41.6817,50.8022,55.8169
-11.1998,0.832185,0.492734,2,3,0,13.4428,0.692717,0.343181,0.692717,0.343181,1.00535,2.42315,11.0962,12.1868,12.2494,12.4641,15.5437,24.1771,24.2171,24.5402,24.9754,33.7953,42.8272,52.2362,57.4103
-12.2815,0.962588,0.492734,1,3,0,12.7736,0.688993,0.361852,0.688993,0.361852,1.00801,2.42286,11.0141,12.0913,12.153,12.3651,15.4051,23.9207,23.96,24.2787,24.7077,33.4017,42.3021,51.5723,56.6695
-11.6424,0.829446,0.492734,3,7,0,14.0979,0.699244,0.348656,0.699244,0.348656,0.995158,2.39664,10.9508,12.0256,12.0872,12.2988,15.333,23.8372,23.8766,24.1949,24.6234,33.3097,42.2038,51.4689,56.5636
-12.0698,0.930206,0.492734,2,3,0,12.643,0.70203,0.346791,0.70203,0.346791,0.991483,2.38845,10.9215,11.9939,12.0554,12.2666,15.2943,23.7812,23.8204,24.1381,24.5658,33.2349,42.1118,51.359,56.444
-10.1828,0.809666,0.492734,2,7,0,14.7186,0.716855,0.25308,0.716855,0.25308,0.984768,2.40795,11.4935,12.6567,12.7235,12.9529,16.2495,25.5402,25.5833,25.932,26.4015,35.9323,45.7107,55.9098,61.5223
-9.67235,0.996638,0.492734,3,9,0,10.9038,0.705916,0.308632,0.705916,0.308632,0.99163,2.40281,11.1646,12.273,12.3366,12.555,15.6885,24.4884,24.5291,24.8588,25.3026,34.3046,43.5286,53.1416,58.4291
-10.1983,0.845521,0.492734,1,1,0,10.2138,0.707122,0.314901,0.707122,0.314901,0.989011,2.39411,11.0935,12.1928,12.2559,12.4724,15.5794,24.3016,24.3419,24.6686,25.1085,34.0287,43.1678,52.6916,57.9298
-9.98329,0.96229,0.492734,2,3,0,10.6156,0.699216,0.313565,0.699216,0.313565,1.00039,2.42217,11.2301,12.3434,12.4072,12.6265,15.7732,24.6073,24.6482,24.9791,25.4247,34.4599,43.7171,53.3641,58.6702
-10.1787,0.810143,0.492734,2,3,0,11.0413,0.708406,0.311248,0.708406,0.311248,0.987758,2.39244,11.1036,12.2051,12.2683,12.4853,15.5989,24.3415,24.382,24.7095,25.1504,34.0929,43.2555,52.8041,58.0562
-9.48222,0.981579,0.492734,1,3,0,10.1034,0.70429,0.300043,0.70429,0.300043,0.995204,2.41474,11.2634,12.3847,12.449,12.6699,15.8408,24.7498,24.791,25.1249,25.5744,34.6914,44.0349,53.7735,59.1304
-9.84451,0.892678,0.492734,1,3,0,9.98849,0.707911,0.307508,0.707911,0.307508,0.989003,2.39687,11.1425,12.2491,12.3126,12.5307,15.6593,24.4457,24.4863,24.8155,25.2588,34.2474,43.458,53.0572,58.3371
-9.85224,0.975282,0.492734,2,7,0,10.6058,0.714906,0.260389,0.714906,0.260389,0.986346,2.40883,11.4538,12.6098,12.6762,12.9041,16.179,25.4034,25.4462,25.7923,26.2583,35.717,45.4197,55.5385,61.1063
-11.686,0.550473,0.492734,2,3,0,13.6319,0.716385,0.238652,0.716385,0.238652,0.987611,2.4209,11.6462,12.8317,12.8997,13.1336,16.496,25.9831,26.027,26.3833,26.863,36.6041,46.6024,57.0335,62.7744
-11.9241,0.898946,0.492734,1,3,0,14.3492,0.728391,0.238749,0.728391,0.238749,0.971318,2.38092,11.4532,12.619,12.686,12.9159,16.2225,25.5519,25.5951,25.9455,26.4172,35.9963,45.8284,56.086,61.7315
-11.2281,1,0.492734,2,3,0,12.0671,0.725628,0.246134,0.725628,0.246134,0.973904,2.38422,11.4226,12.5819,12.6484,12.877,16.1635,25.4307,25.4736,25.8215,26.29,35.8006,45.5603,55.7411,61.3438
-11.3976,0.963422,0.492734,1,1,0,11.4773,0.726332,0.246668,0.726332,0.246668,0.972879,2.38149,11.4063,12.5636,12.6301,12.8583,16.1393,25.3905,25.4334,25.7807,26.2483,35.7423,45.4848,55.6475,61.2403
-9.74661,1,0.492734,2,3,0,11.5794,0.715345,0.262697,0.715345,0.262697,0.985391,2.40557,11.4247,12.5768,12.6429,12.8701,16.1334,25.3239,25.3665,25.7113,26.1756,35.5983,45.2634,55.3426,60.8886
-9.74496,0.962222,0.492734,2,3,0,9.89351,0.716661,0.270581,0.716661,0.270581,0.982398,2.39511,11.3298,12.469,12.5344,12.7589,15.9847,25.0641,25.1062,25.4467,25.9052,35.2101,44.7524,54.7024,60.1769
-10.3621,0.937857,0.492734,2,7,0,11.2846,0.718142,0.249601,0.718142,0.249601,0.98353,2.40635,11.5072,12.6734,12.7403,12.9703,16.2759,25.5946,25.6377,25.9875,26.4585,36.0199,45.8308,56.0642,61.6958
-11.7387,0.579567,0.492734,2,3,0,12.4023,0.724473,0.268249,0.724473,0.268249,0.972151,2.37104,11.2291,12.3591,12.424,12.6467,15.8468,24.8556,24.8973,25.2352,25.6902,34.9238,44.3935,54.2682,59.7014
-12.9781,0.956676,0.492734,4,15,0,13.0466,0.700524,0.357791,0.700524,0.357791,0.992009,2.38582,10.8626,11.9261,11.9871,12.1965,15.1981,23.6079,23.6467,23.9615,24.3852,32.9722,41.7636,50.9207,55.9559
-9.41094,1,0.492734,3,11,0,12.4838,0.711803,0.276247,0.711803,0.276247,0.98825,2.40712,11.3547,12.4942,12.5596,12.7841,16.0096,25.0849,25.127,25.4673,25.9255,35.2234,44.7573,54.6976,60.1665
-10.1887,0.909081,0.492734,3,7,0,11.1897,0.715967,0.253717,0.715967,0.253717,0.985892,2.41044,11.5015,12.6653,12.7321,12.9615,16.2595,25.5537,25.5967,25.9455,26.4152,35.9491,45.7306,55.9328,61.5469
-9.55696,0.883481,0.492734,3,7,0,10.7425,0.703364,0.30067,0.703364,0.30067,0.99642,2.41745,11.2728,12.3948,12.4592,12.6803,15.8531,24.7672,24.8084,25.1425,25.5922,34.7142,44.0627,53.8064,59.1661
-9.69301,0.840095,0.492734,2,3,0,10.4836,0.702108,0.301868,0.702108,0.301868,0.998021,2.42088,11.2827,12.4052,12.4696,12.6908,15.865,24.7825,24.8237,25.1579,25.6078,34.7328,44.0841,53.8305,59.1917
-10.4241,0.680931,0.492734,2,5,0,11.5899,0.71494,0.293378,0.71494,0.293378,0.981363,2.3837,11.1527,12.2654,12.3292,12.5485,15.6959,24.5421,24.583,24.9146,25.361,34.4166,43.6985,53.3737,58.696
-10.1776,0.982742,0.492734,2,5,0,10.7352,0.716183,0.284965,0.716183,0.284965,0.980907,2.38583,11.207,12.3282,12.3925,12.6135,15.7862,24.7081,24.7495,25.0839,25.5343,34.671,44.0378,53.8026,59.1746
-10.0839,0.981571,0.492734,2,7,0,11.0283,0.699075,0.308363,0.699075,0.308363,1.00137,2.42652,11.2761,12.3957,12.4599,12.6805,15.8457,24.7344,24.7755,25.1085,25.5569,34.6499,43.9672,53.6775,59.0185
-10.1469,0.99855,0.492734,1,1,0,10.2407,0.698552,0.310282,0.698552,0.310282,1.00184,2.42691,11.2683,12.3865,12.4506,12.6709,15.8318,24.7076,24.7486,25.0811,25.5288,34.6078,43.9105,53.6053,58.9377
-11.141,0.982635,0.492734,2,7,0,13.1625,0.725234,0.248788,0.725234,0.248788,0.974034,2.38345,11.4026,12.5586,12.625,12.8529,16.1297,25.3676,25.4104,25.7572,26.2241,35.7032,45.4297,55.5754,61.1587
-10.1957,0.948016,0.492734,3,11,0,11.6376,0.705574,0.318593,0.705574,0.318593,0.990634,2.39666,11.0876,12.1851,12.2481,12.4643,15.5657,24.2707,24.311,24.6371,25.0761,33.9774,43.0966,52.5991,57.8255
-11.1791,0.748817,0.492734,1,1,0,11.3137,0.705852,0.329239,0.705852,0.329239,0.988677,2.38801,10.9979,12.0831,12.1453,12.359,15.4246,24.0246,24.0644,24.3864,24.82,33.6102,42.6138,51.9947,57.1539
-11.1791,0.754659,0.492734,1,3,0,12.8823,0.705852,0.329239,0.705852,0.329239,0.988677,2.38801,10.9979,12.0831,12.1453,12.359,15.4246,24.0246,24.0644,24.3864,24.82,33.6102,42.6138,51.9947,57.1539
-10.3076,1,0.492734,2,3,0,11.0171,0.701453,0.290188,0.701453,0.290188,1.00071,2.43195,11.3954,12.5335,12.5988,12.8231,16.0428,25.094,25.1359,25.4751,25.932,35.1987,44.6977,54.5997,60.0468
-10.724,0.980421,0.492734,2,7,0,14.9231,0.694616,0.329033,0.694616,0.329033,1.0047,2.42679,11.1774,12.2804,12.3436,12.5609,15.6767,24.4178,24.4582,24.7855,25.2262,34.1607,43.312,52.847,58.0909
-11.3776,0.937266,0.492734,4,15,0,11.952,0.691553,0.337353,0.691553,0.337353,1.00791,2.43146,11.1605,12.2592,12.3222,12.5386,15.6416,24.343,24.3833,24.709,25.1476,34.0389,43.1447,52.6313,57.8482
-9.99723,0.634692,0.492734,2,7,0,13.9062,0.700713,0.299869,0.700713,0.299869,1.00031,2.4272,11.3224,12.4496,12.5143,12.7364,15.9241,24.8804,24.9218,25.2574,25.7093,34.8748,44.2681,54.0585,59.444
-9.86583,0.96671,0.492734,2,3,0,10.3383,0.701929,0.318183,0.701929,0.318183,0.99584,2.40941,11.1486,12.2522,12.3155,12.5329,15.6518,24.4061,24.4466,24.7745,25.216,34.1678,43.3388,52.8953,58.1515
-11.9415,0.291715,0.492734,2,3,0,16.6128,0.705382,0.261306,0.705382,0.261306,0.999522,2.44063,11.5996,12.7699,12.8371,13.0678,16.383,25.7206,25.7638,26.1142,26.5859,36.1601,45.981,56.2229,61.8585
-10.1085,0.986257,0.492734,2,7,0,12.8203,0.714484,0.256608,0.714484,0.256608,0.987501,2.41319,11.4971,12.6592,12.7259,12.955,16.2476,25.5245,25.5675,25.9156,26.3843,35.899,45.6599,55.8401,61.442
-9.96827,0.990299,0.492734,2,3,0,10.2573,0.718624,0.261186,0.718624,0.261186,0.981123,2.39576,11.387,12.5359,12.6018,12.8284,16.083,25.25,25.2924,25.6364,26.0995,35.4989,45.1404,55.1954,60.7281
-10.0842,0.97364,0.492734,1,1,0,10.095,0.719492,0.262121,0.719492,0.262121,0.979799,2.39215,11.3644,12.5106,12.5764,12.8024,16.0493,25.1938,25.2361,25.5792,26.0412,35.4171,45.0343,55.0637,60.5823
-10.6126,0.971642,0.492734,4,15,0,11.641,0.695388,0.322279,0.695388,0.322279,1.00459,2.42905,11.2197,12.3291,12.3927,12.6112,15.7458,24.5421,24.5828,24.9123,25.3558,34.3492,43.5621,53.1618,58.4415
-10.2567,0.905963,0.492734,2,7,0,11.7442,0.709126,0.31026,0.709126,0.31026,0.986902,2.39074,11.1005,12.202,12.2652,12.4822,15.596,24.3397,24.3801,24.7077,25.1487,34.0926,43.2568,52.8072,58.0603
-9.51918,0.72409,0.492734,2,3,0,12.1927,0.711694,0.289046,0.711694,0.289046,0.986485,2.39781,11.2415,12.3646,12.4291,12.6504,15.828,24.7613,24.8027,25.1376,25.5884,34.7351,44.1111,53.8851,59.2619
-10.0722,0.925058,0.492734,2,3,0,10.1876,0.705059,0.27967,0.705059,0.27967,0.997183,2.42752,11.4318,12.5776,12.6434,12.8692,16.1122,25.2349,25.2771,25.6192,26.0797,35.4245,45.0056,54.9947,60.4903
-10.1341,1,0.492734,2,7,0,10.3979,0.706863,0.31466,0.706863,0.31466,0.98941,2.39517,11.0996,12.1996,12.2627,12.4794,15.5882,24.316,24.3564,24.6833,25.1235,34.0495,43.1946,52.7246,57.9663
-10.2146,0.993015,0.492734,3,7,0,10.5818,0.706556,0.316537,0.706556,0.316537,0.989561,2.39483,11.089,12.1873,12.2503,12.4667,15.5706,24.2837,24.324,24.6504,25.0898,34,43.1287,52.6414,57.8735
-10.7607,0.971978,0.492734,4,15,0,10.8842,0.72119,0.271004,0.72119,0.271004,0.976167,2.37975,11.2548,12.3863,12.4512,12.6742,15.878,24.8955,24.9373,25.2755,25.7309,34.9721,44.449,54.3308,59.7677
-13.5579,0.899221,0.492734,2,3,0,14.5246,0.729025,0.215628,0.729025,0.215628,0.973971,2.3972,11.6873,12.889,12.9581,13.1952,16.6085,26.2595,26.3043,26.6671,27.1556,37.0815,47.2772,57.9192,63.7777
-14.3865,0.963852,0.492734,2,3,0,14.8098,0.736056,0.223981,0.736056,0.223981,0.96341,2.36767,11.486,12.6626,12.7302,12.9623,16.3023,25.7385,25.7823,26.1368,26.6143,36.3131,46.2726,56.6663,62.3875
-14.3239,1,0.492734,2,3,0,14.6531,0.735815,0.221935,0.735815,0.221935,0.964033,2.37007,11.5115,12.6917,12.7595,12.9924,16.3433,25.8121,25.8561,26.2119,26.691,36.4248,46.421,56.8533,62.596
-13.9311,0.744436,0.492734,2,3,0,15.6065,0.726892,0.213578,0.726892,0.213578,0.977143,2.4059,11.7444,12.9531,13.0225,13.261,16.6948,26.4054,26.4505,26.8155,27.3071,37.2961,47.5572,58.2681,64.1647
-10.2529,1,0.492734,2,3,0,14.2674,0.720617,0.257618,0.720617,0.257618,0.978945,2.39187,11.3896,12.5403,12.6063,12.8332,16.0936,25.279,25.3216,25.6662,26.1303,35.5506,45.2144,55.2932,60.8392
-11.142,0.75877,0.492734,2,3,0,11.4713,0.717018,0.242015,0.717018,0.242015,0.986225,2.4161,11.6015,12.7808,12.8485,13.0811,16.4253,25.8585,25.9022,26.2564,26.7333,36.4169,46.3553,56.7231,62.4291
-10.457,0.9369,0.492734,4,15,0,13.3703,0.721406,0.250599,0.721406,0.250599,0.978929,2.39469,11.4453,12.6048,12.6713,12.9,16.1864,25.45,25.4929,25.8406,26.3088,35.8133,45.5654,55.7374,61.3351
-10.4088,1,0.492734,2,3,0,10.4743,0.72093,0.250587,0.72093,0.250587,0.979578,2.39628,11.453,12.6132,12.6798,12.9086,16.1973,25.4672,25.5101,25.8581,26.3266,35.8375,45.5962,55.7751,61.3766
-9.47418,0.995145,0.492734,3,11,0,10.4457,0.704484,0.301513,0.704484,0.301513,0.994709,2.41298,11.2477,12.3668,12.4311,12.6516,15.8164,24.7075,24.7486,25.0818,25.5303,34.6285,43.9523,53.6703,59.0158
-11.467,0.86047,0.492734,2,5,0,12.6057,0.694545,0.352155,0.694545,0.352155,1.00138,2.41035,10.9984,12.0768,12.1386,12.351,15.3951,23.9261,23.9655,24.2848,24.7147,33.4272,42.3477,51.6399,56.7495
-12.3758,0.808356,0.492734,1,1,0,12.411,0.694622,0.363776,0.694622,0.363776,0.99956,2.40187,10.9107,11.9772,12.0384,12.2484,15.2581,23.6885,23.7275,24.0429,24.4676,33.0741,41.8846,51.061,56.1066
-13.3616,0.948569,0.492734,2,3,0,13.9574,0.685451,0.344,0.685451,0.344,1.01588,2.44824,11.2074,12.3087,12.3719,12.5887,15.6984,24.4159,24.4562,24.7825,25.2218,34.1273,43.2467,52.7468,57.971
-11.8985,1,0.492734,4,15,0,13.2377,0.694644,0.358176,0.694644,0.358176,1.00035,2.40574,10.9517,12.0238,12.0853,12.2964,15.3223,23.7999,23.8391,24.1564,24.5835,33.2398,42.1019,51.3328,56.4084
-11.396,0.995074,0.492734,3,7,0,11.886,0.691716,0.345136,0.691716,0.345136,1.00651,2.42525,11.0971,12.1872,12.2497,12.4644,15.5424,24.1707,24.2106,24.5335,24.9684,33.7824,42.808,52.2102,57.3805
-10.1898,0.968975,0.492734,2,7,0,13.2668,0.697777,0.317349,0.697777,0.317349,1.00189,2.42436,11.2218,12.333,12.3967,12.6156,15.7559,24.5705,24.6113,24.9414,25.386,34.3998,43.6344,53.2575,58.5502
-10.1601,0.783439,0.492734,2,3,0,11.2313,0.698165,0.313665,0.698165,0.313665,1.00188,2.42574,11.2462,12.361,12.425,12.6446,15.7956,24.642,24.683,25.0144,25.4605,34.5083,43.7783,53.4387,58.7521
-10.6901,0.992705,0.492734,4,15,0,10.8721,0.698383,0.337569,0.698383,0.337569,0.998017,2.40752,11.0497,12.1374,12.1998,12.414,15.486,24.1003,24.1401,24.4627,24.8969,33.6991,42.7136,52.1051,57.2698
-10.6558,1,0.492734,2,3,0,10.8103,0.69591,0.335925,0.69591,0.335925,1.00181,2.41727,11.1018,12.1952,12.2579,12.4733,15.5613,24.2215,24.2615,24.5857,25.0223,33.8718,42.9351,52.3775,57.5703
-10.8976,0.82119,0.492734,2,3,0,11.9009,0.697936,0.341294,0.697936,0.341294,0.998106,2.40638,11.0278,12.1122,12.1744,12.388,15.4503,24.0362,24.0759,24.3974,24.8301,33.6021,42.5851,51.9434,57.0897
-11.6155,0.914669,0.492734,2,3,0,11.8689,0.692099,0.321768,0.692099,0.321768,1.00944,2.44097,11.2773,12.3925,12.4564,12.6761,15.8272,24.6704,24.7113,25.0425,25.4884,34.5298,43.792,53.4432,58.7512
-10.9846,0.952175,0.492734,2,3,0,12.2099,0.695282,0.343472,0.695282,0.343472,1.00159,2.41401,11.053,12.1393,12.2016,12.4155,15.4828,24.0818,24.1215,24.4434,24.8768,33.6614,42.6571,52.0284,57.1818
-11.8774,0.976648,0.492734,1,3,0,12.3498,0.6908,0.356994,0.6908,0.356994,1.00609,2.41997,11.0215,12.1007,12.1626,12.3751,15.4214,23.9564,23.9958,24.3153,24.7453,33.4605,42.3832,51.6771,56.7875
-12.0369,0.766938,0.492734,1,3,0,13.2447,0.690215,0.328256,0.690215,0.328256,1.01122,2.44284,11.255,12.3659,12.4296,12.6484,15.7866,24.5909,24.6316,24.9613,25.4052,34.4045,43.6224,53.2268,58.5089
-12.0899,0.743692,0.492734,2,3,0,13.2933,0.696422,0.35815,0.696422,0.35815,0.997799,2.39962,10.9239,11.9933,12.0546,12.2652,15.2835,23.7397,23.7788,24.0952,24.5213,33.1557,41.9955,51.203,56.2659
-10.699,0.98502,0.492734,4,15,0,12.0297,0.721435,0.244593,0.721435,0.244593,0.979797,2.39928,11.5044,12.6727,12.7398,12.9702,16.2825,25.6237,25.667,26.0177,26.4899,36.0776,45.9167,56.1806,61.8291
-10.5633,1,0.492734,1,1,0,10.6955,0.721503,0.247609,0.721503,0.247609,0.979249,2.3967,11.4733,12.637,12.7038,12.9332,16.2321,25.533,25.5761,25.9253,26.3954,35.9399,45.7338,55.9501,61.5722
-11.8053,0.929671,0.492734,2,3,0,12.1462,0.727406,0.235018,0.727406,0.235018,0.973194,2.38707,11.5068,12.6799,12.7473,12.9787,16.3066,25.6993,25.7429,26.0956,26.5706,36.2171,46.1195,56.4512,62.1376
-12.3074,0.993782,0.492734,3,7,0,12.5509,0.72857,0.228555,0.72857,0.228555,0.972615,2.38836,11.5556,12.7369,12.8047,13.0378,16.3904,25.858,25.9019,26.2576,26.7365,36.4644,46.4523,56.8745,62.6112
-9.99576,0.836612,0.492734,3,15,0,15.6874,0.699378,0.309899,0.699378,0.309899,1.00071,2.42433,11.2582,12.3755,12.4396,12.6598,15.8182,24.6874,24.7284,25.0607,25.5081,34.5805,43.8765,53.5643,58.8929
-10.2814,0.998118,0.492734,1,3,0,10.7223,0.697315,0.325228,0.697315,0.325228,1.00138,2.42017,11.1648,12.2677,12.331,12.5482,15.6644,24.4079,24.4484,24.7758,25.2167,34.155,43.3109,52.8511,58.0979
-9.56129,0.957088,0.492734,2,7,0,11.021,0.707965,0.301542,0.707965,0.301542,0.989813,2.40109,11.1921,12.3057,12.3696,12.5891,15.7382,24.5853,24.6262,24.9577,25.4041,34.4571,43.7348,53.4046,58.7236
-11.8617,0.431562,0.492734,2,3,0,12.735,0.701915,0.27268,0.701915,0.27268,1.00272,2.44379,11.548,12.7083,12.7749,13.0036,16.2886,25.5338,25.5766,25.9234,26.3902,35.8639,45.5788,55.7084,61.2817
-9.44849,0.930681,0.492734,2,3,0,12.2971,0.710469,0.2911,0.710469,0.2911,0.987878,2.4004,11.2428,12.3653,12.4297,12.6509,15.8264,24.7528,24.7941,25.1287,25.5792,34.7179,44.0853,53.8501,59.2217
-9.38286,0.999523,0.492734,2,7,0,9.46997,0.706823,0.290059,0.706823,0.290059,0.99313,2.41357,11.31,12.4396,12.5044,12.727,15.9227,24.9065,24.9481,25.2849,25.7383,34.9361,44.3645,54.1928,59.5995
-9.53788,0.992433,0.492734,2,5,0,9.95133,0.714526,0.273866,0.714526,0.273866,0.98484,2.39976,11.3333,12.4715,12.5368,12.7612,15.9836,25.0518,25.0938,25.4339,25.8918,35.1835,44.7117,54.6463,60.1122
-9.57834,0.981084,0.492734,2,3,0,9.69378,0.715032,0.270907,0.715032,0.270907,0.984587,2.40031,11.3526,12.4939,12.5594,12.7844,16.0162,25.1125,25.1546,25.4958,25.9552,35.2772,44.837,54.8051,60.2896
-9.54337,0.903362,0.492734,2,7,0,10.402,0.705607,0.305596,0.705607,0.305596,0.992517,2.40611,11.195,12.3075,12.3714,12.5905,15.736,24.5706,24.6115,24.9425,25.3882,34.427,43.6893,53.3426,58.6523
-10.486,0.758452,0.492734,2,3,0,10.9229,0.698942,0.29925,0.698942,0.29925,1.00294,2.43382,11.3565,12.4873,12.5522,12.775,15.973,24.9585,25.0001,25.3368,25.7902,34.9859,44.4102,54.2331,59.6364
-11.3673,0.755749,0.492734,1,1,0,11.5436,0.696991,0.296656,0.696991,0.296656,1.00614,2.4426,11.411,12.5482,12.6134,12.8375,16.0539,25.0924,25.1342,25.473,25.929,35.18,44.6615,54.5443,59.9807
-12.1957,0.823618,0.492734,2,5,0,12.9575,0.718031,0.299421,0.718031,0.299421,0.976249,2.36899,11.0531,12.1537,12.2168,12.4337,15.5461,24.2909,24.3314,24.6591,25.1003,34.0497,43.2215,52.7812,58.0397
