# stan_version_major = 2
# stan_version_minor = 32
# stan_version_patch = 2
# model = SnIa_model
# start_datetime = 2023-07-24 10:28:05 UTC
# method = sample (Default)
#   sample
#     num_samples = 2500
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = /tmp/tmpkinjnhmz/iqxe1fbv.json
# init = /tmp/tmpkinjnhmz/_tnyecvh.json
# random
#   seed = 33388
# output
#   file = /home/undercover/teaching/internships/ia/2022-23/Code/output/LCDM/SnIa/SnIa-20230724112805.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.32.2
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Om,Delta,dLhat,A,B,C
# Adaptation terminated
# Step size = 0.895752
# Diagonal elements of inverse mass matrix:
# 0.00446886
-28.1199,0.678606,0.895752,1,3,0,28.517,0.307846,23.7154,2.76771,3.26459e+07,1.37094e+06,57571.6
-26.845,1,0.895752,2,7,0,27.8255,0.273518,23.6559,2.84451,3.2606e+07,1.3701e+06,57571.6
-26.6052,1,0.895752,1,1,0,26.792,0.27773,23.6635,2.83464,3.2611e+07,1.37021e+06,57571.6
-26.5347,0.937291,0.895752,2,3,0,27.1089,0.289301,23.6838,2.80819,3.26245e+07,1.37049e+06,57571.6
-26.5911,0.986789,0.895752,1,1,0,26.598,0.290909,23.6866,2.80459,3.26264e+07,1.37053e+06,57571.6
-26.9201,0.87052,0.895752,1,3,0,27.4801,0.272508,23.6541,2.8469,3.26048e+07,1.37008e+06,57571.6
-28.5874,0.844673,0.895752,2,7,0,28.5886,0.311007,23.7206,2.76103,3.26495e+07,1.37101e+06,57571.6
-30.5721,0.874187,0.895752,2,3,0,30.7369,0.321695,23.7381,2.7389,3.26617e+07,1.37127e+06,57571.6
-26.559,0.937733,0.895752,2,3,0,31.0587,0.29005,23.6851,2.80651,3.26254e+07,1.37051e+06,57571.6
-27.1994,0.804765,0.895752,1,3,0,27.842,0.269343,23.6484,2.85443,3.26011e+07,1.37e+06,57571.6
-26.4893,0.995029,0.895752,1,3,0,27.1275,0.281475,23.6701,2.82598,3.26154e+07,1.3703e+06,57571.6
-26.4989,0.992604,0.895752,2,3,0,26.5581,0.281005,23.6693,2.82706,3.26148e+07,1.37029e+06,57571.6
-27.8873,0.681595,0.895752,1,3,0,28.6076,0.306113,23.7125,2.7714,3.26439e+07,1.3709e+06,57571.6
-28.1813,0.932311,0.895752,1,1,0,28.4502,0.308284,23.7161,2.76678,3.26464e+07,1.37095e+06,57571.6
-32.5717,0.350631,0.895752,1,1,0,32.572,0.330164,23.7517,2.72183,3.26712e+07,1.37147e+06,57571.6
-27.6709,1,0.895752,2,7,0,31.4423,0.304374,23.7096,2.77512,3.26419e+07,1.37086e+06,57571.6
-28.6216,0.797223,0.895752,1,1,0,28.7351,0.311224,23.721,2.76057,3.26498e+07,1.37102e+06,57571.6
-28.8021,0.95783,0.895752,1,1,0,29.2703,0.312345,23.7228,2.75822,3.26511e+07,1.37105e+06,57571.6
-28.4458,1,0.895752,1,1,0,29.1035,0.310088,23.7191,2.76297,3.26485e+07,1.37099e+06,57571.6
-26.4925,0.98623,0.895752,1,3,0,28.3225,0.287612,23.6809,2.81199,3.26225e+07,1.37045e+06,57571.6
-26.9984,0.90289,0.895752,1,3,0,27.0454,0.297655,23.6982,2.78967,3.26342e+07,1.37069e+06,57571.6
-26.8389,0.85903,0.895752,2,7,0,28.0417,0.273605,23.6561,2.84431,3.26061e+07,1.3701e+06,57571.6
-27.4889,0.837375,0.895752,2,3,0,28.4725,0.266667,23.6435,2.86086,3.25979e+07,1.36993e+06,57571.6
-27.722,0.948525,0.895752,1,1,0,27.9015,0.264786,23.64,2.86542,3.25957e+07,1.36988e+06,57571.6
-26.6878,1,0.895752,2,3,0,27.4806,0.292993,23.6902,2.79995,3.26288e+07,1.37058e+06,57571.6
-26.6215,1,0.895752,1,1,0,26.6956,0.291628,23.6879,2.80298,3.26272e+07,1.37055e+06,57571.6
-26.803,0.901927,0.895752,1,3,0,27.3468,0.274129,23.657,2.84307,3.26067e+07,1.37012e+06,57571.6
-26.5408,0.999899,0.895752,2,7,0,26.7426,0.289501,23.6842,2.80774,3.26248e+07,1.37049e+06,57571.6
-26.5408,0.722947,0.895752,1,3,0,27.9185,0.289501,23.6842,2.80774,3.26248e+07,1.37049e+06,57571.6
-26.5035,0.989731,0.895752,2,3,0,26.6351,0.288128,23.6818,2.81083,3.26232e+07,1.37046e+06,57571.6
-26.4614,0.99901,0.895752,1,3,0,26.5098,0.284203,23.6749,2.81973,3.26186e+07,1.37036e+06,57571.6
-26.4849,0.838745,0.895752,2,3,0,27.6311,0.281713,23.6706,2.82543,3.26157e+07,1.3703e+06,57571.6
-26.5447,0.993713,0.895752,2,7,0,26.5455,0.289623,23.6844,2.80747,3.26249e+07,1.3705e+06,57571.6
-26.4987,0.906132,0.895752,2,3,0,27.2359,0.281013,23.6693,2.82704,3.26148e+07,1.37029e+06,57571.6
-26.4937,0.987897,0.895752,2,7,0,26.5831,0.287671,23.681,2.81186,3.26226e+07,1.37045e+06,57571.6
-26.4977,0.989586,0.895752,1,3,0,26.5826,0.281059,23.6694,2.82693,3.26149e+07,1.37029e+06,57571.6
-26.8598,0.960758,0.895752,2,3,0,26.8668,0.295807,23.6951,2.79373,3.26321e+07,1.37065e+06,57571.6
-26.5149,0.97934,0.895752,2,3,0,27.0272,0.288594,23.6826,2.80978,3.26237e+07,1.37047e+06,57571.6
-27.2884,0.857171,0.895752,1,3,0,27.3537,0.300879,23.7037,2.78265,3.26379e+07,1.37077e+06,57571.6
-26.5626,0.998568,0.895752,1,3,0,27.1445,0.290152,23.6853,2.80628,3.26255e+07,1.37051e+06,57571.6
-26.4618,0.99913,0.895752,1,3,0,26.5613,0.284881,23.6761,2.81818,3.26194e+07,1.37038e+06,57571.6
-26.793,0.924712,0.895752,1,3,0,26.8768,0.294804,23.6933,2.79594,3.26309e+07,1.37062e+06,57571.6
-27.0801,0.978078,0.895752,2,3,0,27.1076,0.298635,23.6999,2.78753,3.26353e+07,1.37072e+06,57571.6
-26.6875,0.940952,0.895752,2,3,0,27.6385,0.292987,23.6902,2.79996,3.26288e+07,1.37058e+06,57571.6
-26.8826,0.954889,0.895752,1,1,0,26.9013,0.296131,23.6956,2.79302,3.26324e+07,1.37066e+06,57571.6
-26.4706,0.983135,0.895752,1,3,0,26.9933,0.282725,23.6723,2.82311,3.26168e+07,1.37033e+06,57571.6
-26.4692,1,0.895752,1,1,0,26.4718,0.282858,23.6726,2.8228,3.2617e+07,1.37033e+06,57571.6
-26.5017,0.856032,0.895752,2,3,0,27.518,0.288047,23.6817,2.81101,3.26231e+07,1.37046e+06,57571.6
-26.5075,0.998627,0.895752,1,1,0,26.5156,0.288299,23.6821,2.81044,3.26234e+07,1.37046e+06,57571.6
-26.5315,0.977035,0.895752,2,7,0,26.6673,0.279748,23.6671,2.82996,3.26133e+07,1.37025e+06,57571.6
-26.6922,0.963387,0.895752,1,1,0,26.6923,0.275952,23.6603,2.83879,3.26089e+07,1.37016e+06,57571.6
-27.3495,0.771956,0.895752,1,3,0,28.3702,0.301484,23.7047,2.78134,3.26386e+07,1.37079e+06,57571.6
-27.0315,0.725337,0.895752,2,3,0,30.3886,0.271152,23.6517,2.85012,3.26032e+07,1.37004e+06,57571.6
-26.5714,0.998923,0.895752,1,3,0,26.9309,0.278569,23.665,2.83269,3.2612e+07,1.37023e+06,57571.6
-26.8028,0.947828,0.895752,1,1,0,26.8032,0.274132,23.657,2.84307,3.26067e+07,1.37012e+06,57571.6
-26.525,0.999377,0.895752,1,3,0,26.7423,0.279971,23.6675,2.82944,3.26136e+07,1.37026e+06,57571.6
-26.6178,0.770778,0.895752,2,3,0,28.3996,0.291545,23.6877,2.80317,3.26271e+07,1.37054e+06,57571.6
-26.5669,0.964167,0.895752,2,3,0,26.9525,0.278689,23.6652,2.83241,3.26121e+07,1.37023e+06,57571.6
-27.8317,0.871346,0.895752,2,3,0,27.8667,0.30568,23.7118,2.77232,3.26434e+07,1.37089e+06,57571.6
-26.8666,1,0.895752,1,1,0,27.6031,0.295905,23.6952,2.79351,3.26322e+07,1.37065e+06,57571.6
-26.4618,1,0.895752,2,3,0,26.8334,0.283998,23.6746,2.82019,3.26183e+07,1.37036e+06,57571.6
-26.4813,0.995881,0.895752,1,3,0,26.4839,0.281935,23.6709,2.82492,3.26159e+07,1.37031e+06,57571.6
-26.5213,0.996901,0.895752,2,3,0,26.5215,0.2801,23.6677,2.82914,3.26138e+07,1.37026e+06,57571.6
-26.6332,0.974357,0.895752,1,1,0,26.6338,0.277111,23.6624,2.83608,3.26102e+07,1.37019e+06,57571.6
-26.5642,1,0.895752,1,1,0,26.6277,0.278763,23.6653,2.83224,3.26122e+07,1.37023e+06,57571.6
-26.7599,0.955682,0.895752,1,1,0,26.7607,0.274797,23.6582,2.8415,3.26075e+07,1.37013e+06,57571.6
-26.7522,1,0.895752,1,1,0,26.8236,0.27492,23.6585,2.84121,3.26077e+07,1.37014e+06,57571.6
-26.7727,0.923054,0.895752,1,3,0,27.5183,0.294479,23.6928,2.79666,3.26305e+07,1.37062e+06,57571.6
-28.1814,0.79399,0.895752,1,3,0,28.1997,0.308284,23.7161,2.76678,3.26464e+07,1.37095e+06,57571.6
-27.6679,1,0.895752,1,1,0,28.2357,0.304349,23.7095,2.77517,3.26419e+07,1.37085e+06,57571.6
-27.2913,0.781049,0.895752,1,3,0,29.9792,0.268444,23.6467,2.85659,3.26e+07,1.36997e+06,57571.6
-27.1966,1,0.895752,1,1,0,27.4151,0.269372,23.6484,2.85436,3.26011e+07,1.37e+06,57571.6
-26.8097,1,0.895752,1,1,0,27.1256,0.274029,23.6569,2.84331,3.26066e+07,1.37011e+06,57571.6
-26.7657,0.897206,0.895752,2,7,0,27.599,0.294364,23.6926,2.79691,3.26304e+07,1.37061e+06,57571.6
-27.597,0.432811,0.895752,2,3,0,33.3271,0.26577,23.6418,2.86303,3.25968e+07,1.36991e+06,57571.6
-26.6489,0.996645,0.895752,1,3,0,27.4004,0.276785,23.6618,2.83685,3.26099e+07,1.37018e+06,57571.6
-26.5575,1,0.895752,1,1,0,26.6343,0.278951,23.6657,2.83181,3.26124e+07,1.37024e+06,57571.6
-26.5233,0.982009,0.895752,1,3,0,26.7328,0.28891,23.6832,2.80907,3.26241e+07,1.37048e+06,57571.6
-26.4816,0.99417,0.895752,2,3,0,26.5739,0.287006,23.6798,2.81336,3.26218e+07,1.37043e+06,57571.6
-26.5521,0.849106,0.895752,2,3,0,27.573,0.279106,23.6659,2.83144,3.26126e+07,1.37024e+06,57571.6
-26.9798,0.960547,0.895752,2,3,0,26.98,0.297421,23.6978,2.79018,3.26339e+07,1.37069e+06,57571.6
-26.6399,1,0.895752,1,1,0,26.9013,0.292031,23.6886,2.80209,3.26277e+07,1.37056e+06,57571.6
-26.4973,0.987862,0.895752,2,3,0,26.7407,0.287847,23.6813,2.81146,3.26228e+07,1.37045e+06,57571.6
-26.6537,0.982063,0.895752,2,7,0,26.6537,0.276688,23.6616,2.83707,3.26097e+07,1.37018e+06,57571.6
-26.464,1,0.895752,2,3,0,26.6266,0.285395,23.677,2.81701,3.262e+07,1.37039e+06,57571.6
-26.6676,0.973045,0.895752,2,3,0,26.6866,0.276414,23.6611,2.83771,3.26094e+07,1.37017e+06,57571.6
-26.9057,0.946533,0.895752,1,1,0,26.9157,0.272694,23.6544,2.84646,3.2605e+07,1.37008e+06,57571.6
-26.8067,0.910473,0.895752,1,3,0,27.8304,0.295017,23.6937,2.79547,3.26312e+07,1.37063e+06,57571.6
-26.514,1,0.895752,2,3,0,26.739,0.280373,23.6682,2.82852,3.26141e+07,1.37027e+06,57571.6
-26.6193,0.97583,0.895752,1,1,0,26.6196,0.277411,23.6629,2.83538,3.26106e+07,1.3702e+06,57571.6
-26.6295,0.955902,0.895752,1,3,0,27.0339,0.291805,23.6882,2.80259,3.26274e+07,1.37055e+06,57571.6
-26.6077,1,0.895752,1,1,0,26.6535,0.291311,23.6873,2.80369,3.26269e+07,1.37054e+06,57571.6
-26.7863,0.958703,0.895752,1,1,0,26.7933,0.294697,23.6932,2.79617,3.26308e+07,1.37062e+06,57571.6
-27.0562,0.938072,0.895752,1,1,0,27.0844,0.298354,23.6994,2.78814,3.2635e+07,1.37071e+06,57571.6
-27.8446,0.829106,0.895752,1,1,0,27.8692,0.305781,23.7119,2.77211,3.26436e+07,1.37089e+06,57571.6
-26.8796,1,0.895752,1,1,0,27.6163,0.296088,23.6955,2.79311,3.26324e+07,1.37065e+06,57571.6
-26.6793,1,0.895752,1,1,0,26.8489,0.292831,23.6899,2.80031,3.26286e+07,1.37058e+06,57571.6
-26.7407,0.924798,0.895752,1,3,0,27.3412,0.275109,23.6588,2.84077,3.26079e+07,1.37014e+06,57571.6
-27.0433,0.932716,0.895752,1,1,0,27.0585,0.271016,23.6514,2.85044,3.26031e+07,1.37004e+06,57571.6
-26.7284,1,0.895752,1,1,0,26.9831,0.275316,23.6592,2.84028,3.26081e+07,1.37015e+06,57571.6
-26.4951,1,0.895752,2,3,0,26.6752,0.287744,23.6811,2.81169,3.26227e+07,1.37045e+06,57571.6
-27.4904,0.809998,0.895752,1,3,0,27.6207,0.302804,23.7069,2.77849,3.26401e+07,1.37082e+06,57571.6
-27.4904,0.783799,0.895752,1,1,0,28.3417,0.302804,23.7069,2.77849,3.26401e+07,1.37082e+06,57571.6
-28.5979,0.768063,0.895752,1,1,0,28.6621,0.311074,23.7207,2.76089,3.26496e+07,1.37102e+06,57571.6
-27.1804,1,0.895752,1,1,0,28.2673,0.299755,23.7018,2.78509,3.26366e+07,1.37074e+06,57571.6
-26.5792,0.999569,0.895752,1,3,0,27.0498,0.290603,23.6861,2.80527,3.2626e+07,1.37052e+06,57571.6
-27.2257,0.869498,0.895752,2,3,0,27.7374,0.300236,23.7026,2.78405,3.26372e+07,1.37076e+06,57571.6
-26.5417,0.940631,0.895752,1,3,0,27.6603,0.27942,23.6665,2.83072,3.2613e+07,1.37025e+06,57571.6
-26.5376,1,0.895752,1,1,0,26.5574,0.27955,23.6667,2.83042,3.26131e+07,1.37025e+06,57571.6
-26.4724,0.847045,0.895752,2,3,0,27.6785,0.28634,23.6787,2.81487,3.26211e+07,1.37042e+06,57571.6
-26.4697,0.997278,0.895752,1,3,0,26.4954,0.282808,23.6725,2.82291,3.26169e+07,1.37033e+06,57571.6
-26.4635,0.998873,0.895752,1,3,0,26.4784,0.285311,23.6769,2.8172,3.26199e+07,1.37039e+06,57571.6
-27.0602,0.8574,0.895752,1,3,0,27.291,0.270825,23.6511,2.8509,3.26028e+07,1.37003e+06,57571.6
-26.553,0.998268,0.895752,1,3,0,26.9565,0.279079,23.6659,2.83151,3.26126e+07,1.37024e+06,57571.6
-26.6694,0.973379,0.895752,1,1,0,26.6731,0.27638,23.6611,2.83779,3.26094e+07,1.37017e+06,57571.6
-26.4848,1,0.895752,2,3,0,26.6279,0.287197,23.6802,2.81293,3.26221e+07,1.37044e+06,57571.6
-26.7054,0.931665,0.895752,1,3,0,26.8924,0.275715,23.6599,2.83935,3.26086e+07,1.37016e+06,57571.6
-26.9052,0.700403,0.895752,2,3,0,29.5596,0.296443,23.6961,2.79233,3.26328e+07,1.37066e+06,57571.6
-27.8052,0.807578,0.895752,1,1,0,27.8086,0.30547,23.7114,2.77277,3.26432e+07,1.37088e+06,57571.6
-26.4871,0.982383,0.895752,2,3,0,27.9331,0.287324,23.6804,2.81264,3.26222e+07,1.37044e+06,57571.6
-26.9444,0.872785,0.895752,1,3,0,27.2496,0.272198,23.6536,2.84764,3.26045e+07,1.37007e+06,57571.6
-26.6907,0.950811,0.895752,2,3,0,27.4367,0.27598,23.6604,2.83873,3.26089e+07,1.37016e+06,57571.6
-26.9138,0.949845,0.895752,1,1,0,26.9288,0.272589,23.6543,2.84671,3.26049e+07,1.37008e+06,57571.6
-26.7827,0.909795,0.895752,1,3,0,27.7962,0.29464,23.6931,2.7963,3.26307e+07,1.37062e+06,57571.6
-27.0111,0.982441,0.895752,2,3,0,27.0438,0.297812,23.6985,2.78933,3.26344e+07,1.3707e+06,57571.6
-27.0111,0.88838,0.895752,1,1,0,27.4344,0.297812,23.6985,2.78933,3.26344e+07,1.3707e+06,57571.6
-26.9683,1,0.895752,1,1,0,27.11,0.297276,23.6976,2.7905,3.26338e+07,1.37068e+06,57571.6
-27.3184,0.97342,0.895752,2,3,0,27.3717,0.301179,23.7042,2.782,3.26383e+07,1.37078e+06,57571.6
-27.1285,1,0.895752,1,1,0,27.3879,0.299186,23.7008,2.78633,3.2636e+07,1.37073e+06,57571.6
-27.1285,0.680837,0.895752,1,1,0,28.3602,0.299186,23.7008,2.78633,3.2636e+07,1.37073e+06,57571.6
-26.9875,1,0.895752,1,1,0,27.187,0.297518,23.698,2.78997,3.2634e+07,1.37069e+06,57571.6
-26.6486,1,0.895752,1,1,0,26.91,0.292215,23.6889,2.80168,3.26279e+07,1.37056e+06,57571.6
-26.8469,0.954218,0.895752,1,1,0,26.8585,0.29562,23.6947,2.79414,3.26319e+07,1.37064e+06,57571.6
-26.8469,0.944902,0.895752,1,1,0,27.0734,0.29562,23.6947,2.79414,3.26319e+07,1.37064e+06,57571.6
-26.4614,0.996204,0.895752,1,3,0,26.8612,0.284718,23.6758,2.81855,3.26192e+07,1.37038e+06,57571.6
-26.4823,0.996614,0.895752,2,3,0,26.4881,0.287049,23.6799,2.81326,3.26219e+07,1.37043e+06,57571.6
-26.5237,0.990334,0.895752,1,1,0,26.5239,0.288923,23.6832,2.80904,3.26241e+07,1.37048e+06,57571.6
-26.6117,0.979488,0.895752,1,1,0,26.6138,0.291404,23.6875,2.80348,3.2627e+07,1.37054e+06,57571.6
-26.5302,1,0.895752,1,1,0,26.596,0.289152,23.6836,2.80852,3.26243e+07,1.37049e+06,57571.6
-26.4955,1,0.895752,1,1,0,26.5243,0.28776,23.6812,2.81166,3.26227e+07,1.37045e+06,57571.6
-26.7142,0.961453,0.895752,1,3,0,26.7211,0.293481,23.6911,2.79887,3.26294e+07,1.37059e+06,57571.6
-26.8148,0.932529,0.895752,2,3,0,27.3755,0.295141,23.6939,2.7952,3.26313e+07,1.37063e+06,57571.6
-26.8148,0.832401,0.895752,1,3,0,28.125,0.295141,23.6939,2.7952,3.26313e+07,1.37063e+06,57571.6
-27.3509,0.8451,0.895752,2,3,0,28.3373,0.301497,23.7047,2.78131,3.26386e+07,1.37079e+06,57571.6
-26.7647,1,0.895752,1,1,0,27.2151,0.294349,23.6926,2.79694,3.26304e+07,1.37061e+06,57571.6
-27.9169,0.879167,0.895752,2,7,0,27.9182,0.263347,23.6374,2.86892,3.25939e+07,1.36985e+06,57571.6
-27.0045,1,0.895752,1,1,0,27.7165,0.271466,23.6522,2.84937,3.26036e+07,1.37005e+06,57571.6
-26.9226,1,0.895752,2,3,0,27.0723,0.272475,23.6541,2.84698,3.26048e+07,1.37007e+06,57571.6
-26.4639,0.988411,0.895752,1,3,0,27.0002,0.285372,23.677,2.81706,3.26199e+07,1.37039e+06,57571.6
-26.4777,0.953782,0.895752,2,3,0,26.7704,0.282166,23.6714,2.82439,3.26162e+07,1.37031e+06,57571.6
-27.1016,0.874138,0.895752,1,3,0,27.1993,0.270367,23.6502,2.85199,3.26023e+07,1.37002e+06,57571.6
-27.7672,0.859309,0.895752,1,1,0,27.8032,0.264442,23.6394,2.86625,3.25952e+07,1.36987e+06,57571.6
-26.4616,0.98727,0.895752,1,3,0,27.8448,0.284097,23.6748,2.81997,3.26184e+07,1.37036e+06,57571.6
-26.7336,0.962004,0.895752,2,3,0,26.7751,0.293824,23.6917,2.79811,3.26298e+07,1.3706e+06,57571.6
-26.5482,1,0.895752,1,1,0,26.6902,0.28973,23.6846,2.80723,3.2625e+07,1.3705e+06,57571.6
-26.4619,0.999281,0.895752,1,3,0,26.546,0.284921,23.6762,2.81809,3.26194e+07,1.37038e+06,57571.6
-26.5914,0.966988,0.895752,1,3,0,26.6427,0.278059,23.6641,2.83388,3.26114e+07,1.37021e+06,57571.6
-27.253,0.894373,0.895752,1,3,0,27.2681,0.268812,23.6474,2.8557,3.26004e+07,1.36998e+06,57571.6
-27.4912,0.947202,0.895752,1,1,0,27.618,0.266647,23.6435,2.86091,3.25979e+07,1.36993e+06,57571.6
-26.507,0.947813,0.895752,1,3,0,27.878,0.288278,23.6821,2.81049,3.26233e+07,1.37046e+06,57571.6
-26.4675,0.995759,0.895752,1,3,0,26.5377,0.283037,23.6729,2.82239,3.26172e+07,1.37034e+06,57571.6
-26.8161,0.909973,0.895752,1,3,0,26.982,0.295161,23.6939,2.79515,3.26313e+07,1.37063e+06,57571.6
-26.505,0.96947,0.895752,1,3,0,27.0378,0.280734,23.6688,2.82768,3.26145e+07,1.37028e+06,57571.6
-27.225,0.865135,0.895752,1,3,0,27.2982,0.269087,23.6479,2.85505,3.26008e+07,1.36999e+06,57571.6
-27.4694,0.945844,0.895752,1,1,0,27.5889,0.266834,23.6438,2.86046,3.25981e+07,1.36993e+06,57571.6
-26.8275,1,0.895752,1,1,0,27.3266,0.273768,23.6564,2.84392,3.26063e+07,1.37011e+06,57571.6
-27.021,0.9855,0.895752,2,3,0,27.0655,0.271273,23.6519,2.84983,3.26034e+07,1.37004e+06,57571.6
-28.3335,0.74173,0.895752,1,1,0,28.3336,0.260574,23.6322,2.87571,3.25906e+07,1.36978e+06,57571.6
-27.0977,1,0.895752,1,1,0,28.056,0.27041,23.6503,2.85189,3.26023e+07,1.37002e+06,57571.6
-26.702,1,0.895752,1,1,0,27.0107,0.275775,23.66,2.83921,3.26087e+07,1.37016e+06,57571.6
-26.682,0.940608,0.895752,1,3,0,27.2672,0.292883,23.69,2.80019,3.26287e+07,1.37058e+06,57571.6
-26.682,0.800847,0.895752,1,3,0,27.6909,0.292883,23.69,2.80019,3.26287e+07,1.37058e+06,57571.6
-30.5962,0.55591,0.895752,2,3,0,32.4334,0.321807,23.7383,2.73867,3.26618e+07,1.37127e+06,57571.6
-26.8452,0.99312,0.895752,1,3,0,29.9149,0.295596,23.6947,2.79419,3.26318e+07,1.37064e+06,57571.6
-29.2751,0.657003,0.895752,1,3,0,29.347,0.315102,23.7274,2.75247,3.26542e+07,1.37111e+06,57571.6
-26.464,0.957489,0.895752,1,3,0,29.5426,0.283507,23.6737,2.82132,3.26178e+07,1.37035e+06,57571.6
-26.465,0.998849,0.895752,1,3,0,26.473,0.28556,23.6773,2.81664,3.26202e+07,1.3704e+06,57571.6
-26.4805,0.953978,0.895752,2,3,0,26.7711,0.281983,23.671,2.82481,3.2616e+07,1.37031e+06,57571.6
-26.4998,0.995513,0.895752,1,1,0,26.501,0.280964,23.6692,2.82715,3.26148e+07,1.37028e+06,57571.6
-28.0544,0.714694,0.895752,1,3,0,28.3099,0.262391,23.6356,2.87125,3.25928e+07,1.36982e+06,57571.6
-28.8719,0.832737,0.895752,1,1,0,29.0612,0.257433,23.6264,2.88349,3.25869e+07,1.3697e+06,57571.6
-26.7975,0.989903,0.895752,1,3,0,28.4736,0.274211,23.6572,2.84288,3.26068e+07,1.37012e+06,57571.6
-26.4765,0.99284,0.895752,2,3,0,26.8509,0.282252,23.6715,2.82419,3.26163e+07,1.37032e+06,57571.6
-26.4765,0.556604,0.895752,1,3,0,29.1018,0.282252,23.6715,2.82419,3.26163e+07,1.37032e+06,57571.6
-26.4635,0.95807,0.895752,2,3,0,26.7589,0.285305,23.6769,2.81722,3.26199e+07,1.37039e+06,57571.6
-26.6359,0.954817,0.895752,1,3,0,26.7146,0.277054,23.6623,2.83622,3.26102e+07,1.37019e+06,57571.6
-27.6202,0.716588,0.895752,1,3,0,28.6553,0.303945,23.7088,2.77604,3.26415e+07,1.37085e+06,57571.6
-26.4642,0.977458,0.895752,1,3,0,27.7618,0.283473,23.6737,2.82139,3.26177e+07,1.37035e+06,57571.6
-26.8434,0.917008,0.895752,1,3,0,26.9253,0.273542,23.656,2.84446,3.2606e+07,1.3701e+06,57571.6
-26.4612,0.99555,0.895752,1,3,0,26.8737,0.284506,23.6755,2.81903,3.26189e+07,1.37037e+06,57571.6
-26.4765,0.997691,0.895752,2,3,0,26.4796,0.28666,23.6792,2.81414,3.26214e+07,1.37042e+06,57571.6
-27.1867,0.912105,0.895752,2,3,0,27.2397,0.269473,23.6486,2.85412,3.26012e+07,1.37e+06,57571.6
-27.4065,0.951099,0.895752,1,1,0,27.5225,0.267384,23.6448,2.85913,3.25987e+07,1.36995e+06,57571.6
-26.9076,1,0.895752,1,1,0,27.3146,0.27267,23.6544,2.84652,3.2605e+07,1.37008e+06,57571.6
-26.492,0.987241,0.895752,2,3,0,27.0067,0.281335,23.6699,2.8263,3.26152e+07,1.37029e+06,57571.6
-26.6084,0.972815,0.895752,2,3,0,26.7164,0.277657,23.6634,2.83481,3.26109e+07,1.3702e+06,57571.6
-26.5523,1,0.895752,1,1,0,26.6054,0.279101,23.6659,2.83146,3.26126e+07,1.37024e+06,57571.6
-26.5523,0.575356,0.895752,1,3,0,28.962,0.279101,23.6659,2.83146,3.26126e+07,1.37024e+06,57571.6
-26.5844,0.967625,0.895752,1,3,0,26.8387,0.290738,23.6863,2.80497,3.26262e+07,1.37052e+06,57571.6
-26.6019,0.995868,0.895752,1,1,0,26.6266,0.291173,23.6871,2.804,3.26267e+07,1.37054e+06,57571.6
-26.8318,0.947147,0.895752,1,1,0,26.8349,0.295398,23.6944,2.79463,3.26316e+07,1.37064e+06,57571.6
-27.1483,0.927733,0.895752,1,1,0,27.1795,0.299405,23.7012,2.78585,3.26362e+07,1.37074e+06,57571.6
-27.0818,1,0.895752,1,1,0,27.2627,0.298655,23.6999,2.78749,3.26354e+07,1.37072e+06,57571.6
-27.8289,0.837285,0.895752,1,1,0,27.8603,0.305657,23.7117,2.77237,3.26434e+07,1.37089e+06,57571.6
-27.8679,0.990745,0.895752,1,1,0,28.1822,0.305963,23.7122,2.77172,3.26438e+07,1.37089e+06,57571.6
-26.7103,1,0.895752,2,3,0,27.5983,0.275628,23.6597,2.83955,3.26085e+07,1.37015e+06,57571.6
-26.6735,0.942536,0.895752,1,3,0,27.2645,0.292718,23.6897,2.80056,3.26285e+07,1.37057e+06,57571.6
-26.6735,0.732872,0.895752,1,3,0,28.0463,0.292718,23.6897,2.80056,3.26285e+07,1.37057e+06,57571.6
-26.4708,0.998875,0.895752,1,3,0,26.6485,0.286204,23.6784,2.81517,3.26209e+07,1.37041e+06,57571.6
-26.4759,0.995568,0.895752,1,3,0,26.5042,0.282296,23.6716,2.82409,3.26163e+07,1.37032e+06,57571.6
-26.5108,0.881458,0.895752,2,3,0,27.328,0.288435,23.6823,2.81014,3.26235e+07,1.37047e+06,57571.6
-27.0804,0.83697,0.895752,1,3,0,27.5267,0.270599,23.6507,2.85143,3.26026e+07,1.37003e+06,57571.6
-27.9105,0.827765,0.895752,1,1,0,27.9304,0.263392,23.6375,2.86881,3.2594e+07,1.36985e+06,57571.6
