# stan_version_major = 2
# stan_version_minor = 32
# stan_version_patch = 2
# model = BAO_model
# start_datetime = 2023-07-24 10:20:18 UTC
# method = sample (Default)
#   sample
#     num_samples = 2500
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = /tmp/tmpzlq1t49o/1ffs1emt.json
# init = /tmp/tmpzlq1t49o/f88cv5v3.json
# random
#   seed = 89435
# output
#   file = /home/undercover/teaching/internships/ia/2022-23/Code/output/LCDM/BAO/BAO-20230724112018.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.32.2
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,h,Om,rf,c,theta.1,theta.2,Dv,dv.1,dv.2,dv.3,dv.4,dv.5,dv.6
-1.66253,0.994084,0.220681,3,15,0,2.88685,0.702838,0.336208,147.78,299792,0.702838,0.336208,3635.5,1266.62,1660.59,2041.61,2123.23,2451.75,3796.31
-2.00103,0.998447,0.220681,4,19,0,2.28614,0.669025,0.275936,147.78,299792,0.669025,0.275936,4043.74,1257.57,1658.96,2051.95,2136.75,2480.16,3917.17
-1.96413,0.973,0.220681,2,7,0,2.27815,0.66481,0.281081,147.78,299792,0.66481,0.281081,4048.22,1265.36,1668.3,2062.38,2147.35,2491.27,3927.32
-2.20927,0.974316,0.220681,4,15,0,2.44808,0.66808,0.270912,147.78,299792,0.66808,0.270912,4070.4,1254.59,1655.94,2049.34,2134.27,2478.47,3921.86
-2.28264,0.938015,0.220681,3,11,0,2.90316,0.670281,0.303045,147.78,299792,0.670281,0.303045,3929.76,1275.74,1678.11,2069.79,2154.01,2494.1,3901.99
-2.04366,1,0.220681,1,1,0,2.25725,0.671515,0.30117,147.78,299792,0.671515,0.30117,3929.56,1273.32,1675.25,2066.66,2150.84,2490.83,3899.3
-3.06194,0.863665,0.220681,4,23,0,5.62525,0.714469,0.405071,147.78,299792,0.714469,0.405071,3379.66,1290.84,1681.75,2055.37,2134.86,2453.06,3730.78
-3.96646,0.946208,0.220681,2,3,0,4.099,0.709577,0.408586,147.78,299792,0.709577,0.408586,3393.84,1296.76,1688.95,2063.59,2143.28,2462.17,3741.59
-1.56086,0.996958,0.220681,3,13,0,4.32186,0.697963,0.329838,147.78,299792,0.697963,0.329838,3681.68,1267.26,1662.46,2045.14,2127.17,2457.54,3812.46
-2.82151,0.954618,0.220681,3,15,0,3.39241,0.719536,0.408897,147.78,299792,0.719536,0.408897,3346.08,1288.01,1677.51,2049.57,2128.71,2445.37,3715.81
-1.80047,0.996653,0.220681,3,15,0,4.43325,0.671176,0.29258,147.78,299792,0.671176,0.29258,3964.35,1267.71,1669.37,2061.21,2145.57,2486.61,3904.06
-2.61627,0.98684,0.220681,3,9,0,2.87829,0.652314,0.252387,147.78,299792,0.652314,0.252387,4251.42,1254.28,1658.96,2057.33,2143.56,2493.78,3974.95
-1.71149,0.979505,0.220681,3,11,0,3.22503,0.674388,0.290106,147.78,299792,0.674388,0.290106,3955.05,1262.99,1663.58,2054.59,2138.8,2479.31,3895.95
-1.67339,0.965786,0.220681,2,3,0,1.98719,0.67722,0.293454,147.78,299792,0.67722,0.293454,3925.62,1262.73,1662.66,2052.74,2136.71,2476.15,3886.47
-1.95702,0.965099,0.220681,2,3,0,2.05741,0.677516,0.285557,147.78,299792,0.677516,0.285557,3954.55,1256.86,1656.31,2046.58,2130.68,2470.92,3888.99
-1.62109,0.999909,0.220681,2,7,0,1.97037,0.678138,0.298149,147.78,299792,0.678138,0.298149,3902.5,1265.13,1664.99,2054.63,2138.46,2477.15,3881.82
-1.7086,0.999349,0.220681,2,7,0,1.73517,0.673551,0.291504,147.78,299792,0.673551,0.291504,3954.53,1264.75,1665.65,2056.85,2141.09,2481.65,3897.74
-1.6788,0.999405,0.220681,4,19,0,2.02847,0.706517,0.354559,147.78,299792,0.706517,0.354559,3559.62,1273.49,1666.68,2045.67,2126.7,2452.31,3777.48
-2.71001,0.991784,0.220681,4,19,0,3.2154,0.651699,0.250266,147.78,299792,0.651699,0.250266,4265.28,1253.04,1657.72,2056.29,2142.59,2493.2,3977.49
-2.75127,0.818976,0.220681,4,23,0,4.99489,0.720668,0.354391,147.78,299792,0.720668,0.354391,3490.23,1261.01,1650.37,2025.69,2105.93,2428.39,3740.82
-4.1439,0.935939,0.220681,3,7,0,4.74397,0.729366,0.356758,147.78,299792,0.729366,0.356758,3441.71,1254.81,1641.89,2014.86,2094.58,2414.87,3717.59
-3.5382,1,0.220681,3,7,0,4.54136,0.687829,0.35596,147.78,299792,0.687829,0.35596,3652,1291.18,1689.61,2073.56,2155.64,2485.42,3827.02
-2.75319,0.941459,0.220681,2,7,0,5.82999,0.677777,0.325558,147.78,299792,0.677777,0.325558,3805.95,1283.14,1684.01,2072.48,2155.8,2491.47,3870.1
-2.85826,0.868349,0.220681,3,15,0,10.221,0.651259,0.270474,147.78,299792,0.651259,0.270474,4177.42,1270.12,1676.52,2074.9,2160.92,2509.51,3971.65
-3.00437,0.96566,0.220681,2,3,0,3.4266,0.652939,0.246929,147.78,299792,0.652939,0.246929,4272.81,1248.96,1652.96,2051.18,2137.44,2488.05,3974.8
-2.66984,0.898475,0.220681,2,7,0,3.76874,0.65698,0.280266,147.78,299792,0.65698,0.280266,4099.83,1272.16,1677.42,2073.83,2159.31,2505.33,3950.66
-1.85518,1,0.220681,4,23,0,2.83748,0.69027,0.336455,147.78,299792,0.69027,0.336455,3700.89,1278.08,1675.57,2059.99,2142.33,2473.76,3830.11
-2.4408,0.940297,0.220681,2,3,0,2.83586,0.695758,0.305466,147.78,299792,0.695758,0.305466,3777.16,1254.09,1649.21,2033.66,2116.29,2449.92,3829.8
-2.18484,0.9352,0.220681,3,11,0,3.78032,0.685631,0.292797,147.78,299792,0.685631,0.292797,3879.95,1254.62,1652.08,2039.82,2123.3,2460.75,3863.18
-1.62696,1,0.220681,2,3,0,2.18977,0.683682,0.301836,147.78,299792,0.683682,0.301836,3857.17,1262.55,1660.96,2048.89,2132.31,2469.23,3864.63
-1.60592,0.997821,0.220681,2,7,0,1.68467,0.681554,0.300531,147.78,299792,0.681554,0.300531,3874.05,1263.61,1662.59,2051.16,2134.74,2472.33,3871.16
-6.36669,0.633123,0.220681,2,7,0,7.38829,0.701428,0.285626,147.78,299792,0.701428,0.285626,3819.48,1235.6,1628.28,2011.94,2094.61,2429.07,3823.03
-1.5986,1,0.220681,2,3,0,6.00649,0.695119,0.321329,147.78,299792,0.695119,0.321329,3725.28,1264.69,1660.49,2044.37,2126.74,2458.73,3824.21
-2.2978,0.932982,0.220681,3,7,0,2.50189,0.691376,0.34726,147.78,299792,0.691376,0.34726,3660.34,1283.18,1680.52,2064.01,2146.07,2476,3821.73
-3.56161,0.931493,0.220681,2,7,0,4.0764,0.683927,0.34775,147.78,299792,0.683927,0.34775,3698.65,1290.32,1689.79,2075.31,2157.79,2489.44,3841.94
-5.19493,0.955468,0.220681,2,7,0,6.0591,0.683943,0.266834,147.78,299792,0.683943,0.266834,3992.87,1237.01,1633.46,2022.43,2106.45,2447.11,3878.27
-1.8732,0.967962,0.220681,1,3,0,5.38375,0.674107,0.283645,147.78,299792,0.674107,0.283645,3982.13,1258.6,1658.94,2050.25,2134.59,2475.88,3899.47
-1.72875,0.984785,0.220681,3,11,0,2.21152,0.679845,0.293712,147.78,299792,0.679845,0.293712,3909.48,1260.51,1659.68,2049.01,2132.81,2471.58,3878.95
-1.60396,0.979073,0.220681,2,3,0,1.92994,0.678956,0.301109,147.78,299792,0.678956,0.301109,3886.72,1266.38,1666.13,2055.42,2139.14,2477.3,3878.2
-2.65311,0.88532,0.220681,2,3,0,2.7127,0.674658,0.317731,147.78,299792,0.674658,0.317731,3850.94,1281.2,1682.78,2072.53,2156.2,2493.53,3882.67
-2.63314,0.996758,0.220681,3,15,0,3.6226,0.709912,0.330073,147.78,299792,0.709912,0.330073,3618.95,1256.83,1648.75,2028.22,2109.56,2437.15,3780.57
-2.18234,0.995333,0.220681,3,15,0,2.80275,0.683934,0.330147,147.78,299792,0.683934,0.330147,3756.16,1280.19,1679.38,2065.88,2148.73,2482.39,3850.66
-1.82823,0.9963,0.220681,3,15,0,2.78817,0.711523,0.367051,147.78,299792,0.711523,0.367051,3497.83,1275.53,1667.42,2044.33,2124.81,2447.89,3758.06
-1.77338,0.98418,0.220681,3,15,0,3.00551,0.6994,0.324072,147.78,299792,0.6994,0.324072,3693.25,1262.53,1657.21,2039.79,2121.85,2452.54,3811.35
-1.77094,0.998715,0.220681,3,15,0,2.02547,0.682587,0.318734,147.78,299792,0.682587,0.318734,3802.7,1274.47,1673.77,2061.24,2144.4,2479.68,3859.89
-2.47406,0.960352,0.220681,3,11,0,2.86238,0.683933,0.286705,147.78,299792,0.683933,0.286705,3912.98,1251.86,1649.51,2037.94,2121.63,2460.16,3870.48
-2.42123,0.99707,0.220681,2,7,0,2.62395,0.678781,0.323185,147.78,299792,0.678781,0.323185,3808.51,1280.75,1681.27,2069.58,2152.88,2488.58,3868.42
-7.03417,0.921536,0.220681,4,23,0,8.79782,0.752405,0.541278,147.78,299792,0.752405,0.541278,2924.72,1305,1682.45,2036.69,2111.31,2407.6,3567.11
-4.10894,0.945205,0.220681,4,23,0,8.95227,0.659135,0.300305,147.78,299792,0.659135,0.300305,4006.69,1284.46,1690.06,2085.11,2170.08,2513.3,3935.62
-1.64365,0.913881,0.220681,2,7,0,7.5904,0.676808,0.296196,147.78,299792,0.676808,0.296196,3917.55,1265.01,1665.18,2055.27,2139.22,2478.45,3886.44
-1.67517,0.998607,0.220681,4,19,0,1.93471,0.70702,0.352053,147.78,299792,0.70702,0.352053,3564.68,1271.7,1664.73,2043.74,2124.79,2450.57,3777.41
-1.839,0.974617,0.220681,3,11,0,2.19316,0.70753,0.341283,147.78,299792,0.70753,0.341283,3595.35,1265.34,1658.1,2037.6,2118.84,2445.72,3781.41
-1.50598,0.988267,0.220681,3,15,0,2.55743,0.692071,0.322403,147.78,299792,0.692071,0.322403,3738.03,1268.09,1664.78,2049.44,2131.96,2464.56,3831.99
-1.80386,0.947278,0.220681,2,3,0,2.07292,0.684506,0.323618,147.78,299792,0.684506,0.323618,3775.16,1275.72,1674.6,2061.29,2144.23,2478.5,3852.23
-1.7397,0.968554,0.220681,4,23,0,3.87498,0.706937,0.359643,147.78,299792,0.706937,0.359643,3542.29,1275.79,1668.9,2047.48,2128.37,2453.32,3773.82
-2.22419,0.88546,0.220681,3,7,0,3.56968,0.7156,0.352015,147.78,299792,0.7156,0.352015,3522.05,1264.14,1654.84,2031.6,2112.18,2436.03,3755.04
-2.00546,0.997678,0.220681,2,3,0,2.35489,0.715687,0.360494,147.78,299792,0.715687,0.360494,3496.49,1268.52,1659.26,2035.49,2115.88,2438.76,3750.57
-2.12567,0.99703,0.220681,3,7,0,2.16402,0.709369,0.376853,147.78,299792,0.709369,0.376853,3480.44,1282.32,1674.8,2051.64,2132.04,2454.5,3758.66
-1.69826,0.995914,0.220681,4,19,0,2.30944,0.686605,0.324948,147.78,299792,0.686605,0.324948,3759.09,1274.61,1672.91,2058.95,2141.75,2475.35,3845.78
-2.29494,0.999479,0.220681,3,15,0,3.83481,0.7221,0.372264,147.78,299792,0.7221,0.372264,3431.86,1268.88,1657.94,2031.79,2111.57,2431.73,3728.18
-1.61473,0.999807,0.220681,3,15,0,3.17963,0.700552,0.346001,147.78,299792,0.700552,0.346001,3616.32,1274.17,1668.92,2050,2131.55,2459.49,3797.59
-2.28064,0.920366,0.220681,2,3,0,2.7403,0.701021,0.317192,147.78,299792,0.701021,0.317192,3707.95,1256.89,1650.93,2033.41,2115.52,2446.6,3810.24
-1.88317,0.998802,0.220681,3,11,0,2.54657,0.682569,0.321508,147.78,299792,0.682569,0.321508,3793.16,1276.21,1675.59,2062.92,2146.03,2481,3858.62
-1.84472,0.858992,0.220681,3,7,0,4.04668,0.704748,0.333976,147.78,299792,0.704748,0.333976,3632.82,1263.64,1657.05,2037.68,2119.23,2447.57,3792.32
-2.63046,0.95381,0.220681,2,7,0,2.68857,0.697888,0.365687,147.78,299792,0.697888,0.365687,3570.19,1287.06,1682.7,2063.31,2144.59,2470.92,3794.77
-2.45919,1,0.220681,2,3,0,2.67263,0.699238,0.365633,147.78,299792,0.699238,0.365633,3563.45,1285.81,1681.07,2061.32,2142.53,2468.55,3791.19
-2.01819,0.997151,0.220681,2,7,0,2.70818,0.70589,0.368595,147.78,299792,0.70589,0.368595,3521.25,1281.32,1674.75,2053.05,2133.81,2457.98,3772.02
-2.03861,0.987834,0.220681,3,7,0,2.33596,0.709069,0.339248,147.78,299792,0.709069,0.339248,3593.94,1262.84,1655.15,2034.36,2115.56,2442.31,3778.35
-1.90916,1,0.220681,1,1,0,2.03201,0.708537,0.341581,147.78,299792,0.708537,0.341581,3589.3,1264.62,1657.11,2036.32,2117.51,2444.12,3778.61
-1.81625,0.995195,0.220681,3,7,0,2.02892,0.707859,0.343102,147.78,299792,0.707859,0.343102,3587.99,1266.07,1658.76,2038.07,2119.26,2445.85,3779.65
-1.8542,0.99929,0.220681,4,19,0,2.01063,0.671364,0.295575,147.78,299792,0.671364,0.295575,3951.7,1269.63,1671.36,2063.04,2147.33,2487.99,3902.22
-1.57378,0.958421,0.220681,3,11,0,2.25587,0.681618,0.303238,147.78,299792,0.681618,0.303238,3863.68,1265.37,1664.43,2052.88,2136.4,2473.66,3869.77
-1.78023,0.924835,0.220681,3,15,0,2.37405,0.699843,0.324809,147.78,299792,0.699843,0.324809,3688.45,1262.58,1657.15,2039.58,2121.6,2452.1,3809.81
-2.30134,0.981403,0.220681,3,11,0,2.50761,0.706955,0.377097,147.78,299792,0.706955,0.377097,3491.63,1284.59,1677.73,2055.2,2135.72,2458.69,3764.85
-1.9125,1,0.220681,2,7,0,2.29944,0.712354,0.372692,147.78,299792,0.712354,0.372692,3477.6,1277.62,1669.29,2045.63,2125.94,2448.2,3753.02
-2.90284,0.989291,0.220681,4,23,0,3.1866,0.643758,0.245328,147.78,299792,0.643758,0.245328,4341.43,1256.29,1662.97,2063.98,2150.87,2504.1,4003.14
-2.90284,0.790924,0.220681,1,3,0,3.84544,0.643758,0.245328,147.78,299792,0.643758,0.245328,4341.43,1256.29,1662.97,2063.98,2150.87,2504.1,4003.14
-2.76901,0.999574,0.220681,1,3,0,3.00798,0.64632,0.248574,147.78,299792,0.64632,0.248574,4308.76,1256.7,1662.88,2063.1,2149.77,2501.98,3994.31
-3.43398,0.989602,0.220681,2,7,0,3.97239,0.635179,0.233297,147.78,299792,0.635179,0.233297,4460.19,1253.52,1661.64,2065.27,2152.89,2509.64,4033.03
-2.3405,0.999402,0.220681,2,7,0,4.08053,0.654561,0.262958,147.78,299792,0.654561,0.262958,4189.13,1260.96,1665.81,2063.36,2149.28,2497.81,3964.57
-2.4484,0.92704,0.220681,4,23,0,3.0415,0.725909,0.382476,147.78,299792,0.725909,0.382476,3385.77,1270.52,1658.55,2030.77,2110.13,2428.33,3713.32
-1.62751,0.989037,0.220681,3,15,0,3.00597,0.699511,0.345422,147.78,299792,0.699511,0.345422,3623.51,1274.78,1669.82,2051.21,2132.83,2461.08,3800.66
-1.88813,0.935191,0.220681,2,7,0,2.58912,0.691433,0.339497,147.78,299792,0.691433,0.339497,3684.8,1278.76,1675.98,2059.9,2142.12,2472.92,3825.43
-1.51214,0.974507,0.220681,2,7,0,2.40165,0.688923,0.319765,147.78,299792,0.688923,0.319765,3764.16,1269.32,1666.83,2052.49,2135.25,2468.89,3841.86
-2.30912,0.923705,0.220681,2,3,0,2.34497,0.681806,0.327804,147.78,299792,0.681806,0.327804,3775.81,1280.75,1680.5,2067.73,2150.75,2485.19,3857.72
-2.4377,0.99372,0.220681,2,3,0,2.51974,0.681466,0.329032,147.78,299792,0.681466,0.329032,3773.53,1281.81,1681.68,2068.94,2151.96,2486.34,3858.07
-2.0117,0.765911,0.220681,3,7,0,5.74309,0.681966,0.322967,147.78,299792,0.681966,0.322967,3791.47,1277.67,1677.25,2064.69,2147.8,2482.75,3859.61
-2.40557,0.941753,0.220681,1,1,0,2.41386,0.680056,0.325621,147.78,299792,0.680056,0.325621,3792.98,1281.06,1681.26,2069.09,2152.27,2487.38,3863.67
-1.66448,0.999551,0.220681,2,3,0,2.5835,0.694995,0.318562,147.78,299792,0.694995,0.318562,3735.4,1263.1,1658.86,2042.91,2125.34,2457.68,3825.85
-1.51774,0.982684,0.220681,3,11,0,1.9705,0.693499,0.32905,147.78,299792,0.693499,0.32905,3707.99,1270.8,1667.24,2051.17,2133.48,2464.98,3824.91
-1.5086,0.999774,0.220681,3,11,0,1.52755,0.691471,0.320665,147.78,299792,0.691471,0.320665,3747.21,1267.57,1664.38,2049.29,2131.88,2464.82,3834.45
-1.60061,0.992448,0.220681,3,15,0,1.66599,0.691784,0.331507,147.78,299792,0.691784,0.331507,3709.03,1273.81,1670.79,2055.05,2137.41,2469.04,3828.4
-2.09654,0.961469,0.220681,3,7,0,2.37216,0.710846,0.342305,147.78,299792,0.710846,0.342305,3575.39,1263,1654.87,2033.43,2114.47,2440.48,3772.2
-2.84149,0.945607,0.220681,2,3,0,3.03519,0.711914,0.331495,147.78,299792,0.711914,0.331495,3604.19,1255.92,1647.32,2026.19,2107.39,2434.37,3774.65
-1.917,1,0.220681,3,7,0,2.93784,0.692347,0.341925,147.78,299792,0.692347,0.341925,3672.14,1279.31,1676.3,2059.84,2141.95,2472.26,3821.74
-3.24442,0.885725,0.220681,2,3,0,3.62405,0.701794,0.307207,147.78,299792,0.701794,0.307207,3738.51,1249.89,1643.4,2026.13,2108.38,2440.39,3812.74
-1.81819,1,0.220681,2,3,0,3.30746,0.692131,0.339153,147.78,299792,0.692131,0.339153,3682.19,1277.93,1674.94,2058.7,2140.88,2471.56,3823.7
-1.98226,0.992855,0.220681,3,11,0,2.11202,0.689786,0.302275,147.78,299792,0.689786,0.302275,3821.44,1257.32,1654.01,2040.22,2123.27,2458.67,3847.54
-1.96502,0.79455,0.220681,1,3,0,4.16866,0.683953,0.326143,147.78,299792,0.683953,0.326143,3769.6,1277.77,1676.86,2063.58,2146.5,2480.61,3852.55
-2.06604,0.990961,0.220681,4,23,0,2.63844,0.70927,0.375045,147.78,299792,0.70927,0.375045,3486.03,1281.52,1674.03,2051.02,2131.45,2454.14,3759.85
-2.09904,0.999994,0.220681,2,7,0,2.53498,0.717934,0.384316,147.78,299792,0.717934,0.384316,3418.35,1278.33,1668.47,2042.6,2122.36,2442.09,3732.66
-2.79197,0.960808,0.220681,3,7,0,2.89571,0.709255,0.390638,147.78,299792,0.709255,0.390638,3442.88,1288.98,1681.44,2057.4,2137.5,2458.44,3751.82
-3.55248,0.959917,0.220681,3,7,0,4.01622,0.726722,0.357645,147.78,299792,0.726722,0.357645,3451.64,1257.52,1645.3,2018.88,2098.72,2419.5,3723.81
-4.11236,0.993229,0.220681,3,7,0,4.83108,0.722834,0.438307,147.78,299792,0.722834,0.438307,3259.09,1297.14,1685.28,2054.39,2132.71,2445.48,3692.05
-3.09764,1,0.220681,2,3,0,4.19778,0.73562,0.427375,147.78,299792,0.73562,0.427375,3228.02,1281.69,1666.69,2033.41,2111.29,2422.54,3665.96
-1.57672,0.999039,0.220681,3,11,0,3.75311,0.70162,0.340672,147.78,299792,0.70162,0.340672,3627.57,1270.24,1664.62,2045.72,2127.32,2455.62,3797.38
-1.67083,0.993182,0.220681,2,3,0,1.67681,0.704159,0.339508,147.78,299792,0.704159,0.339508,3618.17,1267.32,1660.99,2041.47,2122.95,2450.79,3791.19
-2.29835,0.961609,0.220681,3,11,0,2.54665,0.704943,0.373469,147.78,299792,0.704943,0.373469,3511.93,1284.61,1678.31,2056.54,2137.25,2461.09,3772.02
-2.4833,0.979419,0.220681,1,1,0,2.49696,0.704152,0.375548,147.78,299792,0.704152,0.375548,3509.93,1286.35,1680.26,2058.57,2139.28,2463.07,3773.03
-3.71438,0.937635,0.220681,3,15,0,4.93382,0.702193,0.30372,147.78,299792,0.702193,0.30372,3748.75,1247.27,1640.54,2023.32,2105.61,2437.92,3813.23
-1.771,0.993739,0.220681,2,3,0,3.93914,0.69221,0.310552,147.78,299792,0.69221,0.310552,3778.38,1260.55,1656.85,2042.04,2124.79,2458.68,3837.15
-2.86215,0.879451,0.220681,3,15,0,3.64366,0.719518,0.349281,147.78,299792,0.719518,0.349281,3511.07,1259.28,1648.9,2024.81,2105.22,2428.51,3746.29
-2.79664,1,0.220681,1,1,0,2.96288,0.719752,0.351042,147.78,299792,0.719752,0.351042,3504.65,1260.02,1649.6,2025.35,2105.71,2428.75,3744.82
-2.49482,1,0.220681,2,3,0,2.83001,0.717373,0.350498,147.78,299792,0.717373,0.350498,3517.9,1261.79,1652,2028.39,2108.9,2432.52,3751.21
-2.30438,1,0.220681,1,1,0,2.49811,0.716885,0.353617,147.78,299792,0.716885,0.353617,3510.95,1263.88,1654.24,2030.58,2111.05,2434.43,3750.92
-3.10927,0.894165,0.220681,3,7,0,4.37414,0.699873,0.30516,147.78,299792,0.699873,0.30516,3756.04,1250.25,1644.22,2027.55,2109.96,2442.65,3818.82
-3.21181,1,0.220681,4,23,0,3.86007,0.733594,0.386719,147.78,299792,0.733594,0.386719,3338.99,1265.92,1651.92,2021.94,2100.8,2416.88,3691.93
-2.08769,0.968846,0.220681,3,15,0,3.94962,0.700503,0.361006,147.78,299792,0.700503,0.361006,3570.75,1282.27,1677.16,2057.36,2138.59,2464.85,3790.17
-1.59078,0.999473,0.220681,2,7,0,2.26755,0.70162,0.337883,147.78,299792,0.70162,0.337883,3636.45,1268.66,1663,2044.25,2125.91,2454.52,3798.74
-1.64695,0.995559,0.220681,4,23,0,1.82687,0.684799,0.302525,147.78,299792,0.684799,0.302525,3848.35,1261.99,1660.11,2047.7,2131.04,2467.61,3861.21
-2.10549,0.861841,0.220681,3,15,0,6.27065,0.719307,0.3838,147.78,299792,0.719307,0.3838,3413.23,1276.88,1666.65,2040.47,2120.17,2439.65,3729.41
-2.69741,0.976905,0.220681,3,11,0,2.94451,0.719896,0.4065,147.78,299792,0.719896,0.4065,3350.52,1286.66,1676.09,2048.22,2127.39,2444.24,3716.14
-2.16768,0.996178,0.220681,4,23,0,3.70028,0.670561,0.301593,147.78,299792,0.670561,0.301593,3933.56,1274.5,1676.73,2068.39,2152.62,2492.8,3901.84
-2.20866,0.999656,0.220681,4,19,0,2.58155,0.720751,0.370836,147.78,299792,0.720751,0.370836,3442.3,1269.35,1658.76,2033.04,2112.94,2433.55,3732.34
-3.52444,0.995812,0.220681,4,23,0,4.90926,0.633011,0.236035,147.78,299792,0.633011,0.236035,4461.48,1258.23,1667.34,2071.67,2159.41,2516.5,4039.13
-1.83572,0.983129,0.220681,3,11,0,3.80295,0.668527,0.284391,147.78,299792,0.668527,0.284391,4012.38,1264.32,1666.34,2059.23,2143.91,2486.52,3915.17
-1.57646,0.973258,0.220681,4,19,0,2.46424,0.701096,0.337852,147.78,299792,0.701096,0.337852,3639.26,1269.11,1663.59,2044.99,2126.67,2455.41,3800.16
-1.86912,0.966514,0.220681,3,15,0,4.53261,0.676145,0.285844,147.78,299792,0.676145,0.285844,3961.43,1258.32,1658.19,2048.84,2133.02,2473.56,3892.76
-2.0462,0.964148,0.220681,1,1,0,2.05799,0.677425,0.283847,147.78,299792,0.677425,0.283847,3961.83,1255.71,1655.09,2045.45,2129.58,2470.03,3889.96
-2.20159,0.987149,0.220681,2,3,0,2.26731,0.672279,0.305946,147.78,299792,0.672279,0.305946,3907.3,1275.81,1677.7,2068.68,2152.72,2491.98,3894.94
-2.55625,0.970341,0.220681,4,19,0,4.10773,0.703339,0.317722,147.78,299792,0.703339,0.317722,3693.93,1255.17,1648.59,2030.43,2112.39,2442.87,3803.8
-3.06015,0.930766,0.220681,3,11,0,4.60256,0.714046,0.333296,147.78,299792,0.714046,0.333296,3587.68,1255.11,1645.97,2024.19,2105.23,2431.52,3768.22
-3.29736,0.988843,0.220681,2,3,0,3.41725,0.714565,0.33153,147.78,299792,0.714565,0.33153,3590.71,1253.64,1644.33,2022.5,2103.55,2429.93,3767.72
-3.01813,1,0.220681,3,13,0,4.27682,0.718589,0.344454,147.78,299792,0.718589,0.344454,3530.27,1257.45,1647.27,2023.7,2104.26,2428.29,3751.06
-2.71534,1,0.220681,1,1,0,3.03437,0.718128,0.348217,147.78,299792,0.718128,0.348217,3521.08,1259.9,1649.89,2026.22,2106.73,2430.44,3750.39
-2.10812,0.997288,0.220681,2,3,0,2.8185,0.715966,0.356867,147.78,299792,0.715966,0.356867,3505.8,1266.39,1657.03,2033.41,2113.86,2437.09,3751.67
-1.95746,0.997786,0.220681,3,15,0,4.0814,0.669406,0.294092,147.78,299792,0.669406,0.294092,3968.97,1270.42,1672.67,2064.97,2149.41,2490.72,3908.49
-1.91335,0.999283,0.220681,2,7,0,2.2369,0.666264,0.278495,147.78,299792,0.666264,0.278495,4049.95,1262.06,1664.43,2058.16,2143.08,2486.91,3924.14
-2.26503,0.814759,0.220681,2,3,0,4.0425,0.656939,0.263638,147.78,299792,0.656939,0.263638,4170.97,1259.25,1663.43,2060.26,2146.02,2493.85,3957.24
-2.35629,0.996108,0.220681,4,19,0,3.13902,0.723632,0.39741,147.78,299792,0.723632,0.39741,3356.65,1279.37,1667.9,2039.71,2118.88,2435.92,3711.39
-1.5641,0.995957,0.220681,4,23,0,2.72431,0.682242,0.304576,147.78,299792,0.682242,0.304576,3855.24,1265.69,1664.62,2052.83,2136.29,2473.26,3867.42
-3.65396,0.760126,0.220681,4,23,0,5.81875,0.741402,0.408828,147.78,299792,0.741402,0.408828,3247.56,1269.12,1652.91,2019.52,2097.5,2409.54,3661.41
-4.0357,0.981091,0.220681,2,3,0,4.16767,0.742412,0.401588,147.78,299792,0.742412,0.401588,3261.18,1265.15,1648.77,2015.62,2093.71,2406.32,3662.67
-2.5612,0.997448,0.220681,4,31,0,5.0449,0.693075,0.354843,147.78,299792,0.693075,0.354843,3627.79,1285.76,1682.69,2065.27,2147.06,2475.74,3813.28
-1.81357,0.936703,0.220681,2,3,0,3.77358,0.704834,0.360681,147.78,299792,0.704834,0.360681,3549.77,1278.21,1671.9,2050.97,2131.96,2457.27,3778.84
-1.5571,0.998417,0.220681,3,15,0,1.92697,0.698447,0.331479,147.78,299792,0.698447,0.331479,3673.74,1267.79,1662.89,2045.35,2127.32,2457.39,3810.36
-1.53862,0.98138,0.220681,3,15,0,1.85793,0.689737,0.324242,147.78,299792,0.689737,0.324242,3744.42,1271.33,1668.72,2053.93,2136.55,2469.49,3837.5
-2.36524,0.988473,0.220681,3,15,0,2.80833,0.65737,0.275055,147.78,299792,0.65737,0.275055,4119.14,1267.84,1672.66,2069.1,2154.65,2501.14,3951.61
-2.63971,0.810461,0.220681,2,7,0,4.8428,0.669583,0.266799,147.78,299792,0.669583,0.266799,4078.65,1249.99,1650.61,2043.67,2128.57,2472.82,3919.07
