# stan_version_major = 2
# stan_version_minor = 32
# stan_version_patch = 2
# model = BAO_model
# start_datetime = 2023-07-24 10:20:18 UTC
# method = sample (Default)
#   sample
#     num_samples = 2500
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = /tmp/tmpzlq1t49o/1ffs1emt.json
# init = /tmp/tmpzlq1t49o/f88cv5v3.json
# random
#   seed = 89435
# output
#   file = /home/undercover/teaching/internships/ia/2022-23/Code/output/LCDM/BAO/BAO-20230724112018.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.32.2
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,h,Om,rf,c,theta.1,theta.2,Dv,dv.1,dv.2,dv.3,dv.4,dv.5,dv.6
-2.16679,0.977926,0.289487,3,15,0,3.06673,0.690614,0.300668,147.78,299792,0.690614,0.300668,3822.73,1255.5,1651.89,2037.95,2120.98,2456.36,3845.98
-2.49313,0.983753,0.289487,2,7,0,2.73523,0.671908,0.309767,147.78,299792,0.671908,0.309767,3895.41,1278.67,1680.8,2071.72,2155.71,2494.63,3894.24
-2.49313,0.474376,0.289487,1,3,0,5.31421,0.671908,0.309767,147.78,299792,0.671908,0.309767,3895.41,1278.67,1680.8,2071.72,2155.71,2494.63,3894.24
-1.74084,1,0.289487,2,3,0,2.39784,0.684158,0.298829,147.78,299792,0.684158,0.298829,3865.62,1260.09,1658.24,2046.16,2129.61,2466.75,3864.64
-2.01403,0.983363,0.289487,2,7,0,2.10631,0.672319,0.302307,147.78,299792,0.672319,0.302307,3920.6,1273.34,1675.08,2066.2,2150.31,2489.97,3896.48
-1.62693,0.871174,0.289487,3,13,0,3.56045,0.688821,0.326916,147.78,299792,0.688821,0.326916,3740.35,1273.77,1671.49,2056.82,2139.44,2472.3,3838.73
-1.98119,0.964127,0.289487,3,11,0,2.96935,0.715361,0.360581,147.78,299792,0.715361,0.360581,3497.82,1268.85,1659.68,2035.99,2116.39,2439.34,3751.37
-3.07581,0.86025,0.289487,2,7,0,3.18267,0.699125,0.374618,147.78,299792,0.699125,0.374618,3537.85,1290.44,1685.75,2065.45,2146.47,2471.51,3786.87
-2.14165,0.995734,0.289487,3,11,0,3.11839,0.707144,0.332325,147.78,299792,0.707144,0.332325,3625.83,1260.57,1653.29,2033.37,2114.83,2442.8,3786.78
-1.67595,0.983385,0.289487,3,11,0,2.51987,0.680545,0.296277,147.78,299792,0.680545,0.296277,3895.73,1261.64,1660.72,2049.76,2133.48,2471.78,3875.87
-1.77118,0.972144,0.289487,1,1,0,1.78777,0.680569,0.293371,147.78,299792,0.680569,0.293371,3906.62,1259.61,1658.56,2047.69,2131.46,2470.08,3877.07
-1.57371,0.995911,0.289487,2,3,0,1.82167,0.681124,0.305484,147.78,299792,0.681124,0.305484,3858.24,1267.31,1666.6,2055.09,2138.6,2475.73,3870.14
-2.7055,0.973002,0.289487,3,15,0,3.25467,0.648813,0.249624,147.78,299792,0.648813,0.249624,4287.26,1255.23,1660.74,2060.19,2146.68,2498.12,3986.41
-2.27474,0.940167,0.289487,2,7,0,3.026,0.657,0.270755,147.78,299792,0.657,0.270755,4139.71,1264.86,1669.52,2066.18,2151.82,2498.87,3954.39
-3.43786,0.763601,0.289487,3,7,0,3.69566,0.666357,0.256066,147.78,299792,0.666357,0.256066,4145.3,1244.26,1645.03,2039.2,2124.47,2470.66,3932.22
-1.56408,0.999952,0.289487,3,11,0,3.21227,0.684523,0.306095,147.78,299792,0.684523,0.306095,3836.86,1264.61,1662.94,2050.45,2133.74,2469.98,3860.37
-1.85535,0.918522,0.289487,2,7,0,2.2583,0.687934,0.331834,147.78,299792,0.687934,0.331834,3728.7,1277.51,1675.59,2060.9,2143.47,2475.98,3838.78
-1.53751,0.989007,0.289487,3,13,0,2.12432,0.685,0.309045,147.78,299792,0.685,0.309045,3823.55,1266.1,1664.4,2051.65,2134.85,2470.65,3857.7
-1.68832,0.966675,0.289487,2,3,0,1.70447,0.687678,0.305358,147.78,299792,0.687678,0.305358,3821.93,1261.26,1658.66,2045.33,2128.45,2464.01,3851.96
-1.78647,0.988174,0.289487,2,5,0,1.88137,0.6862,0.300624,147.78,299792,0.6862,0.300624,3847.48,1259.45,1657.09,2044.37,2127.67,2464.11,3858.18
-4.11725,0.716479,0.289487,2,3,0,4.29635,0.688527,0.279417,147.78,299792,0.688527,0.279417,3915.34,1242.46,1638.41,2025.78,2109.32,2447.53,3860.7
-1.51521,0.920767,0.289487,2,7,0,4.53527,0.687223,0.314577,147.78,299792,0.687223,0.314577,3791.56,1267.62,1665.46,2051.84,2134.81,2469.44,3848.99
-2.74974,0.816706,0.289487,3,11,0,5.5724,0.667296,0.263122,147.78,299792,0.667296,0.263122,4108.47,1249.17,1650.2,2043.99,2129.1,2474.32,3927.03
-2.42591,0.860371,0.289487,2,3,0,3.58573,0.659351,0.259899,147.78,299792,0.659351,0.259899,4172.2,1253.94,1657.1,2053.28,2138.94,2486.54,3951.44
-3.4884,0.619079,0.289487,1,1,0,3.55331,0.661968,0.250986,147.78,299792,0.661968,0.250986,4195.81,1244.03,1645.67,2041.18,2126.81,2474.64,3946.72
-1.58173,0.982626,0.289487,3,11,0,4.1627,0.699711,0.332827,147.78,299792,0.699711,0.332827,3662.7,1267.45,1662.22,2044.27,2126.14,2455.76,3806.31
-2.8898,0.745747,0.289487,1,3,0,3.02886,0.704761,0.316335,147.78,299792,0.704761,0.316335,3691.2,1253.06,1646.05,2027.57,2109.48,2439.79,3800.65
-2.83985,0.95075,0.289487,3,15,0,4.91522,0.728317,0.418893,147.78,299792,0.728317,0.418893,3280.93,1284.55,1671.59,2040.72,2119.17,2432.87,3688.46
-4.13508,0.918552,0.289487,3,7,0,4.53333,0.748423,0.433665,147.78,299792,0.748423,0.433665,3158.25,1273.3,1654.92,2018.09,2095.18,2403.12,3631.67
-5.11752,0.835283,0.289487,2,3,0,6.37669,0.749168,0.406191,147.78,299792,0.749168,0.406191,3220.36,1261.49,1643.35,2008.26,2085.9,2396.62,3644
-6.7102,0.810234,0.289487,2,7,0,8.01131,0.710894,0.442151,147.78,299792,0.710894,0.442151,3304.69,1309.34,1700.58,2072.46,2151.34,2466.27,3720.46
-4.69102,0.921997,0.289487,2,3,0,8.71589,0.727081,0.45575,147.78,299792,0.727081,0.45575,3200.19,1299.97,1686.58,2053.35,2131.07,2441.08,3672.27
-4.55975,0.991823,0.289487,3,15,0,8.35453,0.744143,0.478299,147.78,299792,0.744143,0.478299,3078.85,1293.03,1674.65,2035.58,2111.93,2416.09,3618.85
-4.49158,0.999819,0.289487,1,1,0,4.5802,0.743525,0.476135,147.78,299792,0.743525,0.476135,3085.9,1292.83,1674.67,2035.91,2112.34,2416.84,3621.45
-3.38627,0.987954,0.289487,3,7,0,4.76059,0.737214,0.439913,147.78,299792,0.737214,0.439913,3191.83,1285.23,1669.57,2035,2112.53,2422.11,3655.54
-3.61588,0.994784,0.289487,1,3,0,3.7721,0.741714,0.445692,147.78,299792,0.741714,0.445692,3159.38,1283.56,1666.63,2030.55,2107.72,2415.76,3641.59
-2.98957,0.811446,0.289487,2,5,0,5.77962,0.716169,0.406824,147.78,299792,0.716169,0.406824,3367.12,1290.09,1680.52,2053.58,2132.95,2450.58,3725.49
-2.67641,0.846789,0.289487,1,3,0,4.6318,0.72842,0.383116,147.78,299792,0.72842,0.383116,3372.38,1268.66,1656.02,2027.58,2106.79,2424.37,3706.68
-3.01317,0.934051,0.289487,1,1,0,3.04055,0.730301,0.379392,147.78,299792,0.730301,0.379392,3373.75,1265.28,1652.17,2023.49,2102.68,2420.27,3703.87
-4.14846,0.944078,0.289487,2,3,0,4.34138,0.737639,0.38113,147.78,299792,0.737639,0.38113,3335.53,1259.88,1644.86,2014.24,2093.01,2408.85,3684.78
-2.90469,0.912653,0.289487,2,3,0,5.25926,0.728455,0.375516,147.78,299792,0.728455,0.375516,3392.92,1265,1652.37,2024.41,2103.78,2422.2,3710.46
-2.48355,1,0.289487,2,7,0,2.95343,0.705101,0.377339,147.78,299792,0.705101,0.377339,3500.12,1286.38,1680.02,2057.96,2138.58,2461.95,3769.6
-3.05096,0.98152,0.289487,2,3,0,3.1935,0.729142,0.374218,147.78,299792,0.729142,0.374218,3393.3,1263.78,1650.98,2022.92,2102.28,2420.7,3709.39
-2.55958,0.924723,0.289487,3,11,0,4.36451,0.687392,0.290753,147.78,299792,0.687392,0.290753,3877.76,1251.61,1648.47,2035.8,2119.2,2456.45,3859.17
-2.32365,1,0.289487,2,3,0,2.51981,0.676513,0.31696,147.78,299792,0.676513,0.31696,3843.11,1278.98,1679.99,2069.26,2152.82,2489.79,3877.78
-1.83141,0.877492,0.289487,3,11,0,3.67237,0.711082,0.352884,147.78,299792,0.711082,0.352884,3541.81,1268.56,1660.49,2038.38,2119.18,2443.95,3766.35
-1.51144,0.998129,0.289487,3,11,0,2.15189,0.689,0.31647,147.78,299792,0.689,0.31647,3775.16,1267.2,1664.59,2050.39,2133.21,2467.21,3843.2
-2.12328,0.879545,0.289487,2,3,0,2.37676,0.68663,0.334643,147.78,299792,0.68663,0.334643,3726.48,1280.36,1678.86,2064.38,2146.97,2479.47,3841
-1.88122,1,0.289487,2,3,0,2.11712,0.687755,0.332073,147.78,299792,0.687755,0.332073,3728.88,1277.82,1675.95,2061.29,2143.88,2476.4,3839.16
-2.48097,0.697941,0.289487,3,15,0,5.10183,0.670851,0.307356,147.78,299792,0.670851,0.307356,3910.4,1278.08,1680.44,2071.77,2155.87,2495.33,3898.38
-1.53487,0.911136,0.289487,2,5,0,2.90831,0.685003,0.309474,147.78,299792,0.685003,0.309474,3821.99,1266.37,1664.69,2051.92,2135.11,2470.86,3857.49
-1.99035,0.893216,0.289487,2,7,0,2.30285,0.674843,0.307367,147.78,299792,0.674843,0.307367,3887.23,1274.35,1675.54,2065.73,2149.58,2488.05,3886.99
-1.60068,0.999743,0.289487,3,11,0,2.17908,0.697727,0.326755,147.78,299792,0.697727,0.326755,3693.13,1265.64,1660.84,2043.74,2125.84,2456.62,3814.57
-1.93273,0.891507,0.289487,3,15,0,2.82938,0.675045,0.306494,147.78,299792,0.675045,0.306494,3889.27,1273.59,1674.69,2064.85,2148.71,2487.23,3886.81
-1.59453,0.987579,0.289487,3,15,0,2.06095,0.682269,0.301871,147.78,299792,0.682269,0.301871,3865.03,1263.86,1662.68,2051,2134.51,2471.77,3868.56
-1.92524,0.90627,0.289487,2,3,0,2.02766,0.674953,0.306107,147.78,299792,0.674953,0.306107,3891.23,1273.42,1674.53,2064.74,2148.61,2487.19,3887.25
-2.43804,0.856022,0.289487,1,1,0,2.48264,0.671984,0.309128,147.78,299792,0.671984,0.309128,3897.31,1278.18,1680.27,2071.2,2155.19,2494.17,3894.32
-3.44827,0.860533,0.289487,2,7,0,4.20187,0.674587,0.326587,147.78,299792,0.674587,0.326587,3820.4,1286.75,1688.58,2077.91,2161.39,2497.73,3878.61
-2.20413,1,0.289487,1,1,0,3.17873,0.679877,0.322091,147.78,299792,0.679877,0.322091,3806.15,1279.06,1679.23,2067.29,2150.55,2486.11,3865.87
-1.50883,0.959396,0.289487,2,7,0,2.61539,0.693089,0.32699,147.78,299792,0.693089,0.32699,3717.06,1269.95,1666.46,2050.6,2132.98,2464.81,3827.02
-1.87256,0.95297,0.289487,3,9,0,2.11915,0.704991,0.362938,147.78,299792,0.704991,0.362938,3542.3,1279.24,1672.9,2051.79,2132.72,2457.73,3777.28
-1.74045,0.999932,0.289487,2,7,0,1.93846,0.703789,0.33516,147.78,299792,0.703789,0.33516,3633.95,1265.17,1658.86,2039.69,2121.27,2449.69,3794.29
-1.58915,1,0.289487,2,3,0,1.70659,0.699296,0.342838,147.78,299792,0.699296,0.342838,3632.76,1273.54,1668.6,2050.2,2131.88,2460.47,3802.52
-1.62059,0.992078,0.289487,2,3,0,1.68496,0.700768,0.346619,147.78,299792,0.700768,0.346619,3613.28,1274.32,1669.02,2050.01,2131.53,2459.35,3796.71
-1.68104,0.964158,0.289487,2,5,0,1.90399,0.707201,0.350908,147.78,299792,0.707201,0.350908,3567.25,1270.92,1663.89,2042.92,2123.99,2449.85,3777.51
-1.93498,0.947739,0.289487,1,3,0,1.97352,0.70967,0.343821,147.78,299792,0.70967,0.343821,3576.6,1264.87,1657.09,2035.87,2116.95,2443.05,3774.53
-2.17275,0.852682,0.289487,1,3,0,3.19392,0.697517,0.35715,147.78,299792,0.697517,0.35715,3597.66,1282.94,1678.65,2059.88,2141.37,2468.75,3800.12
-2.32929,0.991212,0.289487,2,3,0,2.47601,0.714351,0.345965,147.78,299792,0.714351,0.345965,3546.58,1261.96,1652.93,2030.37,2111.14,2435.94,3761.27
-1.59577,0.986716,0.289487,2,7,0,2.57251,0.702659,0.341529,147.78,299792,0.702659,0.341529,3619.49,1269.8,1663.9,2044.68,2126.2,2454.16,3794.18
-2.99227,0.727193,0.289487,2,3,0,3.37012,0.70725,0.31997,147.78,299792,0.70725,0.31997,3665.93,1253.12,1645.53,2026.21,2107.91,2437.24,3792.36
-1.63138,1,0.289487,1,3,0,2.71922,0.701496,0.334325,147.78,299792,0.701496,0.334325,3648.53,1266.73,1661.04,2042.52,2124.25,2453.3,3800.81
-2.35549,0.750234,0.289487,2,3,0,3.04263,0.689932,0.345267,147.78,299792,0.689932,0.345267,3674.32,1283.39,1681.12,2065.12,2147.3,2477.81,3826.66
-1.50391,0.971243,0.289487,2,3,0,2.48834,0.691958,0.323704,147.78,299792,0.691958,0.323704,3734.22,1268.99,1665.74,2050.36,2132.87,2465.34,3831.68
-1.54888,0.880493,0.289487,2,3,0,2.25054,0.695711,0.335244,147.78,299792,0.695711,0.335244,3675.87,1272.44,1668.38,2051.37,2133.42,2463.71,3815.91
-3.65453,0.551446,0.289487,2,7,0,8.12513,0.655992,0.289844,147.78,299792,0.655992,0.289844,4067.01,1280.14,1686.22,2082.6,2167.97,2513.19,3949.55
-1.81164,0.995678,0.289487,3,15,0,3.8113,0.703275,0.358377,147.78,299792,0.703275,0.358377,3564.52,1278.4,1672.51,2052.13,2133.26,2459.18,3784.13
-7.21249,0.575344,0.289487,3,15,0,9.13768,0.744404,0.365334,147.78,299792,0.744404,0.365334,3348.07,1246.59,1629.84,1998.56,2077.3,2393.45,3676.14
-8.75694,0.956135,0.289487,3,9,0,10.3959,0.723307,0.496718,147.78,299792,0.723307,0.496718,3129.1,1317.33,1703.77,2068.38,2145.42,2451.97,3660.24
-5.98774,1,0.289487,2,3,0,8.46691,0.734148,0.489991,147.78,299792,0.734148,0.489991,3096.54,1305.54,1689.37,2051.83,2128.44,2433.44,3636.98
-6.25935,0.967973,0.289487,2,7,0,7.11279,0.727789,0.479396,147.78,299792,0.727789,0.479396,3145.71,1307.64,1693.43,2058.26,2135.43,2442.82,3658.14
-4.04109,1,0.289487,2,3,0,6.2332,0.745002,0.414128,147.78,299792,0.745002,0.414128,3218.93,1268.32,1651.13,2016.5,2094.18,2404.9,3649.95
-3.11932,0.990035,0.289487,3,7,0,4.07641,0.737363,0.421067,147.78,299792,0.737363,0.421067,3235.44,1277.65,1662.3,2029.05,2106.97,2418.53,3664.96
-1.78765,0.965331,0.289487,3,15,0,4.73515,0.693397,0.340749,147.78,299792,0.693397,0.340749,3670.34,1277.69,1674.37,2057.69,2139.76,2469.96,3819.47
-2.48609,0.990247,0.289487,3,11,0,2.73037,0.722355,0.403015,147.78,299792,0.722355,0.403015,3348.04,1282.97,1671.79,2043.54,2122.65,2439.35,3711.71
-1.81244,0.978863,0.289487,3,15,0,3.28778,0.699689,0.323618,147.78,299792,0.699689,0.323618,3693.25,1262,1656.58,2039.11,2121.17,2451.84,3810.79
-1.67773,0.961703,0.289487,2,7,0,2.33717,0.703669,0.337689,147.78,299792,0.703669,0.337689,3626.48,1266.72,1660.49,2041.21,2122.75,2450.92,3793.38
-1.88848,0.992153,0.289487,4,19,0,1.98807,0.670856,0.295501,147.78,299792,0.670856,0.295501,3954.97,1270.05,1671.93,2063.76,2148.08,2488.87,3903.71
-1.75391,1,0.289487,1,3,0,1.88584,0.671675,0.288184,147.78,299792,0.671675,0.288184,3978.56,1264.13,1665.42,2057.28,2141.69,2483.09,3904.52
-1.78099,0.965224,0.289487,2,3,0,1.90174,0.674982,0.287162,147.78,299792,0.674982,0.287162,3963.08,1260.34,1660.61,2051.55,2135.78,2476.47,3895.51
-1.72425,1,0.289487,1,1,0,1.76555,0.674558,0.28931,147.78,299792,0.674558,0.28931,3957.16,1262.27,1662.77,2053.76,2137.97,2478.53,3895.81
-1.70189,0.996364,0.289487,5,31,0,1.75928,0.708144,0.354889,147.78,299792,0.708144,0.354889,3550.45,1272.22,1664.97,2043.51,2124.44,2449.64,3773.04
-1.72476,0.998952,0.289487,1,3,0,1.74561,0.708282,0.358771,147.78,299792,0.708282,0.358771,3538.15,1274.14,1666.88,2045.15,2125.99,2450.73,3770.72
-1.51007,0.999092,0.289487,5,31,0,1.96924,0.694424,0.327547,147.78,299792,0.694424,0.327547,3708.06,1269.08,1665.22,2048.98,2131.26,2462.72,3823.13
-2.27481,0.902647,0.289487,3,11,0,2.38384,0.68714,0.293804,147.78,299792,0.68714,0.293804,3867.63,1253.95,1651.04,2038.32,2121.69,2458.66,3858.56
-3.21523,0.893611,0.289487,4,15,0,3.84288,0.68282,0.278047,147.78,299792,0.68282,0.278047,3953.54,1246.55,1644.05,2033.06,2116.96,2456.71,3877.12
-3.07086,1,0.289487,2,3,0,3.55675,0.680477,0.33504,147.78,299792,0.680477,0.33504,3758.85,1286.28,1686.57,2073.78,2156.73,2490.66,3857.89
-2.98001,0.99822,0.289487,2,7,0,3.18869,0.706293,0.318245,147.78,299792,0.706293,0.318245,3676.71,1252.9,1645.52,2026.55,2108.33,2438.07,3795.7
-2.39663,1,0.289487,2,3,0,3.20563,0.698517,0.363153,147.78,299792,0.698517,0.363153,3574.49,1285.18,1680.64,2061.24,2142.54,2469.01,3794.38
-1.90891,1,0.289487,2,7,0,2.79244,0.715158,0.369164,147.78,299792,0.715158,0.369164,3473.99,1273.4,1664.31,2040.14,2120.37,2442.4,3747.55
-2.21658,0.863223,0.289487,2,3,0,3.02,0.713106,0.384694,147.78,299792,0.713106,0.384694,3440.46,1282.76,1674.2,2049.56,2129.58,2450.33,3744.9
-2.04647,0.950971,0.289487,2,5,0,2.6384,0.718209,0.369738,147.78,299792,0.718209,0.369738,3457.6,1271.01,1661.1,2036.11,2116.16,2437.46,3739.4
-1.9826,1,0.289487,2,3,0,2.03851,0.717052,0.370068,147.78,299792,0.717052,0.370068,3462.24,1272.19,1662.59,2037.87,2117.98,2439.5,3742.21
-4.47993,0.638407,0.289487,2,3,0,5.15852,0.731199,0.357541,147.78,299792,0.731199,0.357541,3430.81,1253.66,1640.28,2012.73,2092.33,2412.15,3712.6
-3.87229,1,0.289487,2,3,0,4.80037,0.712927,0.414509,147.78,299792,0.712927,0.414509,3362.79,1296.3,1687.5,2060.85,2140.23,2457.72,3729.81
-3.08474,0.966785,0.289487,3,15,0,4.18345,0.714384,0.333728,147.78,299792,0.714384,0.333728,3584.6,1255.07,1645.84,2023.95,2104.97,2431.13,3767.14
-3.2651,0.970828,0.289487,3,15,0,4.34323,0.727659,0.43031,147.78,299792,0.727659,0.43031,3256.32,1289.76,1676.77,2045.26,2123.5,2436.1,3684.14
-3.02586,0.945453,0.289487,3,7,0,3.87018,0.730891,0.381305,147.78,299792,0.730891,0.381305,3365.85,1265.69,1652.41,2023.46,2102.58,2419.84,3701.42
-3.66715,0.873104,0.289487,1,1,0,3.72854,0.733077,0.374604,147.78,299792,0.733077,0.374604,3374.03,1260.62,1646.79,2017.72,2096.87,2414.39,3699.37
-4.7584,0.874497,0.289487,3,15,0,7.08668,0.670081,0.328489,147.78,299792,0.670081,0.328489,3839.52,1292.17,1695.37,2085.88,2169.61,2506.84,3890.52
-2.68786,1,0.289487,1,1,0,4.32733,0.677079,0.323262,147.78,299792,0.677079,0.323262,3817.81,1282.39,1683.4,2072.19,2155.6,2491.7,3873.18
-3.09908,0.965408,0.289487,2,3,0,3.45744,0.678166,0.330466,147.78,299792,0.678166,0.330466,3787.03,1285.74,1686.6,2074.71,2157.9,2492.91,3866.61
-1.79395,0.872181,0.289487,3,15,0,4.56835,0.696763,0.318257,147.78,299792,0.696763,0.318257,3726.96,1261.33,1656.59,2040.17,2122.5,2454.46,3821.2
-1.79395,0.621855,0.289487,1,3,0,4.31873,0.696763,0.318257,147.78,299792,0.696763,0.318257,3726.96,1261.33,1656.59,2040.17,2122.5,2454.46,3821.2
-3.72541,0.767486,0.289487,3,15,0,4.85701,0.710821,0.408038,147.78,299792,0.710821,0.408038,3389.32,1295.4,1687.26,2061.62,2141.25,2459.92,3738.65
-3.90805,0.976765,0.289487,1,1,0,4.15398,0.71112,0.411151,147.78,299792,0.71112,0.411151,3379.89,1296.48,1688.22,2062.28,2141.83,2460.09,3736.24
