# stan_version_major = 2
# stan_version_minor = 32
# stan_version_patch = 2
# model = SSx43SnIa_model
# start_datetime = 2023-07-24 11:16:10 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = /tmp/tmpsjosbz2s/9rbfn0mp.json
# init = /tmp/tmpsjosbz2s/qwqasnzb.json
# random
#   seed = 36427
# output
#   file = /home/undercover/teaching/internships/ia/2022-23/Code/output/fQ-LCDM/SS+SnIa/LISA/SS+SnIa-20230724121610.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.32.2
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,h,Om,alpha,theta.1,theta.2,theta.3,dL.1,dL.2,dL.3,dL.4,dL.5,dL.6,dL.7,dL.8,dL.9,dL.10,dL.11,dL.12,dL.13,dL.14,dL.15,correction,Delta,A,B,C
# Adaptation terminated
# Step size = 0.522079
# Diagonal elements of inverse mass matrix:
# 7.49891e-05, 0.000166893, 0.00579836
-32.9215,0.934649,0.522079,1,3,0,35.0278,0.705838,0.277847,-0.575127,0.705838,0.277847,-0.575127,0.990464,2.39504,11.0282,12.1147,12.177,12.391,15.459,24.0629,24.1027,24.4249,24.8586,33.6535,42.6648,52.0572,57.224,0.944961,23.6637,3.26111e+07,1.37021e+06,57571.6
-34.4605,0.837103,0.522079,3,15,0,35.7285,0.712412,0.308144,0.00272474,0.712412,0.308144,0.00272474,0.982688,2.3814,11.0686,12.1678,12.2308,12.4474,15.5548,24.2816,24.322,24.649,25.0892,34.0167,43.1646,52.6984,57.9423,1.00025,23.7159,3.26463e+07,1.37095e+06,57571.6
-32.4118,1,0.522079,3,7,0,35.0314,0.721096,0.272021,0.271332,0.721096,0.272021,0.271332,0.978407,2.3915,11.4166,12.5729,12.6393,12.8673,16.1448,25.3839,25.4267,25.7734,26.2404,35.7186,45.4422,55.5828,61.1624,1.02449,23.6532,3.26042e+07,1.37006e+06,57571.6
-32.1222,0.974178,0.522079,2,3,0,32.8095,0.71777,0.271124,0.220146,0.71777,0.271124,0.220146,0.982658,2.40101,11.4464,12.6044,12.6709,12.8992,16.1811,25.4302,25.4731,25.8202,26.2876,35.7746,45.5068,55.656,61.2404,1.01993,23.6516,3.26032e+07,1.37004e+06,57571.6
-31.3486,0.711001,0.522079,2,5,0,34.0725,0.707002,0.291832,0.125091,0.707002,0.291832,0.125091,0.993772,2.41778,11.3732,12.5125,12.5779,12.8024,16.027,25.0973,25.1393,25.4794,25.9373,35.2273,44.7514,54.68,60.1419,1.01144,23.6882,3.26275e+07,1.37055e+06,57571.6
-31.1891,0.999783,0.522079,3,15,0,31.473,0.707094,0.280046,-0.099186,0.707094,0.280046,-0.099186,0.99333,2.4153,11.3293,12.4613,12.5263,12.7494,15.9521,24.9562,24.9979,25.3354,25.7899,35.0095,44.461,54.3142,59.735,0.990812,23.6676,3.26137e+07,1.37026e+06,57571.6
-32.4151,0.933442,0.522079,2,7,0,32.5819,0.705659,0.304123,0.0199068,0.705659,0.304123,0.0199068,0.992859,2.40805,11.2199,12.336,12.4001,12.62,15.7761,24.6424,24.6835,25.0157,25.463,34.5354,43.8327,53.5227,58.8527,1.00184,23.7091,3.26417e+07,1.37085e+06,57571.6
-32.7148,0.960271,0.522079,2,3,0,33.2057,0.701473,0.304152,0.0194109,0.701473,0.304152,0.0194109,0.998774,2.42237,11.2863,12.409,12.4734,12.6946,15.8693,24.7878,24.8291,25.1633,25.6132,34.739,44.0909,53.8379,59.1992,1.00179,23.7092,3.26417e+07,1.37085e+06,57571.6
-34.2618,0.667826,0.522079,3,7,0,36.5268,0.720494,0.260068,-0.19723,0.720494,0.260068,-0.19723,0.97701,2.38104,11.2381,12.3658,12.4305,12.6528,15.8446,24.8249,24.8664,25.2032,25.6566,34.8576,44.2933,54.1325,59.5463,0.981681,23.6313,3.259e+07,1.36976e+06,57571.6
-31.6475,1,0.522079,2,7,0,34.165,0.711549,0.275037,0.132551,0.711549,0.275037,0.132551,0.989945,2.41514,11.4554,12.6098,12.6761,12.9037,16.1736,25.3818,25.4244,25.7699,26.235,35.6747,45.356,55.451,61.0053,1.01208,23.6587,3.26078e+07,1.37014e+06,57571.6
-31.9401,0.978724,0.522079,2,3,0,32.2533,0.714957,0.271002,-0.126528,0.714957,0.271002,-0.126528,0.983532,2.39436,11.2693,12.398,12.4628,12.6852,15.8794,24.8633,24.9049,25.2417,25.6952,34.8973,44.3324,54.1698,59.5821,0.988278,23.6514,3.2603e+07,1.37004e+06,57571.6
-31.6846,1,0.522079,2,3,0,31.971,0.711957,0.270451,-0.109584,0.711957,0.270451,-0.109584,0.987919,2.40572,11.3333,12.4692,12.5344,12.7583,15.9732,25.0166,25.0585,25.3975,25.8541,35.118,44.6169,54.5209,59.97,0.989861,23.6504,3.26024e+07,1.37002e+06,57571.6
-31.0907,0.996452,0.522079,2,7,0,31.7095,0.709766,0.286654,-0.0365665,0.709766,0.286654,-0.0365665,0.989179,2.4043,11.269,12.3946,12.4592,12.681,15.8653,24.8173,24.8587,25.1943,25.6461,34.8115,44.2068,54.001,59.389,0.996623,23.6792,3.26214e+07,1.37042e+06,57571.6
-31.3127,0.932741,0.522079,2,5,0,31.8185,0.706828,0.279224,-0.0612251,0.706828,0.279224,-0.0612251,0.994189,2.41876,11.3666,12.504,12.5693,12.7934,16.0118,25.0625,25.1044,25.4437,25.9006,35.1696,44.6724,54.5795,60.03,0.994344,23.6661,3.26127e+07,1.37024e+06,57571.6
-33.2106,0.779925,0.522079,4,15,0,34.9777,0.699488,0.273222,-0.718835,0.699488,0.273222,-0.718835,0.998547,2.41181,11.0598,12.1459,12.2081,12.422,15.4876,24.08,24.1197,24.4414,24.8745,33.6549,42.6508,52.027,57.1851,0.930546,23.6554,3.26057e+07,1.37009e+06,57571.6
-35.1483,0.807958,0.522079,3,7,0,36.272,0.693656,0.285034,-0.885847,0.693656,0.285034,-0.885847,1.00265,2.41043,10.9039,11.9644,12.0252,12.2339,15.2239,23.592,23.6307,23.9438,24.3652,32.9075,41.6559,50.7722,55.7866,0.913168,23.6764,3.26195e+07,1.37038e+06,57571.6
-31.9142,1,0.522079,3,7,0,35.7585,0.719906,0.291247,0.507455,0.719906,0.291247,0.507455,0.979214,2.39183,11.4059,12.5607,12.627,12.8548,16.1283,25.3563,25.399,25.7454,26.2117,35.6779,45.3878,55.5126,61.083,1.04531,23.6872,3.26268e+07,1.37054e+06,57571.6
-32.3323,0.58968,0.522079,2,3,0,33.6019,0.714389,0.281384,0.509337,0.714389,0.281384,0.509337,0.988135,2.41727,11.5813,12.758,12.8255,13.0576,16.3946,25.8078,25.8514,26.2048,26.6807,36.3422,46.2549,56.5928,62.281,1.04538,23.67,3.26153e+07,1.3703e+06,57571.6
-31.2419,0.77921,0.522079,2,3,0,32.8365,0.714755,0.28816,0.188192,0.714755,0.28816,0.188192,0.984079,2.39719,11.3217,12.4592,12.5245,12.7488,15.9698,25.0352,25.0772,25.4171,25.8749,35.164,44.6886,54.6186,60.0816,1.01713,23.6819,3.26232e+07,1.37046e+06,57571.6
-32.3279,0.977846,0.522079,2,7,0,32.7682,0.716972,0.298902,0.684229,0.716972,0.298902,0.684229,0.983546,2.40365,11.4889,12.6545,12.7214,12.9513,16.2564,25.5779,25.6211,25.9711,26.4422,36.0072,45.8193,56.0508,61.6798,1.06052,23.7003,3.26356e+07,1.37072e+06,57571.6
-33.0805,0.800205,0.522079,3,7,0,34.4664,0.710601,0.309354,0.225419,0.710601,0.309354,0.225419,0.987126,2.39769,11.2304,12.3522,12.4165,12.6376,15.8117,24.7354,24.7767,25.1112,25.5616,34.6975,44.0613,53.8212,59.1896,1.02055,23.7179,3.26477e+07,1.37098e+06,57571.6
-32.8418,0.992582,0.522079,3,7,0,34.0616,0.713426,0.297377,0.730093,0.713426,0.297377,0.730093,0.988977,2.41847,11.5846,12.7619,12.8295,13.0617,16.4008,25.8214,25.865,26.2187,26.695,36.3643,46.2843,56.6289,62.3203,1.06438,23.6977,3.26339e+07,1.37069e+06,57571.6
-32.3389,0.991338,0.522079,3,7,0,33.2835,0.714317,0.29844,0.116311,0.714317,0.29844,0.116311,0.982558,2.38778,11.1943,12.313,12.3772,12.5976,15.7629,24.6622,24.7034,25.037,25.4862,34.598,43.9379,53.6736,59.0292,1.01066,23.6995,3.26351e+07,1.37071e+06,57571.6
-31.7063,0.436715,0.522079,2,3,0,36.2024,0.709252,0.299291,0.131471,0.709252,0.299291,0.131471,0.989591,2.40495,11.2767,12.4038,12.4685,12.6906,15.8797,24.8465,24.888,25.2241,25.6767,34.8577,44.2685,54.0781,59.4743,1.01204,23.701,3.26361e+07,1.37073e+06,57571.6
-31.9537,0.74314,0.522079,3,7,0,32.8751,0.709137,0.29225,0.396411,0.709137,0.29225,0.396411,0.993054,2.42266,11.5042,12.6651,12.7317,12.9606,16.2499,25.5159,25.5588,25.9065,26.3746,35.875,45.6182,55.7769,61.3658,1.03565,23.6889,3.26279e+07,1.37056e+06,57571.6
-32.2497,0.61637,0.522079,2,3,0,34.4989,0.712475,0.273586,0.255998,0.712475,0.273586,0.255998,0.989897,2.41861,11.5309,12.6976,12.7646,12.9947,16.3013,25.6204,25.6636,26.0133,26.4843,36.0432,45.8491,56.075,61.7015,1.02314,23.6561,3.26061e+07,1.3701e+06,57571.6
-32.7446,1,0.522079,2,7,0,33.3216,0.724331,0.282547,0.376062,0.724331,0.282547,0.376062,0.973394,2.37776,11.3345,12.4815,12.5473,12.7735,16.0244,25.1872,25.2297,25.5736,26.0366,35.4353,45.0762,55.1295,60.6608,1.03379,23.672,3.26166e+07,1.37032e+06,57571.6
-32.5659,0.98915,0.522079,3,7,0,34.9382,0.700191,0.272321,-0.357319,0.700191,0.272321,-0.357319,1.00177,2.43158,11.3318,12.4581,12.5228,12.7447,15.929,24.8727,24.9141,25.2492,25.7004,34.8524,44.2331,54.0123,59.3924,0.966361,23.6538,3.26046e+07,1.37007e+06,57571.6
-34.2515,0.655734,0.522079,2,5,0,38.1327,0.72654,0.273967,0.147504,0.72654,0.273967,0.147504,0.969798,2.36676,11.2379,12.3713,12.4364,12.6599,15.8707,24.9138,24.9557,25.295,25.7518,35.0234,44.5327,54.4488,59.9046,1.01343,23.6567,3.26065e+07,1.37011e+06,57571.6
-34.8933,0.924547,0.522079,3,7,0,36.2857,0.71393,0.297433,1.01883,0.71393,0.297433,1.01883,0.990301,2.42771,11.7327,12.9335,13.0025,13.2394,16.649,26.284,26.3287,26.6908,27.1782,37.0793,47.2417,57.8411,63.6732,1.08833,23.6978,3.26339e+07,1.37069e+06,57571.6
-31.7995,0.910376,0.522079,2,3,0,34.783,0.717261,0.295555,0.418967,0.717261,0.295555,0.418967,0.981535,2.39389,11.3591,12.5048,12.5706,12.7965,16.0425,25.1857,25.2281,25.5711,26.033,35.4068,45.0198,55.0424,60.5562,1.03764,23.6946,3.26318e+07,1.37064e+06,57571.6
-32.4226,0.719585,0.522079,2,7,0,34.3702,0.706268,0.288538,-0.387961,0.706268,0.288538,-0.387961,0.990199,2.39584,11.0632,12.1558,12.2184,12.4336,15.5201,24.1792,24.2193,24.5436,24.9802,33.8335,42.9045,52.3587,57.5593,0.96329,23.6825,3.26236e+07,1.37047e+06,57571.6
-31.528,1,0.522079,2,7,0,32.3811,0.708396,0.285545,0.211456,0.708396,0.285545,0.211456,0.993493,2.42171,11.4612,12.6145,12.6807,12.9081,16.1745,25.3704,25.413,25.7579,26.2224,35.6472,45.312,55.3888,60.9326,1.01921,23.6773,3.26201e+07,1.3704e+06,57571.6
-31.552,0.990967,0.522079,2,7,0,32.4887,0.705992,0.294312,0.13334,0.705992,0.294312,0.13334,0.994906,2.41981,11.3731,12.5117,12.577,12.8014,16.0239,25.0871,25.1291,25.4689,25.9264,35.2085,44.7239,54.6433,60.1,1.0122,23.6925,3.26303e+07,1.37061e+06,57571.6
-32.7353,0.942123,0.522079,2,7,0,35.2215,0.699841,0.274391,-0.636499,0.699841,0.274391,-0.636499,0.998827,2.41475,11.1079,12.2013,12.264,12.4793,15.5665,24.2228,24.2628,24.5869,25.0233,33.8711,42.9367,52.3858,57.5839,0.938856,23.6575,3.2607e+07,1.37012e+06,57571.6
-33.4784,0.291523,0.522079,2,3,0,37.7802,0.707845,0.265503,-0.623009,0.707845,0.265503,-0.623009,0.989207,2.39582,11.0773,12.1716,12.2343,12.4499,15.5408,24.2125,24.2526,24.5774,25.0146,33.8823,42.9699,52.4433,57.6552,0.940309,23.6414,3.25965e+07,1.3699e+06,57571.6
-31.5347,0.976925,0.522079,3,7,0,34.6806,0.7144,0.295367,0.285855,0.7144,0.295367,0.285855,0.984382,2.39768,11.3255,12.4638,12.5292,12.7536,15.9769,25.0496,25.0916,25.4319,25.89,35.1868,44.719,54.6566,60.1235,1.0259,23.6943,3.26316e+07,1.37064e+06,57571.6
-31.4027,0.917923,0.522079,3,7,0,32.127,0.714121,0.285557,0.0150009,0.714121,0.285557,0.0150009,0.983789,2.39301,11.2439,12.369,12.4336,12.6554,15.8394,24.7935,24.835,25.1707,25.6227,34.7927,44.1936,53.9941,59.3856,1.00138,23.6773,3.26202e+07,1.3704e+06,57571.6
-31.7941,0.701682,0.522079,2,3,0,33.0466,0.716311,0.289069,0.0975533,0.716311,0.289069,0.0975533,0.981012,2.38707,11.2318,12.3571,12.4217,12.6435,15.8285,24.7876,24.829,25.165,25.6172,34.7936,44.2014,54.0089,59.4044,1.00894,23.6834,3.26242e+07,1.37048e+06,57571.6
-31.6379,1,0.522079,2,3,0,31.8503,0.712692,0.281629,0.330782,0.712692,0.281629,0.330782,0.989055,2.41528,11.5004,12.6631,12.7299,12.9591,16.2541,25.5394,25.5825,25.9309,26.4001,35.9231,45.6911,55.8768,61.481,1.02981,23.6704,3.26156e+07,1.3703e+06,57571.6
-31.4473,0.754299,0.522079,2,7,0,33.9404,0.70421,0.282438,-0.302646,0.70421,0.282438,-0.302646,0.994989,2.41254,11.2123,12.3248,12.3886,12.6078,15.7524,24.5818,24.6226,24.9534,25.3988,34.4314,43.6884,53.3375,58.6456,0.971562,23.6718,3.26165e+07,1.37032e+06,57571.6
-35.8779,0.906121,0.522079,4,15,0,36.3311,0.729072,0.303285,1.40837,0.729072,0.303285,1.40837,0.971465,2.38692,11.6352,12.8345,12.9034,13.1402,16.5496,26.2006,26.2454,26.6084,27.0971,37.0274,47.2246,57.8625,63.7162,1.11956,23.7077,3.26407e+07,1.37083e+06,57571.6
-36.2792,0.98446,0.522079,3,7,0,36.5917,0.730031,0.309009,1.32779,0.730031,0.309009,1.32779,0.969039,2.3777,11.5357,12.7204,12.7885,13.0222,16.3881,25.9077,25.9519,26.3097,26.7916,36.5801,46.6289,57.1104,62.8776,1.11336,23.7173,3.26473e+07,1.37097e+06,57571.6
-33.2577,0.992336,0.522079,2,3,0,36.7626,0.718741,0.30529,0.855866,0.718741,0.30529,0.855866,0.981557,2.40029,11.5026,12.6721,12.7393,12.97,16.2876,25.6491,25.6925,26.044,26.5174,36.1268,45.9855,56.2658,61.9217,1.07503,23.7111,3.2643e+07,1.37088e+06,57571.6
-32.0481,0.843825,0.522079,3,7,0,35.149,0.72125,0.280881,0.300217,0.72125,0.280881,0.300217,0.977179,2.38584,11.3522,12.4992,12.5651,12.7912,16.0416,25.2,25.2424,25.5861,26.0488,35.4408,45.0742,55.1195,60.6464,1.0271,23.6691,3.26147e+07,1.37028e+06,57571.6
-31.7959,0.996366,0.522079,3,7,0,32.486,0.707465,0.298016,0.267595,0.707465,0.298016,0.267595,0.993496,2.41843,11.4024,12.5468,12.6125,12.8381,16.0782,25.1959,25.2381,25.58,26.0404,35.3813,44.9581,54.9416,60.4336,1.02428,23.6988,3.26346e+07,1.3707e+06,57571.6
-32.4786,0.878857,0.522079,3,7,0,33.6133,0.716185,0.2756,0.452261,0.716185,0.2756,0.452261,0.98602,2.41294,11.5707,12.7468,12.8144,13.0463,16.3822,25.793,25.8366,26.19,26.6658,36.3256,46.2374,56.5748,62.2628,1.04039,23.6597,3.26085e+07,1.37015e+06,57571.6
-33.1787,0.88443,0.522079,2,7,0,34.1466,0.720649,0.299479,0.361875,0.720649,0.299479,0.361875,0.975914,2.37741,11.2386,12.369,12.4339,12.6567,15.858,24.8702,24.9119,25.2499,25.7051,34.9406,44.4102,54.2824,59.7133,1.03265,23.7013,3.26363e+07,1.37074e+06,57571.6
-31.8793,1,0.522079,3,7,0,33.0582,0.707891,0.29242,0.32768,0.707891,0.29242,0.32768,0.994207,2.42374,11.481,12.6374,12.7038,12.9318,16.2072,25.4307,25.4734,25.8194,26.2852,35.7393,45.4341,55.5419,61.1026,1.02959,23.6892,3.26281e+07,1.37057e+06,57571.6
-32.0449,1,0.522079,2,3,0,32.5541,0.706448,0.299648,-0.0581472,0.706448,0.299648,-0.0581472,0.991651,2.40466,11.1935,12.3061,12.3699,12.5891,15.7347,24.5701,24.611,24.9421,25.3878,34.4277,43.6917,53.3471,58.6582,0.994609,23.7016,3.26365e+07,1.37074e+06,57571.6
-31.3432,0.997651,0.522079,2,7,0,32.159,0.709437,0.291627,0.245922,0.709437,0.291627,0.245922,0.991457,2.41531,11.4124,12.5595,12.6254,12.8515,16.1,25.2437,25.2861,25.629,26.0908,35.4606,45.068,55.0842,60.5945,1.02232,23.6879,3.26272e+07,1.37055e+06,57571.6
-32.6196,0.591744,0.522079,2,3,0,33.7365,0.71724,0.297872,0.200378,0.71724,0.297872,0.200378,0.97939,2.38246,11.2065,12.3293,12.3937,12.615,15.7929,24.7322,24.7736,25.1088,25.5601,34.716,44.1022,53.8868,59.2693,1.01826,23.6986,3.26345e+07,1.3707e+06,57571.6
-32.1507,1,0.522079,1,3,0,33.3035,0.712565,0.303563,0.388162,0.712565,0.303563,0.388162,0.986641,2.4027,11.3477,12.4883,12.5538,12.7787,16.0088,25.1012,25.1433,25.4843,25.9435,35.2603,44.8128,54.771,60.2491,1.03499,23.7082,3.2641e+07,1.37084e+06,57571.6
-32.5093,0.980763,0.522079,2,3,0,32.5953,0.711589,0.306543,0.328681,0.711589,0.306543,0.328681,0.98707,2.4012,11.3022,12.4353,12.5004,12.7237,15.9315,24.9567,24.9985,25.3369,25.7925,35.0371,44.514,54.3927,59.8268,1.02976,23.7132,3.26444e+07,1.37091e+06,57571.6
-33.7697,0.746622,0.522079,2,3,0,34.1295,0.707916,0.306584,0.650761,0.707916,0.306584,0.650761,0.994849,2.42782,11.5523,12.7204,12.7874,13.0178,16.3285,25.6593,25.7025,26.0526,26.5241,36.0936,45.9081,56.1406,61.7698,1.05776,23.7133,3.26445e+07,1.37091e+06,57571.6
-33.9272,0.993167,0.522079,2,3,0,34.826,0.707049,0.315015,0.458857,0.707049,0.315015,0.458857,0.99336,2.41668,11.3841,12.5264,12.592,12.8172,16.0514,25.1526,25.1947,25.536,25.9955,35.3189,44.8767,54.8392,60.3193,1.04127,23.7272,3.26541e+07,1.37111e+06,57571.6
-32.8197,1,0.522079,2,3,0,34.1066,0.711934,0.30887,0.468528,0.711934,0.30887,0.468528,0.987461,2.40474,11.3619,12.5045,12.5701,12.7953,16.0312,25.1408,25.183,25.5247,25.9848,35.3198,44.8909,54.8682,60.3567,1.04207,23.7171,3.26471e+07,1.37096e+06,57571.6
-31.5215,0.961632,0.522079,2,7,0,33.6251,0.704221,0.281822,-0.0831294,0.704221,0.281822,-0.0831294,0.997262,2.42459,11.3701,12.5061,12.5713,12.7951,16.009,25.0441,25.0859,25.4246,25.8806,35.1317,44.6153,54.5019,59.9409,0.992305,23.6707,3.26158e+07,1.37031e+06,57571.6
-31.2026,0.992822,0.522079,2,7,0,31.7578,0.712924,0.286154,0.033844,0.712924,0.286154,0.033844,0.985525,2.3975,11.2698,12.3979,12.4626,12.685,15.8776,24.8565,24.8981,25.2347,25.688,34.8838,44.3112,54.1394,59.5462,1.00311,23.6784,3.26208e+07,1.37041e+06,57571.6
-31.188,0.955871,0.522079,2,3,0,31.5137,0.712772,0.290702,0.173224,0.712772,0.290702,0.173224,0.986319,2.40131,11.3215,12.4576,12.5228,12.7467,15.963,25.013,25.0549,25.3943,25.8512,35.1227,44.6286,54.5387,59.9905,1.01579,23.6863,3.26261e+07,1.37052e+06,57571.6
-31.4884,0.977489,0.522079,2,7,0,32.5881,0.706271,0.274755,-0.234488,0.706271,0.274755,-0.234488,0.993998,2.41528,11.2984,12.4248,12.4894,12.7114,15.8971,24.8495,24.8909,25.2265,25.6782,34.8424,44.2366,54.0302,59.4181,0.978101,23.6582,3.26075e+07,1.37013e+06,57571.6
-31.261,0.982921,0.522079,3,7,0,32.5244,0.705815,0.27996,-0.187628,0.705815,0.27996,-0.187628,0.994284,2.41518,11.2901,12.4152,12.4798,12.7015,15.8836,24.8254,24.8668,25.2019,25.6531,34.8058,44.1876,53.9678,59.3482,0.982516,23.6674,3.26136e+07,1.37026e+06,57571.6
-31.3963,0.969729,0.522079,4,15,0,31.4304,0.712939,0.288367,0.366509,0.712939,0.288367,0.366509,0.988056,2.41118,11.4585,12.6155,12.6819,12.91,16.1881,25.4233,25.4661,25.8126,26.2791,35.7488,45.4609,55.5876,61.159,1.03299,23.6822,3.26234e+07,1.37047e+06,57571.6
-31.1973,0.825673,0.522079,3,7,0,32.791,0.711819,0.27751,-0.0329074,0.711819,0.27751,-0.0329074,0.987738,2.4045,11.3213,12.4558,12.5209,12.7445,15.9553,24.987,25.0288,25.3674,25.8234,35.0748,44.5602,54.4497,59.8905,0.996967,23.6631,3.26107e+07,1.3702e+06,57571.6
-31.1423,0.981566,0.522079,1,3,0,31.3236,0.709869,0.279688,0.0228009,0.709869,0.279688,0.0228009,0.990631,2.41216,11.3692,12.5094,12.5749,12.7996,16.0272,25.1079,25.1499,25.4904,25.9489,35.2514,44.7895,54.7339,60.2049,1.00209,23.667,3.26133e+07,1.37025e+06,57571.6
-31.4575,0.886393,0.522079,2,3,0,31.7841,0.712741,0.273443,-0.0400321,0.712741,0.273443,-0.0400321,0.987011,2.40416,11.3393,12.4769,12.5422,12.7665,15.9868,25.0473,25.0893,25.429,25.8865,35.1691,44.6874,54.6116,60.0717,0.996311,23.6558,3.26059e+07,1.3701e+06,57571.6
-32.6939,0.614446,0.522079,2,5,0,33.6452,0.703203,0.286003,0.168243,0.703203,0.286003,0.168243,1.00039,2.43724,11.5142,12.6713,12.7377,12.9658,16.2422,25.4637,25.5064,25.8523,26.3179,35.7672,45.4563,55.5581,61.1156,1.01533,23.6781,3.26207e+07,1.37041e+06,57571.6
-31.9944,1,0.522079,1,3,0,33.6484,0.701092,0.294474,-0.0842383,0.701092,0.294474,-0.0842383,0.999757,2.4256,11.3065,12.4313,12.4959,12.7175,15.8981,24.833,24.8743,25.2091,25.6599,34.8029,44.1731,53.9399,59.3124,0.992184,23.6928,3.26305e+07,1.37062e+06,57571.6
-31.7925,0.942704,0.522079,3,7,0,32.6112,0.704733,0.290541,-0.280385,0.704733,0.290541,-0.280385,0.993194,2.40555,11.1467,12.2505,12.3138,12.5313,15.6505,24.4057,24.4462,24.7742,25.2157,34.1699,43.3453,52.9083,58.1688,0.973656,23.686,3.2626e+07,1.37052e+06,57571.6
-32.4729,0.569958,0.522079,2,7,0,35.5604,0.716412,0.265663,-0.0766105,0.716412,0.265663,-0.0766105,0.982805,2.39608,11.3296,12.4682,12.5335,12.758,15.9817,25.0547,25.0967,25.437,25.8952,35.193,44.7282,54.671,60.1417,0.992934,23.6416,3.25967e+07,1.3699e+06,57571.6
-32.3365,0.78091,0.522079,1,3,0,33.8931,0.716329,0.277476,-0.15438,0.716329,0.277476,-0.15438,0.980394,2.38336,11.1695,12.2847,12.3487,12.5684,15.7232,24.5911,24.6322,24.9646,25.4121,34.4914,43.799,53.5023,58.8406,0.985653,23.663,3.26107e+07,1.3702e+06,57571.6
-36.2552,0.880313,0.522079,2,3,0,37.0811,0.712742,0.247121,-0.205496,0.712742,0.247121,-0.205496,0.989607,2.41699,11.483,12.6406,12.707,12.9353,16.2141,25.447,25.4897,25.8361,26.3025,35.769,45.4801,55.6086,61.1822,0.980957,23.6068,3.25744e+07,1.36944e+06,57571.6
-36.7958,0.561399,0.522079,3,7,0,42.1348,0.72874,0.288018,0.150054,0.72874,0.288018,0.150054,0.964888,2.34955,11.0821,12.1944,12.2583,12.4775,15.6266,24.488,24.529,24.8613,25.3088,34.3874,43.6959,53.4003,58.7391,1.01369,23.6816,3.2623e+07,1.37046e+06,57571.6
-33.0127,1,0.522079,1,1,0,35.6713,0.723671,0.285656,0.274774,0.723671,0.285656,0.274774,0.973035,2.37334,11.257,12.3917,12.4569,12.6806,15.8951,24.9482,24.9901,25.3298,25.7871,35.0678,44.5857,54.5096,59.9694,1.02487,23.6775,3.26203e+07,1.3704e+06,57571.6
-32.4361,1,0.522079,2,3,0,33.1348,0.723613,0.283577,0.473144,0.723613,0.283577,0.473144,0.97497,2.38345,11.3937,12.5492,12.6156,12.8435,16.1198,25.3589,25.4017,25.7485,26.2155,35.6956,45.4212,55.5633,61.1435,1.04227,23.6738,3.26178e+07,1.37035e+06,57571.6
-31.5115,0.896185,0.522079,2,7,0,33.3171,0.712324,0.296188,0.351977,0.712324,0.296188,0.351977,0.987695,2.40707,11.392,12.5387,12.6045,12.8306,16.0785,25.2234,25.2657,25.6087,26.0706,35.4433,45.0541,55.0739,60.5861,1.03176,23.6957,3.26325e+07,1.37066e+06,57571.6
-33.2923,0.523362,0.522079,2,3,0,34.4648,0.714824,0.294839,-0.0942075,0.714824,0.294839,-0.0942075,0.980398,2.37821,11.0795,12.1812,12.2445,12.4615,15.5768,24.3275,24.368,24.6959,25.1374,34.0915,43.2679,52.8325,58.0938,0.991252,23.6934,3.26309e+07,1.37062e+06,57571.6
-31.3108,0.915249,0.522079,2,7,0,34.3773,0.70751,0.279224,-0.0206113,0.70751,0.279224,-0.0206113,0.993608,2.41844,11.3827,12.5231,12.5885,12.8132,16.0406,25.1186,25.1606,25.501,25.9593,35.2577,44.7912,54.7305,60.1987,0.998101,23.6661,3.26127e+07,1.37024e+06,57571.6
-32.0466,0.928442,0.522079,2,3,0,32.2325,0.710875,0.2755,-0.337083,0.710875,0.2755,-0.337083,0.986411,2.39357,11.1463,12.2537,12.3172,12.5354,15.666,24.458,24.4987,24.8281,25.2717,34.2678,43.4883,53.1002,58.3881,0.968292,23.6595,3.26083e+07,1.37015e+06,57571.6
-33.7824,0.879369,0.522079,3,7,0,35.0279,0.707414,0.308266,0.616337,0.707414,0.308266,0.616337,0.995059,2.42695,11.5266,12.6905,12.7573,12.9868,16.2848,25.577,25.6201,25.9688,26.4382,35.9661,45.7371,55.9238,61.5277,1.05484,23.7161,3.26464e+07,1.37095e+06,57571.6
