# stan_version_major = 2
# stan_version_minor = 32
# stan_version_patch = 2
# model = CMB_model
# start_datetime = 2023-07-24 13:42:08 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = /tmp/tmpnyslm103/hi0c7hrz.json
# init = /tmp/tmpnyslm103/eun7fobf.json
# random
#   seed = 94167
# output
#   file = /home/undercover/teaching/internships/ia/2022-23/Code/output/fQ-Lfree/CMB/CMB-20230724144208.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.32.2
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,h,Ob,Oc,wr,Or,lambda,g1,g2,zstar,faketheta.1,faketheta.2,faketheta.3,faketheta.4,faketheta.5,faketheta.6,E,dE,I,dI,S.1.1,S.1.2,sol,la,R,wb,x.1,x.2,x.3
# Adaptation terminated
# Step size = 0.0370085
# Diagonal elements of inverse mass matrix:
# 0.000122705, 1.04453e-05, 6.65254e-05
-3.40985,0.967818,0.0370085,4,27,0,5.23397,0.747246,0.0405849,0.207223,4.15e-05,7.43227e-05,0.418438,0.0603337,0.54781,1091.09,0.747246,0.0405849,0.207223,7.43227e-05,0.418438,1091.09,1,0.262639,0,1,20700,3.4793,0.0362573,301.471,1.73201,0.0226616,-0.0985167,-0.00869378,0.000381637
-3.10491,0.980311,0.0370085,3,7,0,4.98365,0.747303,0.0399474,0.205447,4.15e-05,7.43113e-05,0.419301,0.0610582,0.548144,1091.48,0.747303,0.0399474,0.205447,7.43113e-05,0.419301,1091.48,1,0.259695,0,1,20635.3,3.49301,0.0363922,301.537,1.73034,0.0223091,-0.0327292,-0.0103574,2.90816e-05
-1.43182,0.977653,0.0370085,4,31,0,4.52019,0.744199,0.0405051,0.209022,4.15e-05,7.49325e-05,0.417821,0.0608014,0.548027,1091.4,0.744199,0.0405051,0.209022,7.49325e-05,0.417821,1091.4,1,0.264742,0,1,20784.4,3.46954,0.0361494,301.523,1.73313,0.022433,-0.0468402,-0.00757238,0.00015302
-1.331,0.766888,0.0370085,2,3,0,3.21545,0.743785,0.0405455,0.209477,4.15e-05,7.50158e-05,0.417643,0.0608067,0.54803,1091.41,0.743785,0.0405455,0.209477,7.50158e-05,0.417643,1091.41,1,0.265349,0,1,20803.3,3.46676,0.0361217,301.513,1.73346,0.0224305,-0.0574057,-0.00724258,0.000150453
-0.469483,0.973749,0.0370085,6,79,0,2.79047,0.735278,0.0412796,0.217563,4.15e-05,7.67617e-05,0.414467,0.0610413,0.548137,1091.72,0.735278,0.0412796,0.217563,7.67617e-05,0.414467,1091.72,1,0.276208,0,1,21146.2,3.41842,0.0356174,301.517,1.73918,0.0223172,-0.0525072,-0.00152489,3.71938e-05
-1.84009,0.616989,0.0370085,2,3,0,2.76431,0.735037,0.0414122,0.217048,4.15e-05,7.68122e-05,0.414605,0.0609231,0.548083,1091.61,0.735037,0.0414122,0.217048,7.68122e-05,0.414605,1091.61,1,0.275735,0,1,21132.8,3.42044,0.035618,301.691,1.73892,0.0223742,0.120886,-0.0017836,9.41637e-05
-1.14464,1,0.0370085,2,3,0,1.7611,0.73509,0.0413596,0.217092,4.15e-05,7.6801e-05,0.414608,0.0609753,0.548107,1091.65,0.73509,0.0413596,0.217092,7.6801e-05,0.414608,1091.65,1,0.275724,0,1,21133.3,3.42049,0.0356227,301.656,1.73891,0.022349,0.0857978,-0.00178741,6.89703e-05
-2.57134,0.984045,0.0370085,4,31,0,3.17641,0.737819,0.0412846,0.216274,4.15e-05,7.62339e-05,0.414931,0.0607163,0.547988,1091.52,0.737819,0.0412846,0.216274,7.62339e-05,0.414931,1091.52,1,0.27462,0,1,21082.4,3.42537,0.0357038,301.4,1.73838,0.0224744,-0.170291,-0.0023176,0.000194383
-1.57691,0.99275,0.0370085,3,7,0,3.13653,0.736794,0.0411079,0.21514,4.15e-05,7.64463e-05,0.415403,0.0610437,0.548138,1091.65,0.736794,0.0411079,0.21514,7.64463e-05,0.415403,1091.65,1,0.273003,0,1,21053.2,3.43237,0.0357448,301.669,1.7375,0.0223161,0.0992819,-0.00320321,3.60508e-05
-2.04858,0.976325,0.0370085,3,7,0,3.382,0.737667,0.0412064,0.216171,4.15e-05,7.62654e-05,0.414996,0.060823,0.548037,1091.58,0.737667,0.0412064,0.216171,7.62654e-05,0.414996,1091.58,1,0.274396,0,1,21079.8,3.42634,0.0357129,301.408,1.73826,0.0224226,-0.16187,-0.00243916,0.000142573
-1.75241,0.973835,0.0370085,6,67,0,4.0244,0.723016,0.0421314,0.228581,4.15e-05,7.93875e-05,0.410159,0.061657,0.548411,1092.28,0.723016,0.0421314,0.228581,7.93875e-05,0.410159,1092.28,1,0.290996,0,1,21614.3,3.3567,0.0349592,301.648,1.74649,0.0220243,0.077801,0.0057901,-0.000255721
-1.24044,0.707658,0.0370085,2,3,0,4.22648,0.723076,0.0422617,0.228915,4.15e-05,7.93743e-05,0.409989,0.0615049,0.548344,1092.2,0.723076,0.0422617,0.228915,7.93743e-05,0.409989,1092.2,1,0.291578,0,1,21625.2,3.35437,0.0349368,301.632,1.74678,0.0220961,0.0623067,0.00607763,-0.000183947
-1.38717,0.545813,0.0370085,5,35,0,7.54504,0.725621,0.0424023,0.227324,4.15e-05,7.88186e-05,0.410518,0.0610232,0.548128,1091.89,0.725621,0.0424023,0.227324,7.88186e-05,0.410518,1091.89,1,0.28976,0,1,21552.9,3.36174,0.0350173,301.6,1.74592,0.0223259,0.0295072,0.00522435,4.59063e-05
-1.39833,0.994356,0.0370085,3,15,0,1.79823,0.724157,0.0421444,0.22746,4.15e-05,7.91375e-05,0.410563,0.0614951,0.54834,1092.16,0.724157,0.0421444,0.22746,7.91375e-05,0.410563,1092.16,1,0.289607,0,1,21568.5,3.3623,0.0350136,301.682,1.74582,0.0221007,0.111709,0.00512231,-0.000179318
-1.23099,0.999232,0.0370085,3,7,0,1.77282,0.725075,0.0423076,0.227852,4.15e-05,7.89373e-05,0.41036,0.0611971,0.548207,1092.01,0.725075,0.0423076,0.227852,7.89373e-05,0.41036,1092.01,1,0.290302,0,1,21573.8,3.35954,0.0350001,301.551,1.74619,0.0222425,-0.019046,0.00548513,-3.74925e-05
-0.90717,0.888611,0.0370085,5,39,0,2.51837,0.728347,0.0418801,0.224406,4.15e-05,7.82297e-05,0.41177,0.0612506,0.548231,1091.98,0.728347,0.0418801,0.224406,7.82297e-05,0.41177,1091.98,1,0.285457,0,1,21431.8,3.37931,0.0352098,301.519,1.74382,0.0222169,-0.0505907,0.00312346,-6.30907e-05
-1.21763,0.962808,0.0370085,3,7,0,2.16956,0.728093,0.0416729,0.223434,4.15e-05,7.82843e-05,0.412198,0.0615144,0.548348,1092.1,0.728093,0.0416729,0.223434,7.82843e-05,0.412198,1092.1,1,0.283987,0,1,21401.5,3.38536,0.0352585,301.641,1.74307,0.0220916,0.0709801,0.00237178,-0.000188421
-2.27398,0.972951,0.0370085,3,7,0,2.58974,0.730017,0.0421796,0.223483,4.15e-05,7.78722e-05,0.411997,0.0607077,0.547984,1091.63,0.730017,0.0421796,0.223483,7.78722e-05,0.411997,1091.63,1,0.284679,0,1,21389.8,3.38256,0.0352388,301.561,1.74346,0.0224786,-0.00906891,0.00275649,0.00019855
-1.9455,0.991004,0.0370085,4,23,0,3.28387,0.732285,0.0419455,0.221059,4.15e-05,7.73906e-05,0.412961,0.0606782,0.547971,1091.56,0.732285,0.0419455,0.221059,7.73906e-05,0.412961,1091.56,1,0.28137,0,1,21290.3,3.3964,0.0353811,301.576,1.74181,0.0224929,0.00615741,0.00110622,0.000212905
-0.558283,0.972012,0.0370085,2,7,0,2.29349,0.731943,0.0417165,0.220718,4.15e-05,7.7463e-05,0.413167,0.0609749,0.548106,1091.73,0.731943,0.0417165,0.220718,7.7463e-05,0.413167,1091.73,1,0.280662,0,1,21280.6,3.39936,0.0354099,301.594,1.74144,0.0223492,0.0236905,0.000735861,6.91874e-05
-0.592947,0.981122,0.0370085,3,7,0,1.12998,0.731956,0.0416806,0.220478,4.15e-05,7.746e-05,0.413267,0.061013,0.548124,1091.74,0.731956,0.0416806,0.220478,7.746e-05,0.413267,1091.74,1,0.280319,0,1,21272.5,3.4008,0.0354219,301.619,1.74126,0.0223308,0.0493617,0.000558465,5.08083e-05
-1.24885,0.97585,0.0370085,2,3,0,1.33178,0.732428,0.0417335,0.220983,4.15e-05,7.73603e-05,0.413065,0.0608944,0.54807,1091.7,0.732428,0.0417335,0.220983,7.73603e-05,0.413065,1091.7,1,0.281012,0,1,21285,3.39791,0.0354071,301.489,1.74163,0.022388,-0.0813191,0.000927761,0.000108002
-2.68076,0.812603,0.0370085,3,7,0,7.64886,0.732793,0.041032,0.219025,4.15e-05,7.72832e-05,0.414028,0.0616371,0.548402,1092.11,0.732793,0.041032,0.219025,7.72832e-05,0.414028,1092.11,1,0.277712,0,1,21213.4,3.4119,0.0355505,301.509,1.73992,0.0220336,-0.0609927,-0.000777061,-0.000246377
-2.52962,1,0.0370085,2,3,0,3.38202,0.732597,0.0410462,0.218649,4.15e-05,7.73246e-05,0.414159,0.061646,0.548406,1092.09,0.732597,0.0410462,0.218649,7.73246e-05,0.414159,1092.09,1,0.277264,0,1,21203.1,3.4138,0.0355588,301.607,1.73968,0.0220294,0.0366889,-0.00101796,-0.000250562
-0.597986,0.979156,0.0370085,3,7,0,3.72576,0.732488,0.04137,0.219819,4.15e-05,7.73477e-05,0.413618,0.0612932,0.54825,1091.91,0.732488,0.04137,0.219819,7.73477e-05,0.413618,1091.91,1,0.279116,0,1,21244.2,3.40591,0.0354842,301.542,1.74065,0.0221966,-0.0279546,-5.27251e-05,-8.34082e-05
-0.629497,0.932023,0.0370085,4,31,0,1.96482,0.733757,0.0415259,0.218758,4.15e-05,7.70804e-05,0.413946,0.0609576,0.548099,1091.68,0.733757,0.0415259,0.218758,7.70804e-05,0.413946,1091.68,1,0.277992,0,1,21200.1,3.41072,0.0355261,301.612,1.74008,0.0223575,0.0415988,-0.000618543,7.75301e-05
-0.96818,0.999356,0.0370085,6,103,0,1.50855,0.725764,0.0419809,0.226313,4.15e-05,7.87876e-05,0.41104,0.0614697,0.548329,1092.14,0.725764,0.0419809,0.226313,7.87876e-05,0.41104,1092.14,1,0.287967,0,1,21516.4,3.36899,0.0350938,301.591,1.74504,0.0221127,0.0211112,0.0043368,-0.000167261
-1.26882,0.787836,0.0370085,5,63,0,5.41552,0.733319,0.0414618,0.219879,4.15e-05,7.71725e-05,0.413564,0.0610847,0.548156,1091.8,0.733319,0.0414618,0.219879,7.71725e-05,0.413564,1091.8,1,0.279303,0,1,21239.5,3.40515,0.0354867,301.453,1.74076,0.0222963,-0.116672,6.11795e-05,1.63353e-05
-0.544099,0.893933,0.0370085,2,7,0,2.2773,0.732876,0.0415504,0.219459,4.15e-05,7.72657e-05,0.413683,0.0610417,0.548137,1091.74,0.732876,0.0415504,0.219459,7.72657e-05,0.413683,1091.74,1,0.278892,0,1,21230.6,3.40686,0.035485,301.62,1.74054,0.022317,0.0497018,-0.000164917,3.70227e-05
-0.871103,0.892864,0.0370085,2,3,0,1.91629,0.733128,0.0415045,0.219956,4.15e-05,7.72126e-05,0.41352,0.061061,0.548145,1091.78,0.733128,0.0415045,0.219956,7.72126e-05,0.41352,1091.78,1,0.279452,0,1,21244,3.40451,0.0354766,301.482,1.74083,0.0223078,-0.0877642,0.00013424,2.77508e-05
-1.56227,0.997817,0.0370085,5,55,0,2.36609,0.726107,0.0422351,0.227079,4.15e-05,7.87131e-05,0.410668,0.0611445,0.548183,1091.97,0.726107,0.0422351,0.227079,7.87131e-05,0.410668,1091.97,1,0.289243,0,1,21539.5,3.36384,0.0350495,301.511,1.74568,0.0222677,-0.0588666,0.00497952,-1.23412e-05
-2.7737,0.899218,0.0370085,6,79,0,3.84573,0.740342,0.0407315,0.211512,4.15e-05,7.57152e-05,0.416845,0.0610247,0.548129,1091.56,0.740342,0.0407315,0.211512,7.57152e-05,0.416845,1091.56,1,0.268074,0,1,20901.1,3.45432,0.0359714,301.685,1.73489,0.0223252,0.115492,-0.00580678,4.52058e-05
-5.23856,0.685508,0.0370085,2,3,0,5.41501,0.741028,0.0403685,0.212189,4.15e-05,7.55752e-05,0.416733,0.0613549,0.548278,1091.83,0.741028,0.0403685,0.212189,7.55752e-05,0.416733,1091.83,1,0.268458,0,1,20914.4,3.45264,0.0359963,301.331,1.73513,0.0221672,-0.239133,-0.00557359,-0.000112788
-4.30463,0.998014,0.0370085,6,79,0,7.75013,0.724973,0.042228,0.228674,4.15e-05,7.89594e-05,0.41009,0.0612977,0.548252,1092.11,0.724973,0.042228,0.228674,7.89594e-05,0.41009,1092.11,1,0.291233,0,1,21600.3,3.35582,0.034979,301.399,1.74665,0.0221945,-0.171348,0.00594702,-8.55268e-05
-2.08205,1,0.0370085,2,3,0,4.44969,0.724621,0.0425935,0.228434,4.15e-05,7.90363e-05,0.410044,0.0609426,0.548092,1091.85,0.724621,0.0425935,0.228434,7.90363e-05,0.410044,1091.85,1,0.29139,0,1,21598.4,3.35517,0.0349461,301.624,1.74671,0.0223648,0.0536519,0.00601061,8.47737e-05
-3.58521,0.950362,0.0370085,3,7,0,4.29198,0.724966,0.0426506,0.22899,4.15e-05,7.8961e-05,0.40982,0.0608363,0.548043,1091.82,0.724966,0.0426506,0.22899,7.8961e-05,0.40982,1091.82,1,0.29216,0,1,21613.4,3.35212,0.034928,301.506,1.7471,0.0224161,-0.0640753,0.00639741,0.000136131
-3.04976,1,0.0370085,2,3,0,3.70811,0.724729,0.0426609,0.228992,4.15e-05,7.90127e-05,0.409816,0.0608554,0.548052,1091.83,0.724729,0.0426609,0.228992,7.90127e-05,0.409816,1091.83,1,0.292175,0,1,21615.6,3.35205,0.0349231,301.542,1.7471,0.0224069,-0.0281704,0.00639972,0.000126894
-1.00946,0.982589,0.0370085,2,7,0,3.36849,0.723902,0.0422826,0.228229,4.15e-05,7.91932e-05,0.410232,0.0613752,0.548287,1092.11,0.723902,0.0422826,0.228229,7.91932e-05,0.410232,1092.11,1,0.290744,0,1,21596.2,3.35773,0.0349709,301.64,1.74638,0.0221576,0.0701357,0.00568073,-0.000122441
-0.756433,0.935951,0.0370085,5,63,0,3.57872,0.728415,0.0419242,0.223646,4.15e-05,7.82151e-05,0.41203,0.061193,0.548205,1091.91,0.728415,0.0419242,0.223646,7.82151e-05,0.41203,1091.91,1,0.284565,0,1,21407.3,3.38298,0.0352321,301.655,1.74337,0.0222445,0.0851851,0.00266938,-3.55223e-05
-0.754368,0.9263,0.0370085,2,3,0,1.47216,0.728714,0.0418261,0.223922,4.15e-05,7.81509e-05,0.411965,0.0612637,0.548237,1091.98,0.728714,0.0418261,0.223922,7.81509e-05,0.411965,1091.98,1,0.284787,0,1,21412.7,3.38208,0.0352373,301.531,1.74349,0.0222107,-0.0394691,0.00279059,-6.9338e-05
-0.710561,0.941194,0.0370085,1,3,0,1.35908,0.728603,0.0419693,0.223685,4.15e-05,7.81746e-05,0.411999,0.0611189,0.548172,1091.87,0.728603,0.0419693,0.223685,7.81746e-05,0.411999,1091.87,1,0.28467,0,1,21407.2,3.38256,0.0352295,301.64,1.74343,0.02228,0.0698132,0.00272599,-3.74854e-08
-0.85589,0.929132,0.0370085,5,39,0,2.46203,0.726951,0.0419102,0.225367,4.15e-05,7.85304e-05,0.41141,0.0613958,0.548296,1092.08,0.726951,0.0419102,0.225367,7.85304e-05,0.41141,1092.08,1,0.286695,0,1,21475.1,3.3742,0.0351517,301.56,1.74442,0.0221478,-0.00971629,0.00372164,-0.000132221
-0.958302,0.989622,0.0370085,2,7,0,1.13739,0.726736,0.0421115,0.225357,4.15e-05,7.85769e-05,0.41134,0.0612003,0.548208,1091.94,0.726736,0.0421115,0.225357,7.85769e-05,0.41134,1091.94,1,0.286934,0,1,21478.2,3.37321,0.035129,301.667,1.74453,0.022241,0.0970346,0.00383414,-3.90319e-05
-0.889001,0.975228,0.0370085,4,23,0,1.69393,0.72632,0.0421885,0.226459,4.15e-05,7.8667e-05,0.410911,0.0611686,0.548194,1091.96,0.72632,0.0421885,0.226459,7.8667e-05,0.410911,1091.96,1,0.288409,0,1,21517.6,3.36721,0.035078,301.568,1.74527,0.0222561,-0.00194866,0.00456674,-2.38528e-05
-1.22369,0.985229,0.0370085,6,87,0,3.30294,0.733172,0.0411561,0.218612,4.15e-05,7.72034e-05,0.414132,0.0614478,0.548319,1091.97,0.733172,0.0411561,0.218612,7.72034e-05,0.414132,1091.97,1,0.277354,0,1,21197.7,3.41343,0.0355586,301.576,1.73974,0.0221231,0.00587819,-0.000960495,-0.000156886
-2.08844,0.924128,0.0370085,5,55,0,2.79585,0.732856,0.0417078,0.220888,4.15e-05,7.72699e-05,0.413109,0.0608689,0.548058,1091.69,0.732856,0.0417078,0.220888,7.72699e-05,0.413109,1091.69,1,0.280862,0,1,21278,3.39856,0.0354199,301.437,1.74156,0.0224004,-0.132964,0.000859053,0.000120376
-1.06916,0.999684,0.0370085,3,15,0,2.34541,0.732505,0.0416072,0.219605,4.15e-05,7.73439e-05,0.41361,0.0610252,0.548129,1091.73,0.732505,0.0416072,0.219605,7.73439e-05,0.41361,1091.73,1,0.279144,0,1,21239,3.40578,0.0354682,301.667,1.74066,0.0223249,0.0967304,-4.17525e-05,4.49398e-05
-0.384345,0.989841,0.0370085,5,55,0,1.43171,0.735078,0.0412723,0.217589,4.15e-05,7.68036e-05,0.41446,0.061075,0.548152,1091.74,0.735078,0.0412723,0.217589,7.68036e-05,0.41446,1091.74,1,0.276231,0,1,21148.8,3.41831,0.035614,301.537,1.73918,0.022301,-0.0325347,-0.00151666,2.1027e-05
-0.613413,0.900977,0.0370085,2,7,0,1.2119,0.734959,0.0411845,0.217136,4.15e-05,7.68285e-05,0.414655,0.061189,0.548203,1091.79,0.734959,0.0411845,0.217136,7.68285e-05,0.414655,1091.79,1,0.275563,0,1,21134.5,3.42119,0.0356366,301.599,1.73883,0.0222464,0.0289799,-0.0018727,-3.36303e-05
-1.06986,0.978729,0.0370085,2,7,0,1.41336,0.735744,0.0414496,0.217673,4.15e-05,7.66645e-05,0.414366,0.0607922,0.548023,1091.57,0.735744,0.0414496,0.217673,7.66645e-05,0.414366,1091.57,1,0.276554,0,1,21147.1,3.41695,0.0356041,301.5,1.73937,0.0224375,-0.06958,-0.00133482,0.000157503
-0.522051,0.997471,0.0370085,3,7,0,1.19335,0.735206,0.0413998,0.217591,4.15e-05,7.67768e-05,0.414413,0.0609157,0.54808,1091.64,0.735206,0.0413998,0.217591,7.67768e-05,0.414413,1091.64,1,0.276392,0,1,21148.7,3.41762,0.0356031,301.569,1.73927,0.0223777,-0.00144499,-0.00143134,9.77452e-05
-1.38483,0.859837,0.0370085,6,79,0,2.44962,0.72465,0.0420031,0.227208,4.15e-05,7.903e-05,0.410706,0.0615885,0.548381,1092.22,0.72465,0.0420031,0.227208,7.903e-05,0.410706,1092.22,1,0.289115,0,1,21555.1,3.3643,0.0350436,301.603,1.74559,0.0220565,0.0330885,0.00488925,-0.000223456
-1.0603,0.965914,0.0370085,3,15,0,2.32451,0.724184,0.0423034,0.22793,4.15e-05,7.91318e-05,0.410333,0.0613162,0.54826,1092.06,0.724184,0.0423034,0.22793,7.91318e-05,0.410333,1092.06,1,0.290395,0,1,21584.3,3.35914,0.0349833,301.659,1.74621,0.0221857,0.0888896,0.00551284,-9.43402e-05
-2.43062,0.895334,0.0370085,3,15,0,3.42085,0.724344,0.0420981,0.226801,4.15e-05,7.90966e-05,0.410819,0.0615223,0.548352,1092.15,0.724344,0.0420981,0.226801,7.90966e-05,0.410819,1092.15,1,0.288724,0,1,21545.5,3.36586,0.035043,301.749,1.74539,0.0220878,0.178896,0.00468517,-0.000192185
-1.19512,0.98452,0.0370085,3,15,0,2.90617,0.725869,0.0423391,0.227037,4.15e-05,7.87648e-05,0.410646,0.0610608,0.548145,1091.9,0.725869,0.0423391,0.227037,7.87648e-05,0.410646,1091.9,1,0.289321,0,1,21541.1,3.36351,0.0350369,301.59,1.74571,0.0223078,0.0196871,0.00501173,2.78465e-05
-0.571559,0.877474,0.0370085,5,39,0,2.65201,0.727564,0.0420051,0.22476,4.15e-05,7.83982e-05,0.411596,0.061212,0.548214,1091.95,0.727564,0.0420051,0.22476,7.83982e-05,0.411596,1091.95,1,0.286056,0,1,21451,3.37683,0.0351728,301.614,1.74411,0.0222354,0.0440044,0.00340892,-4.46355e-05
-0.771256,0.979025,0.0370085,3,7,0,0.850098,0.727419,0.0418693,0.224873,4.15e-05,7.84294e-05,0.411604,0.0613813,0.548289,1092.06,0.727419,0.0418693,0.224873,7.84294e-05,0.411604,1092.06,1,0.286028,0,1,21454.9,3.37694,0.0351799,301.564,1.74409,0.0221547,-0.0062738,0.00339398,-0.000125341
-0.564122,0.954075,0.0370085,6,71,0,1.90694,0.732857,0.0413708,0.219603,4.15e-05,7.72698e-05,0.413696,0.0612454,0.548229,1091.88,0.732857,0.0413708,0.219603,7.72698e-05,0.413696,1091.88,1,0.278848,0,1,21234,3.40706,0.0354977,301.529,1.74051,0.0222194,-0.0408688,-0.000185036,-6.05808e-05
-0.572818,0.989094,0.0370085,6,75,0,0.83322,0.731319,0.0416675,0.220876,4.15e-05,7.75951e-05,0.413128,0.0611086,0.548167,1091.81,0.731319,0.0416675,0.220876,7.75951e-05,0.413128,1091.81,1,0.280797,0,1,21290.8,3.39877,0.0353991,301.633,1.74149,0.0222849,0.0631259,0.000793879,4.90007e-06
-1.15168,0.96,0.0370085,2,3,0,1.41648,0.731902,0.0417592,0.221433,4.15e-05,7.74715e-05,0.412893,0.0609325,0.548087,1091.73,0.731902,0.0417592,0.221433,7.74715e-05,0.412893,1091.73,1,0.281603,0,1,21304.2,3.39541,0.0353806,301.493,1.74192,0.0223696,-0.0768034,0.00122234,8.9601e-05
-1.29698,0.923133,0.0370085,2,3,0,1.7787,0.731769,0.0418993,0.221317,4.15e-05,7.74997e-05,0.412884,0.0607943,0.548024,1091.63,0.731769,0.0418993,0.221317,7.74997e-05,0.412884,1091.63,1,0.281633,0,1,21302.8,3.39527,0.0353684,301.584,1.74193,0.0224365,0.0143483,0.00123286,0.000156481
-1.52823,0.993208,0.0370085,5,63,0,4.14242,0.73914,0.0412209,0.214446,4.15e-05,7.59617e-05,0.415613,0.0606223,0.547945,1091.41,0.73914,0.0412209,0.214446,7.59617e-05,0.415613,1091.41,1,0.272285,0,1,21011.2,3.43559,0.0357964,301.517,1.73716,0.0225201,-0.0529601,-0.00354307,0.000240129
-0.600993,0.995529,0.0370085,2,7,0,1.86196,0.738634,0.040971,0.214215,4.15e-05,7.60657e-05,0.415786,0.060967,0.548103,1091.6,0.738634,0.040971,0.214215,7.60657e-05,0.415786,1091.6,1,0.271693,0,1,21006,3.43818,0.0358219,301.529,1.73683,0.022353,-0.0405069,-0.00386961,7.29931e-05
-1.79799,0.789249,0.0370085,2,7,0,2.33873,0.738616,0.0407823,0.214373,4.15e-05,7.60695e-05,0.415797,0.0611836,0.548201,1091.75,0.738616,0.0407823,0.214373,7.60695e-05,0.415797,1091.75,1,0.271655,0,1,21009.8,3.43836,0.0358354,301.431,1.73681,0.022249,-0.138745,-0.00388691,-3.10444e-05
-0.549416,0.998965,0.0370085,4,31,0,1.96363,0.737243,0.0411569,0.21574,4.15e-05,7.63532e-05,0.41517,0.060932,0.548087,1091.62,0.737243,0.0411569,0.21574,7.63532e-05,0.41517,1091.62,1,0.273803,0,1,21069.1,3.4289,0.0357261,301.522,1.73794,0.0223699,-0.0481881,-0.00276461,8.98829e-05
-0.586531,0.980933,0.0370085,5,63,0,1.41319,0.732008,0.0414779,0.219952,4.15e-05,7.74491e-05,0.413531,0.0612329,0.548223,1091.86,0.732008,0.0414779,0.219952,7.74491e-05,0.413531,1091.86,1,0.279414,0,1,21253.5,3.40463,0.035461,301.626,1.74079,0.0222254,0.0558085,9.12282e-05,-5.46266e-05
-0.895454,0.898307,0.0370085,2,3,0,1.48799,0.732099,0.0415211,0.219771,4.15e-05,7.74299e-05,0.413581,0.0611731,0.548196,1091.82,0.732099,0.0415211,0.219771,7.74299e-05,0.413581,1091.82,1,0.279243,0,1,21247.3,3.40535,0.0354644,301.661,1.7407,0.022254,0.0910045,3.02795e-06,-2.59996e-05
-2.51145,0.962439,0.0370085,6,103,0,5.19982,0.719916,0.042638,0.231714,4.15e-05,8.00726e-05,0.40883,0.0614999,0.548342,1092.23,0.719916,0.042638,0.231714,8.00726e-05,0.40883,1092.23,1,0.295571,0,1,21744.9,3.3385,0.0347583,301.747,1.74866,0.0220984,0.176835,0.00796369,-0.00018158
-0.492588,0.996755,0.0370085,5,59,0,6.25839,0.731137,0.0417535,0.221656,4.15e-05,7.76337e-05,0.412814,0.0610359,0.548134,1091.79,0.731137,0.0417535,0.221656,7.76337e-05,0.412814,1091.79,1,0.281874,0,1,21318.1,3.39425,0.035361,301.557,1.74205,0.0223198,-0.013,0.00134672,3.98117e-05
-2.10227,0.888173,0.0370085,6,79,0,3.19363,0.739105,0.0407605,0.212675,4.15e-05,7.59689e-05,0.416417,0.061147,0.548184,1091.66,0.739105,0.0407605,0.212675,7.59689e-05,0.416417,1091.66,1,0.269538,0,1,20950,3.44774,0.0359062,301.657,1.73567,0.0222665,0.0874748,-0.00502924,-1.35151e-05
-1.42819,1,0.0370085,1,1,0,1.95793,0.73922,0.0407409,0.21282,4.15e-05,7.59453e-05,0.416371,0.061155,0.548188,1091.68,0.73922,0.0407409,0.21282,7.59453e-05,0.416371,1091.68,1,0.269692,0,1,20953.6,3.44705,0.035905,301.608,1.73576,0.0222627,0.0383645,-0.0049418,-1.73397e-05
-0.926306,0.965021,0.0370085,3,7,0,1.89055,0.739871,0.0408715,0.212767,4.15e-05,7.58118e-05,0.416343,0.0609247,0.548084,1091.54,0.739871,0.0408715,0.212767,7.58118e-05,0.416343,1091.54,1,0.269788,0,1,20947.3,3.44665,0.0359042,301.58,1.73582,0.0223734,0.00979141,-0.00487833,9.3377e-05
-1.25587,0.868308,0.0370085,2,3,0,1.99198,0.739939,0.0408234,0.212438,4.15e-05,7.57976e-05,0.416479,0.0609706,0.548105,1091.56,0.739939,0.0408234,0.212438,7.57976e-05,0.416479,1091.56,1,0.269324,0,1,20935.6,3.44872,0.035922,301.61,1.73557,0.0223512,0.0404,-0.00512975,7.12351e-05
-1.99485,0.937431,0.0370085,2,3,0,2.09884,0.739946,0.0409033,0.212345,4.15e-05,7.57963e-05,0.416484,0.0608792,0.548063,1091.49,0.739946,0.0409033,0.212345,7.57963e-05,0.416484,1091.49,1,0.269308,0,1,20933.1,3.44879,0.0359172,301.657,1.73556,0.0223954,0.0870718,-0.00514001,0.000115383
