                  Mean      MCSE        StdDev          5%         50%         95%       N_Eff   N_Eff/s     R_hat
lp__       -541.413000  0.027284  9.814300e-01 -543.386000 -541.108000 -540.502000  1293.93000  18.60300  1.000960
h             0.694333  0.000238  6.781220e-03    0.682702    0.694397    0.705417   811.05300  11.66060  1.008670
Om            0.282850  0.000686  1.974650e-02    0.252087    0.281817    0.317825   829.26300  11.92240  1.007080
k             2.997900       NaN  1.776580e-15    2.997900    2.997900    2.997900         NaN       NaN       NaN
lambda        0.405687  0.000253  7.283970e-03    0.392679    0.406130    0.416923   826.25400  11.87920  1.007120
deriv_0       0.306472  0.000877  2.519030e-02    0.267762    0.304879    0.351534   824.95400  11.86050  1.007140
S[23,1]       1.175460  0.000476  1.368850e-02    1.154230    1.174690    1.199790   827.87700  11.90250  1.007100
S[23,2]       0.365381  0.000069  1.995760e-03    0.361843    0.365486    0.368491   829.62200  11.92760  1.007080
S[24,1]       1.177020  0.000480  1.380210e-02    1.155620    1.176250    1.201560   827.88300  11.90260  1.007100
S[24,2]       0.367619  0.000070  2.021830e-03    0.364036    0.367725    0.370770   829.66500  11.92820  1.007080
S[25,1]       1.178730  0.000484  1.392580e-02    1.157140    1.177950    1.203480   827.93400  11.90330  1.007100
S[25,2]       0.370049  0.000071  2.050330e-03    0.366415    0.370156    0.373245   829.70500  11.92880  1.007080
S[26,1]       1.179790  0.000487  1.400230e-02    1.158080    1.179010    1.204680   827.95500  11.90360  1.007100
S[26,2]       0.371550  0.000072  2.068040e-03    0.367885    0.371658    0.374774   829.73200  11.92920  1.007080
S[27,1]       1.180160  0.000488  1.402890e-02    1.158400    1.179380    1.205090   827.95500  11.90360  1.007100
S[27,2]       0.372069  0.000072  2.074200e-03    0.368393    0.372178    0.375303   829.74000  11.92930  1.007080
S[28,1]       1.183700  0.000496  1.428370e-02    1.161540    1.182900    1.209080   828.02100  11.90450  1.007100
S[28,2]       0.377035  0.000074  2.133470e-03    0.373255    0.377146    0.380362   829.82300  11.93050  1.007080
S[29,1]       1.184960  0.000500  1.437480e-02    1.162660    1.184160    1.210500   828.02400  11.90460  1.007100
S[29,2]       0.378802  0.000075  2.154780e-03    0.374984    0.378914    0.382162   829.85600  11.93090  1.007080
S[30,1]       1.187220  0.000505  1.453680e-02    1.164660    1.186410    1.213050   828.07400  11.90530  1.007100
S[30,2]       0.381934  0.000076  2.192810e-03    0.378049    0.382048    0.385354   829.89500  11.93150  1.007080
S[31,1]       1.187560  0.000506  1.456160e-02    1.164970    1.186750    1.213440   828.07100  11.90530  1.007100
S[31,2]       0.382412  0.000076  2.198650e-03    0.378517    0.382526    0.385841   829.89400  11.93150  1.007080
S[32,1]       1.188700  0.000509  1.464280e-02    1.165980    1.187890    1.214710   828.09500  11.90560  1.007100
S[32,2]       0.383978  0.000077  2.217830e-03    0.380049    0.384093    0.387437   829.93000  11.93200  1.007080
S[33,1]       1.190170  0.000512  1.474790e-02    1.167280    1.189350    1.216370   828.12000  11.90600  1.007100
S[33,2]       0.385996  0.000078  2.242680e-03    0.382024    0.386112    0.389495   829.96800  11.93250  1.007070
S[34,1]       1.192580  0.000518  1.492070e-02    1.169430    1.191760    1.219090   828.16500  11.90660  1.007100
S[34,2]       0.389301  0.000079  2.283680e-03    0.385256    0.389419    0.392864   830.02200  11.93330  1.007070
S[35,1]       1.196830  0.000529  1.522250e-02    1.173190    1.195980    1.223860   828.23800  11.90770  1.007100
S[35,2]       0.395044  0.000082  2.355880e-03    0.390873    0.395165    0.398721   830.11700  11.93470  1.007070
S[36,1]       1.197000  0.000529  1.523510e-02    1.173350    1.196160    1.224060   828.24700  11.90780  1.007100
S[36,2]       0.395281  0.000082  2.358890e-03    0.391105    0.395403    0.398963   830.11900  11.93470  1.007070
S[37,1]       1.198980  0.000534  1.537540e-02    1.175110    1.198130    1.226280   828.27400  11.90820  1.007100
S[37,2]       0.397933  0.000083  2.392650e-03    0.393698    0.398056    0.401668   830.16500  11.93540  1.007070
S[38,1]       1.199700  0.000536  1.542650e-02    1.175750    1.198850    1.227090   828.27900  11.90830  1.007100
S[38,2]       0.398897  0.000083  2.404990e-03    0.394640    0.399021    0.402652   830.18500  11.93570  1.007070
S[39,1]       1.201620  0.000541  1.556280e-02    1.177460    1.200770    1.229260   828.31200  11.90870  1.007100
S[39,2]       0.401459  0.000085  2.437930e-03    0.397143    0.401584    0.405265   830.23100  11.93630  1.007070
S[40,1]       1.203320  0.000545  1.568290e-02    1.178970    1.202460    1.231170   828.34200  11.90920  1.007100
S[40,2]       0.403712  0.000086  2.467090e-03    0.399345    0.403838    0.407564   830.25200  11.93660  1.007070
S[41,1]       1.208270  0.000557  1.603170e-02    1.183370    1.207400    1.236730   828.43400  11.91050  1.007100
S[41,2]       0.410215  0.000089  2.552310e-03    0.405699    0.410345    0.414202   830.37500  11.93840  1.007070
S[42,1]       1.210590  0.000563  1.619440e-02    1.185430    1.209710    1.239340   828.48300  11.91120  1.007100
S[42,2]       0.413228  0.000090  2.592310e-03    0.408641    0.413359    0.417278   830.42000  11.93900  1.007070
S[43,1]       1.214510  0.000572  1.646860e-02    1.188920    1.213610    1.243740   828.50300  11.91150  1.007100
S[43,2]       0.418278  0.000092  2.660080e-03    0.413573    0.418413    0.422435   830.50400  11.94020  1.007070
S[44,1]       1.215320  0.000574  1.652500e-02    1.189640    1.214410    1.244640   828.53600  11.91200  1.007100
S[44,2]       0.419315  0.000093  2.674100e-03    0.414585    0.419450    0.423494   830.51700  11.94040  1.007070
S[45,1]       1.219740  0.000585  1.683370e-02    1.193580    1.218830    1.249620   828.62100  11.91320  1.007090
S[45,2]       0.424954  0.000095  2.751060e-03    0.420088    0.425092    0.429254   830.61300  11.94180  1.007070
S[46,1]       1.221520  0.000589  1.695730e-02    1.195170    1.220610    1.251610   828.64200  11.91350  1.007090
S[46,2]       0.427202  0.000097  2.782060e-03    0.422282    0.427341    0.431551   830.65800  11.94250  1.007070
S[47,1]       1.222860  0.000592  1.705010e-02    1.196360    1.221940    1.253120   828.66500  11.91380  1.007090
S[47,2]       0.428886  0.000097  2.805400e-03    0.423925    0.429026    0.433272   830.68500  11.94290  1.007070
S[48,1]       1.224520  0.000596  1.716490e-02    1.197830    1.223590    1.254970   828.68600  11.91410  1.007090
S[48,2]       0.430960  0.000098  2.834290e-03    0.425949    0.431102    0.435392   830.72500  11.94340  1.007060
S[49,1]       1.231900  0.000614  1.767370e-02    1.204410    1.230950    1.263240   828.80200  11.91580  1.007090
S[49,2]       0.440097  0.000103  2.963380e-03    0.434860    0.440244    0.444733   830.87300  11.94550  1.007060
S[50,1]       1.239230  0.000631  1.817590e-02    1.210950    1.238260    1.271460   828.91900  11.91750  1.007090
S[50,2]       0.449015  0.000107  3.092260e-03    0.443552    0.449167    0.453855   831.02000  11.94770  1.007060
S[51,1]       1.243710  0.000642  1.848110e-02    1.214950    1.242730    1.276480   828.99200  11.91850  1.007090
S[51,2]       0.454386  0.000110  3.171260e-03    0.448784    0.454541    0.459351   831.11600  11.94900  1.007060
S[52,1]       1.243950  0.000642  1.849750e-02    1.215170    1.242970    1.276750   828.99000  11.91850  1.007090
S[52,2]       0.454675  0.000110  3.175540e-03    0.449066    0.454831    0.459647   831.12800  11.94920  1.007060
S[53,1]       1.246110  0.000648  1.864400e-02    1.217100    1.245120    1.279160   829.02500  11.91900  1.007090
S[53,2]       0.457240  0.000111  3.213640e-03    0.451564    0.457397    0.462272   831.17100  11.94980  1.007060
S[54,1]       1.254110  0.000666  1.918390e-02    1.224240    1.253090    1.288110   829.14600  11.92070  1.007090
S[54,2]       0.466626  0.000116  3.355090e-03    0.460702    0.466788    0.471882   831.33600  11.95220  1.007060
S[55,1]       1.255730  0.000670  1.929310e-02    1.225690    1.254710    1.289920   829.16400  11.92100  1.007090
S[55,2]       0.468509  0.000117  3.383860e-03    0.462536    0.468673    0.473811   831.36000  11.95260  1.007060
S[56,1]       1.257520  0.000674  1.941310e-02    1.227290    1.256490    1.291920   829.19400  11.92140  1.007090
S[56,2]       0.470576  0.000118  3.415570e-03    0.464547    0.470741    0.475928   831.39900  11.95310  1.007060
S[57,1]       1.275400  0.000715  2.060210e-02    1.243290    1.274330    1.311890   829.47500  11.92550  1.007080
S[57,2]       0.490788  0.000129  3.733550e-03    0.484203    0.490964    0.496644   831.74000  11.95800  1.007050
S[58,1]       1.276130  0.000717  2.065050e-02    1.243950    1.275060    1.312700   829.46100  11.92530  1.007080
S[58,2]       0.491599  0.000130  3.746610e-03    0.484991    0.491776    0.497476   831.75700  11.95830  1.007050
S[59,1]       1.276680  0.000718  2.068650e-02    1.244440    1.275600    1.313320   829.47800  11.92550  1.007080
S[59,2]       0.492205  0.000130  3.756390e-03    0.485580    0.492383    0.498098   831.76800  11.95840  1.007050
S[60,1]       1.276870  0.000719  2.069900e-02    1.244610    1.275790    1.313530   829.48300  11.92560  1.007080
S[60,2]       0.492413  0.000130  3.759750e-03    0.485782    0.492591    0.498311   831.77800  11.95860  1.007050
S[61,1]       1.277570  0.000720  2.074530e-02    1.245240    1.276490    1.314310   829.49000  11.92570  1.007080
S[61,2]       0.493190  0.000131  3.772300e-03    0.486537    0.493368    0.499108   831.78700  11.95870  1.007050
S[62,1]       1.277650  0.000720  2.075030e-02    1.245310    1.276570    1.314390   829.49000  11.92570  1.007080
S[62,2]       0.493273  0.000131  3.773640e-03    0.486618    0.493451    0.499193   831.78600  11.95870  1.007050
S[63,1]       1.280690  0.000727  2.094980e-02    1.248030    1.279600    1.317780   829.54200  11.92640  1.007080
S[63,2]       0.496608  0.000133  3.827800e-03    0.489859    0.496789    0.502614   831.84800  11.95960  1.007050
S[64,1]       1.282510  0.000732  2.106930e-02    1.249660    1.281420    1.319810   829.57300  11.92690  1.007080
S[64,2]       0.498601  0.000134  3.860330e-03    0.491795    0.498783    0.504659   831.88300  11.96010  1.007050
S[65,1]       1.284170  0.000735  2.117790e-02    1.251150    1.283070    1.321660   829.58300  11.92700  1.007080
S[65,2]       0.500406  0.000135  3.889910e-03    0.493548    0.500589    0.506511   831.91600  11.96060  1.007050
S[66,1]       1.286150  0.000740  2.130720e-02    1.252930    1.285040    1.323870   829.61000  11.92740  1.007080
S[66,2]       0.502553  0.000136  3.925260e-03    0.495634    0.502737    0.508714   831.95100  11.96110  1.007050
S[67,1]       1.288180  0.000744  2.144000e-02    1.254750    1.287080    1.326140   829.63800  11.92780  1.007080
S[67,2]       0.504753  0.000137  3.961640e-03    0.497770    0.504938    0.510972   831.99300  11.96170  1.007050
S[68,1]       1.289010  0.000746  2.149390e-02    1.255490    1.287900    1.327060   829.64900  11.92800  1.007080
S[68,2]       0.505642  0.000138  3.976390e-03    0.498633    0.505828    0.511884   832.00600  11.96180  1.007050
S[69,1]       1.289170  0.000747  2.150450e-02    1.255640    1.288060    1.327240   829.65200  11.92800  1.007080
S[69,2]       0.505818  0.000138  3.979300e-03    0.498804    0.506004    0.512064   832.00400  11.96180  1.007050
S[70,1]       1.290660  0.000750  2.160150e-02    1.256980    1.289550    1.328900   829.68100  11.92840  1.007080
S[70,2]       0.507419  0.000139  4.005960e-03    0.500359    0.507606    0.513708   832.03600  11.96230  1.007050
S[71,1]       1.293100  0.000755  2.175960e-02    1.259160    1.291980    1.331610   829.72000  11.92900  1.007080
S[71,2]       0.510021  0.000140  4.049440e-03    0.502885    0.510210    0.516380   832.08000  11.96290  1.007050
S[72,1]       1.295850  0.000762  2.193790e-02    1.261630    1.294720    1.334680   829.74000  11.92930  1.007080
S[72,2]       0.512948  0.000142  4.098630e-03    0.505726    0.513138    0.519384   832.13300  11.96370  1.007040
S[73,1]       1.303250  0.000778  2.241480e-02    1.268270    1.302100    1.342910   829.84500  11.93080  1.007080
S[73,2]       0.520727  0.000147  4.230850e-03    0.513275    0.520922    0.527374   832.26800  11.96560  1.007040
S[74,1]       1.304550  0.000781  2.249830e-02    1.269440    1.303400    1.344350   829.86000  11.93100  1.007080
S[74,2]       0.522084  0.000147  4.254120e-03    0.514591    0.522280    0.528768   832.29800  11.96600  1.007040
S[75,1]       1.306510  0.000785  2.262430e-02    1.271210    1.305360    1.346540   829.89300  11.93150  1.007080
S[75,2]       0.524126  0.000149  4.289250e-03    0.516572    0.524323    0.530866   832.33000  11.96650  1.007040
S[76,1]       1.307580  0.000788  2.269220e-02    1.272160    1.306420    1.347720   829.92400  11.93190  1.007080
S[76,2]       0.525225  0.000149  4.308230e-03    0.517637    0.525423    0.531995   832.35100  11.96680  1.007040
S[77,1]       1.311590  0.000797  2.294880e-02    1.275770    1.310420    1.352180   829.95000  11.93230  1.007080
S[77,2]       0.529362  0.000152  4.380010e-03    0.521649    0.529562    0.536246   832.42000  11.96780  1.007040
S[78,1]       1.313390  0.000801  2.306320e-02    1.277390    1.312210    1.354180   829.98600  11.93280  1.007080
S[78,2]       0.531201  0.000153  4.412130e-03    0.523433    0.531403    0.538137   832.45100  11.96820  1.007040
S[79,1]       1.321870  0.000819  2.360120e-02    1.285020    1.320680    1.363600   830.10800  11.93460  1.007070
S[79,2]       0.539804  0.000158  4.563810e-03    0.531771    0.540010    0.546981   832.60100  11.97040  1.007040
S[80,1]       1.323780  0.000823  2.372150e-02    1.286730    1.322580    1.365720   830.12800  11.93480  1.007070
S[80,2]       0.541717  0.000159  4.597890e-03    0.533625    0.541925    0.548948   832.63800  11.97090  1.007040
S[81,1]       1.325180  0.000826  2.381000e-02    1.288000    1.323980    1.367280   830.14300  11.93510  1.007070
S[81,2]       0.543121  0.000160  4.622970e-03    0.534985    0.543329    0.550392   832.65800  11.97120  1.007040
S[82,1]       1.325640  0.000827  2.383880e-02    1.288410    1.324440    1.367790   830.14300  11.93510  1.007070
S[82,2]       0.543579  0.000160  4.631170e-03    0.535429    0.543788    0.550863   832.66800  11.97140  1.007040
S[83,1]       1.325980  0.000828  2.386050e-02    1.288720    1.324780    1.368170   830.14300  11.93510  1.007070
S[83,2]       0.543923  0.000161  4.637330e-03    0.535762    0.544132    0.551217   832.67100  11.97140  1.007040
S[84,1]       1.326080  0.000828  2.386690e-02    1.288810    1.324880    1.368280   830.16300  11.93530  1.007070
S[84,2]       0.544024  0.000161  4.639140e-03    0.535860    0.544233    0.551321   832.67700  11.97150  1.007040
S[85,1]       1.328400  0.000833  2.401240e-02    1.290890    1.327190    1.370850   830.18000  11.93560  1.007070
S[85,2]       0.546326  0.000162  4.680490e-03    0.538090    0.546537    0.553689   832.71700  11.97210  1.007040
S[86,1]       1.330370  0.000838  2.413630e-02    1.292670    1.329160    1.373040   830.20800  11.93600  1.007070
S[86,2]       0.548282  0.000163  4.715770e-03    0.539985    0.548494    0.555702   832.75000  11.97250  1.007040
S[87,1]       1.330430  0.000838  2.413990e-02    1.292720    1.329220    1.373100   830.20900  11.93600  1.007070
S[87,2]       0.548339  0.000163  4.716790e-03    0.540040    0.548551    0.555760   832.75100  11.97260  1.007040
S[88,1]       1.330980  0.000839  2.417450e-02    1.293220    1.329770    1.373720   830.21300  11.93610  1.007070
S[88,2]       0.548885  0.000164  4.726670e-03    0.540569    0.549097    0.556322   832.75700  11.97260  1.007040
S[89,1]       1.332480  0.000842  2.426840e-02    1.294570    1.331260    1.375380   830.22500  11.93620  1.007070
S[89,2]       0.550364  0.000165  4.753460e-03    0.542002    0.550577    0.557844   832.78300  11.97300  1.007040
S[90,1]       1.333400  0.000844  2.432560e-02    1.295390    1.332180    1.376390   830.23900  11.93640  1.007070
S[90,2]       0.551263  0.000165  4.769770e-03    0.542872    0.551477    0.558769   832.80100  11.97330  1.007040
S[91,1]       1.335870  0.000850  2.448020e-02    1.297620    1.334640    1.379140   830.27300  11.93690  1.007070
S[91,2]       0.553692  0.000167  4.813980e-03    0.545224    0.553906    0.561268   832.84500  11.97390  1.007030
S[92,1]       1.338430  0.000855  2.464000e-02    1.299930    1.337200    1.381980   830.32000  11.93760  1.007070
S[92,2]       0.556194  0.000168  4.859760e-03    0.547647    0.556411    0.563843   832.88800  11.97450  1.007030
S[93,1]       1.339900  0.000858  2.473140e-02    1.301260    1.338670    1.383610   830.31900  11.93760  1.007070
S[93,2]       0.557623  0.000169  4.885990e-03    0.549030    0.557840    0.565314   832.91200  11.97490  1.007030
